timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
2470404411,40.15403035885441,116.25936837494696,1.0441868,0.07326127,-0.019126764,-0.023541782,0.00029965822,1,1,0
