timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2470614865,1689680593003000,401540306,1162593687,971,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,0.01,0.0,0.0,0,nan,nan,3,1,15
2470715541,1689680593103000,401540305,1162593685,1092,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,0.0,0.01,0.0,0,nan,nan,3,1,15
2470817320,1689680593203000,401540307,1162593683,998,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,-0.03,0.0,0,nan,nan,3,1,15
2470915158,1689680593303000,401540300,1162593678,926,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.01,0.06,-0.089999996,0.0,0,nan,nan,3,1,15
2471014925,1689680593403000,401540304,1162593682,950,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.03,0.12,0.0,0,nan,nan,3,1,15
2471116849,1689680593503000,401540299,1162593683,1135,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.02,0.0,0,nan,nan,3,1,15
2471217025,1689680593603000,401540297,1162593690,1051,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.01,0.01,0.0,0,nan,nan,3,1,15
2471317419,1689680593703000,401540300,1162593683,1075,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.01,-0.01,0.0,0,nan,nan,3,1,15
2471416859,1689680593803000,401540297,1162593676,954,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,-0.02,0.0,0,nan,nan,3,1,15
2471515309,1689680593903000,401540307,1162593682,1111,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.03,-0.089999996,0.0,0,nan,nan,3,1,15
2471615897,1689680594003000,401540297,1162593685,909,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.01,0.02,0.0,0,nan,nan,3,1,15
2471715969,1689680594103000,401540303,1162593681,1079,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.06,0.0,0,nan,nan,3,1,15
2471817754,1689680594203000,401540301,1162593677,1107,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.02,0.08,0.0,0,nan,nan,3,1,15
2471917231,1689680594303000,401540302,1162593678,1082,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,0.049999997,0.0,0.0,0,nan,nan,3,1,15
2472015190,1689680594403000,401540304,1162593676,997,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.01,-0.06,0.0,0,nan,nan,3,1,15
2472115394,1689680594503000,401540303,1162593688,1078,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,-0.049999997,0.0,0,nan,nan,3,1,15
2472215067,1689680594603000,401540300,1162593678,1130,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.049999997,-0.03,0.01,0.0,0,nan,nan,3,1,15
2472317768,1689680594703000,401540297,1162593683,1005,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.01,-0.08,0.0,0,nan,nan,3,1,15
2472416000,1689680594803000,401540304,1162593686,1129,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.02,0.0,0,nan,nan,3,1,15
2472517426,1689680594903000,401540305,1162593687,1017,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,0.0,0.0,0,nan,nan,3,1,15
2472616864,1689680595003000,401540297,1162593681,959,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.01,-0.06,0.0,0,nan,nan,3,1,15
2472716158,1689680595103000,401540305,1162593679,1017,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,0.02,0.0,0,nan,nan,3,1,15
2472815273,1689680595203000,401540307,1162593684,910,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.049999997,0.0,0,nan,nan,3,1,15
2472915446,1689680595303000,401540301,1162593683,1003,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.04,0.08,0.0,0,nan,nan,3,1,15
2473017070,1689680595403000,401540297,1162593690,1075,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,0.0,0.0,0,nan,nan,3,1,15
2473115403,1689680595503000,401540304,1162593687,1136,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.03,0.06,-0.11,0.0,0,nan,nan,3,1,15
2473215890,1689680595603000,401540297,1162593689,1034,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,-0.01,0.0,0.0,0,nan,nan,3,1,15
2473317417,1689680595703000,401540302,1162593682,926,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.04,-0.049999997,0.0,0,nan,nan,3,1,15
2473417083,1689680595803000,401540303,1162593689,1112,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.02,0.07,0.0,0,nan,nan,3,1,15
2473515292,1689680595903000,401540298,1162593682,997,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.01,0.049999997,-0.04,0.0,0,nan,nan,3,1,15
2473615418,1689680596003000,401540307,1162593681,924,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.01,0.0,0,nan,nan,3,1,15
2473715550,1689680596103000,401540297,1162593680,1003,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.03,0.04,0.11,0.0,0,nan,nan,3,1,15
2473815954,1689680596203000,401540304,1162593688,1144,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.03,0.01,0.0,0,nan,nan,3,1,15
2473915349,1689680596303000,401540305,1162593685,944,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.04,0.049999997,-0.099999994,0.0,0,nan,nan,3,1,15
2474015772,1689680596403000,401540301,1162593687,1009,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.04,0.0,0,nan,nan,3,1,15
2474117390,1689680596503000,401540306,1162593678,1114,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.03,0.02,0.0,0,nan,nan,3,1,15
2474217407,1689680596603000,401540302,1162593679,1097,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,0.01,0.0,0,nan,nan,3,1,15
2474315879,1689680596703000,401540307,1162593679,991,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,0.06,0.0,0,nan,nan,3,1,15
2474416858,1689680596803000,401540304,1162593684,1023,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.02,-0.03,0.0,0,nan,nan,3,1,15
2474516701,1689680596903000,401540307,1162593681,1114,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,0.03,0.0,0,nan,nan,3,1,15
