timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,health_flags,timeout_flags
2470610307,0.99999964,-0.0005853529,-0.00069390325,0.00010343784,0.01805314,-0.0027403522,-0.0028111413,0.072094984,-0.02395211,-0.0074060406,1.9891008e-06,2.9973246e-06,1.3154263e-06,3.8047114e-05,-3.511382e-05,5.632184e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.3108544e-09,5.7132183e-05,0.014376739,1.26218795e-08,7.0823e-05,7.082239e-05,0.0001848014,0.016016174,0.016016252,0.006128161,0.021687075,0.021687081,0.032844454,2.1662844e-10,2.1662763e-10,2.3499467e-09,1.2260876e-06,1.2260963e-06,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.20826463,0.1812304,0.0021950754,0.014605613,0.019723179,0.004940575,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2470831308,0.99999946,-0.0005149929,-0.00095442106,0.00012382497,0.02623856,0.0005078645,-0.002553857,0.084591664,-0.019669304,-0.007509861,1.8087787e-06,3.4741142e-06,1.6352587e-06,3.8048292e-05,-3.511349e-05,5.6227385e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.247109e-09,5.775269e-05,0.016190289,1.2605776e-08,6.942226e-05,6.94217e-05,0.0001847018,0.017990565,0.01799065,0.0058769654,0.022933898,0.022933908,0.033348184,1.9726695e-10,1.9726643e-10,2.2329854e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21416771,0.18261485,0.009395982,0.010905991,0.0046408875,0.0074437577,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2471035297,0.9999997,-0.0003688968,-0.0006690252,8.96024e-05,0.020832336,-0.00051647186,-0.0082170125,0.08080764,-0.020081962,-0.017216777,1.5793656e-06,2.870547e-06,1.5324418e-06,3.8645707e-05,-3.6262805e-05,5.6345154e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.164696e-09,5.679469e-05,0.014833082,1.2605522e-08,6.583741e-05,6.583692e-05,0.0001852506,0.019548856,0.01954896,0.005446519,0.0226008,0.022600813,0.033288665,1.785822e-10,1.7858187e-10,2.1413136e-09,1.2260002e-06,1.2260089e-06,5.0000917e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21260671,0.18245181,0.0065221926,0.045124434,0.020112984,0.0040597115,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2471235476,0.9999999,-0.00027857904,-0.00045692813,-2.157767e-05,0.014450891,0.0021027524,-0.0011472935,0.076775,-0.019794999,-0.008225713,1.4909148e-06,2.5087932e-06,1.6722081e-06,4.2171006e-05,-3.8161077e-05,5.5406734e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.2046589e-09,5.6276716e-05,0.01630334,1.26111726e-08,6.0479473e-05,6.047904e-05,0.00018413756,0.022605477,0.022605576,0.0051439446,0.022740662,0.022740677,0.03321042,1.6146474e-10,1.6146452e-10,2.0418411e-09,1.2200626e-06,1.2200711e-06,5.0000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21326354,0.18223727,0.0047930893,0.010620441,0.022648264,0.0012740247,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2471436302,1.0,-0.0003992811,8.11966e-05,0.00010368883,-0.00027835002,0.0052787596,0.0013459364,0.0636275,-0.015801733,-0.009495765,1.4354717e-06,1.8605042e-06,1.5686144e-06,5.8647474e-05,-3.5624875e-05,5.541133e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.0975656e-09,5.4158936e-05,0.014161867,1.25763036e-08,5.420056e-05,5.4200245e-05,0.0001843674,0.026139056,0.02613914,0.004972856,0.02303081,0.023030823,0.033413786,1.471815e-10,1.4718132e-10,1.9564648e-09,1.2015145e-06,1.2015227e-06,5.0000242e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21461974,0.18279438,0.0015688414,0.022454496,0.014110505,0.0025187966,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2471637349,1.0,-0.00042183092,0.00022256246,1.9637035e-05,-0.0067073833,0.0013091539,-0.006452316,0.05977807,-0.020828532,-0.0129136145,1.537441e-06,1.7155531e-06,1.622496e-06,6.598917e-05,-4.094956e-05,5.7977897e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.1118377e-09,5.6961482e-05,0.01390557,1.257556e-08,4.7892372e-05,4.7892117e-05,0.0001819672,0.029044144,0.029044246,0.0048389174,0.023375714,0.023375724,0.033048313,1.3608632e-10,1.3608617e-10,1.8544654e-09,1.1684235e-06,1.1684314e-06,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21622081,0.18179195,0.0028213575,0.046523225,0.020953927,0.0018540263,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2471848303,0.9999999,-0.00046123422,0.0001521469,-5.631092e-05,-0.007413131,0.00271837,-0.007503104,0.055654343,-0.02017132,-0.013918677,1.518031e-06,1.6969113e-06,1.7216755e-06,5.95002e-05,-4.427253e-05,5.883307e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.1660554e-09,5.660051e-05,0.0133735305,1.2575993e-08,4.2350428e-05,4.235026e-05,0.00018144096,0.031190468,0.031190582,0.004819432,0.024118965,0.024118971,0.033116214,1.2821164e-10,1.2821148e-10,1.7672176e-09,1.1248957e-06,1.124903e-06,5.000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.21963136,0.18197861,0.0065535144,0.02793391,0.009055265,0.001174893,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2472051309,0.99999994,-0.00037363713,0.00018282267,-0.00027406102,-0.010111012,0.0057646492,0.0020566976,0.051396895,-0.023845438,-0.012091545,1.5707506e-06,1.6211625e-06,1.933678e-06,6.716883e-05,-5.8741174e-05,5.5818793e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.1670657e-09,5.6219906e-05,0.013237106,1.261662e-08,3.784226e-05,3.7842143e-05,0.00017889828,0.031417627,0.031417735,0.004814243,0.024371492,0.024371501,0.03269941,1.2291052e-10,1.2291033e-10,1.6750256e-09,1.0764878e-06,1.0764944e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22077815,0.18082978,0.010669212,0.01785205,0.016917555,0.008811867,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2472250305,0.99999976,-0.00058855076,2.7361131e-05,-0.0003008258,-0.00275319,-0.00020050729,-0.001887847,0.05543689,-0.02735872,-0.016931877,1.6625836e-06,1.7364622e-06,1.8430198e-06,5.858111e-05,-4.8441376e-05,6.048031e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.1665342e-09,5.543404e-05,0.012205139,1.2635437e-08,3.4511653e-05,3.45116e-05,0.00017870172,0.03041683,0.03041691,0.0048676142,0.024269324,0.024269333,0.03267559,1.1954994e-10,1.1954973e-10,1.6048957e-09,1.0291466e-06,1.0291527e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.2203149,0.18076392,0.0013550995,0.025363205,0.017950607,0.0014893976,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
2472449303,0.99999976,-0.0006839707,5.1706378e-05,-0.00031495813,-0.014454377,-0.008174678,-0.0068254904,0.042938575,-0.033761665,-0.019255813,1.7554806e-06,1.5534171e-06,1.8266882e-06,7.8083234e-05,-3.8454913e-05,6.363588e-05,0.2753787,-0.033338413,0.4743174,0.0,0.0,0.0,0.0,0.0,1.0832404e-09,5.3751028e-05,0.011838525,1.2639883e-08,3.223116e-05,3.2231117e-05,0.0001765122,0.02970705,0.029707095,0.004985054,0.025050757,0.025050763,0.03253486,1.174669e-10,1.1746668e-10,1.5216727e-09,9.846259e-07,9.846316e-07,5.0000033e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.22383368,0.18037422,0.012248578,0.040148117,0.018751914,0.0003896603,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0
