timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
2470613296,-0.006947818,0.0022327001,-0.0053281784,2989,-2989,0.005637562,0.0731944,-9.929196,4004
2470633747,0.005594665,0.0013221434,0.0051001366,875,-875,0.007345698,-0.028418215,-9.670503,1506
2470634532,0.009538193,0.0012630243,-0.0020063235,785,-785,0.05914135,-0.024926282,-9.761383,875
2470640738,-0.0023005267,0.0058326363,-0.008745901,1154,-1154,0.042813245,0.04391306,-9.723546,5052
2470645325,-0.0042804037,0.0039085597,-0.0082202125,4587,-4587,-0.03781173,0.04679676,-9.664999,1154
2470649296,-0.0007487558,-0.008841107,0.002886232,3971,-3971,-0.04940543,-0.04204828,-9.666894,4587
2470652366,-0.0002432869,-0.0021285808,0.0066274214,3070,-3070,0.04292467,0.094556354,-9.908076,3971
2470659306,-0.008922699,0.0049428805,0.0070689004,6940,-6940,-0.082134224,0.025625356,-9.967755,3070
2470662322,-0.0038046006,-0.005009415,0.007011987,3016,-3016,-0.029883992,0.08534218,-9.690975,6940
2470666310,-0.005800514,-0.006880778,-0.0037411961,3988,-3988,-0.060258027,-0.053963907,-9.850625,3016
2470671303,-0.009242952,-0.005231435,0.001717421,4993,-4993,-0.033233706,0.03203649,-9.839138,3988
2470674296,-0.0062989597,-0.0047241095,0.004694571,2993,-2993,0.04110689,0.03729931,-9.622128,4993
2470678308,-0.006616939,0.0018905995,0.0016513363,4012,-4012,0.083517805,0.08947367,-9.931998,2993
2470681309,0.001214231,-0.0048600174,0.0017397915,3001,-3001,0.08379582,-0.016038187,-9.919899,4012
2470686380,0.0075814645,-0.002316037,0.0006746022,5071,-5071,-0.06428095,0.0034477084,-9.624776,3001
2470690299,0.001903622,0.004010437,-0.0054151565,3919,-3919,0.030108089,-0.054365773,-9.632383,5071
2470696299,0.001903622,0.004010437,-0.0054151565,6000,-6000,-0.05616094,0.004865437,-9.774172,3919
2470699302,-0.008522502,-0.00202976,0.004002641,3003,-3003,-0.05616094,0.004865437,-9.774172,6000
2470701304,0.0023128502,0.005821781,-0.0076155486,2002,-2002,-0.059129708,0.010604419,-9.876336,3003
2470706302,-0.0097098155,0.0044683428,-0.0029218763,4998,-4998,0.0070092417,0.028464746,-9.614478,2002
2470710308,0.0071253474,-0.0005605427,-0.007973543,4006,-4006,-0.08294843,-0.05571339,-9.694341,4998
2470714305,-0.0051342873,0.0054114875,0.0066378713,3997,-3997,0.08567492,0.025073398,-9.607445,4006
2470718308,0.008034176,-0.009125535,0.0026988878,4003,-4003,0.012803774,0.09607156,-9.786082,3997
2470723299,-0.009594945,0.0071338234,0.00020815003,4991,-4991,-0.006962437,0.074729726,-9.916065,4003
2470727323,0.0040172087,0.0009626467,-0.007860729,4024,-4024,-0.017684132,-0.017525092,-9.738192,4991
2470735306,-0.008991559,0.0041652806,0.004003122,2956,-2956,0.011922485,0.031243687,-9.8848,5027
2470739311,-0.006419453,0.004680629,0.0013480409,4005,-4005,-0.01879045,-0.08733384,-9.868563,2956
2470743303,0.00825617,0.007333597,-0.0034761103,3992,-3992,-0.04325984,0.0014019093,-9.661036,4005
2470747349,0.0055316496,0.0010838268,-0.008539685,4046,-4046,-0.0681538,-0.038110368,-9.852798,3992
2470752462,-0.009566636,-0.0041231224,-0.006492854,5113,-5113,0.05349574,0.030759552,-9.835166,4046
2470755296,-0.0064481464,0.0026799338,-0.0053995466,2834,-2834,-0.09709731,-0.024189258,-9.666166,5113
2470759313,0.0060020266,0.0016465897,0.009820566,4017,-4017,0.085599214,0.051136788,-9.678267,2834
2470764306,-0.0046014315,0.00023466746,0.0015735215,4993,-4993,0.06593522,0.05598582,-9.847113,4017
2470767331,0.0037433547,0.0040559783,0.0061763246,3025,-3025,-0.013966419,0.0063746884,-9.914987,4993
2470772349,0.00924539,0.0089590745,0.0025917725,5018,-5018,0.06639673,-0.06061671,-9.602328,3025
2470774976,0.0072681247,-0.0048333993,-7.842241e-05,2627,-2627,0.072953604,-0.051006187,-9.964786,5018
2470780296,0.0034106118,-0.005756708,0.00929169,5320,-5320,-0.06872967,-0.06100386,-9.774777,2627
2470784305,0.0034106118,-0.005756708,0.00929169,4009,-4009,0.080733925,-0.08883294,-9.917477,5320
2470788318,0.0010422514,-0.009324212,-0.00856984,4013,-4013,0.080733925,-0.08883294,-9.917477,4009
2470794310,0.005371553,-0.007860761,0.007315178,5992,-5992,-0.027228303,-0.022139547,-9.994061,4013
2470797360,-0.00030807545,0.004194651,0.006195395,3050,-3050,0.025995092,-0.015341546,-9.672277,5992
2470799302,0.002175919,-0.0005039095,0.0059971972,1942,-1942,0.09951068,-0.045372587,-9.999247,3050
2470803311,-0.009328895,-0.009207116,-0.0051088887,4009,-4009,0.07597292,0.022954589,-9.769732,1942
2470812353,-0.0029701325,-0.0050288024,0.0072761197,3041,-3041,-0.04512648,-0.08878502,-9.708407,6001
2470816302,0.003962953,-0.0011679708,-0.008520224,3949,-3949,-0.040745083,-0.009880848,-9.633357,3041
2470820303,0.0053498866,0.00991432,0.0005997617,4001,-4001,-0.053164344,0.016517673,-9.936476,3949
2470824303,-0.004455263,0.00997044,0.00019526093,4000,-4000,0.066867605,0.012511687,-9.982526,4001
2470827382,0.00040012464,-0.0068202685,0.0017505751,3079,-3079,0.04378283,0.08393649,-9.943246,4000
2470831308,0.0058468417,-0.0025345373,-0.005646935,3926,-3926,0.05801642,-0.07944983,-9.75454,3079
2470835126,0.0078712115,0.00203046,-0.008036403,3818,-3818,-0.017932728,0.027989313,-9.683827,3926
2470840392,-0.00854181,0.0059389044,-0.007821518,5266,-5266,0.004651665,0.01638157,-9.711284,3818
2470843309,-0.0022095859,-0.004835863,0.0037545634,2917,-2917,-0.019463362,-0.07495761,-9.967974,5266
2470848303,-0.0008520167,-0.0058862157,-0.00094813306,4994,-4994,0.079278864,-0.01247619,-9.767694,2917
2470851560,0.00015610746,-0.00963143,0.004727594,3257,-3257,0.015717793,-0.08972978,-9.888548,4994
2470856317,-0.00472477,0.0030703205,-0.005422638,4757,-4757,-0.031052535,-0.08841325,-9.650014,3257
2470860296,-0.009208757,0.0028762147,0.0017281319,3979,-3979,0.008393121,0.05634015,-9.892306,4757
2470863296,-0.0043279547,0.0020520836,-0.0040224213,3000,-3000,0.06317999,-0.09110125,-9.621971,3979
2470868304,6.686921e-05,0.009368883,-0.004835469,5008,-5008,-0.046080384,0.087784745,-9.966088,3000
2470872331,0.0038707736,0.0028170259,-0.009731763,4027,-4027,-0.07302494,-0.0018161703,-9.669195,5008
2470876305,-0.0039076135,0.0057539614,-0.0017480275,3974,-3974,0.069784686,0.07562514,-9.797363,4027
2470881296,-0.0079712225,0.009465384,-0.0058526224,4991,-4991,0.071224675,0.031681396,-9.913939,3974
2470883112,0.007659023,0.0047096503,-0.0050216555,1816,-1816,-0.08477326,0.044207677,-9.769853,4991
2470887323,0.0052050827,-0.004904374,0.001039276,4211,-4211,0.015827421,-0.0015627164,-9.942159,1816
2470891302,0.0031405906,-0.003981544,-0.008479566,3979,-3979,0.011451663,-0.06457599,-9.889395,4211
2470896302,0.0039052325,0.0021837293,0.003925227,5000,-5000,-0.022081887,-0.021157421,-9.707552,3979
2470903309,0.0063196355,-0.008854757,0.0076440456,2007,-2007,-0.08564914,0.012553878,-9.733478,5000
2470910371,0.003394962,0.0060272925,0.0030349658,2069,-2069,-0.03352191,0.0978574,-9.999325,4993
2470915345,0.008504032,-0.009415733,-0.009764951,4974,-4974,-0.0027426127,0.08935203,-9.886976,2069
2470921302,0.0036199596,-0.0047736997,-0.007306228,5957,-5957,-0.028585196,-0.028215047,-9.631269,4974
2470925307,0.0006586978,0.008430484,0.004224605,4005,-4005,0.033743337,-0.03583779,-9.634658,5957
2470931304,-0.009265949,-0.008858044,0.0029373108,5997,-5997,-0.075738974,0.074246794,-9.726656,4005
2470934317,0.0071997074,0.0028549961,0.007383561,3013,-3013,0.055040546,0.06591483,-9.940559,5997
2470938296,-0.0019281387,0.005428658,-0.0046463106,3979,-3979,0.06646322,0.030614963,-9.816838,3013
2470941328,-0.0062257424,-0.00054491695,0.009459799,3032,-3032,0.021871971,-0.005461298,-9.620348,3979
2470946311,-0.008266374,0.00743042,0.003987135,4983,-4983,0.0022216828,0.011964877,-9.61115,3032
2470950382,0.0070541776,0.0030660415,-0.0082262885,4071,-4071,0.030827777,0.036680654,-9.759143,4983
2470954303,-0.0018765399,-0.0044115297,-0.009881968,3921,-3921,-0.07754007,0.09173044,-9.944582,4071
2470957155,0.0009932604,-0.004580928,-0.00623547,2852,-2852,-0.052654065,0.030807294,-9.853986,3921
2470961384,-0.006271645,0.008344654,0.00045169005,4229,-4229,0.04314078,-0.021809533,-9.967543,2852
2470965303,-0.0010097385,-0.003934105,0.0012008847,3919,-3919,0.06709518,0.047175474,-9.719418,4229
2470969304,0.009324612,-0.0005031805,0.003269269,4001,-4001,-0.031243082,-0.042322323,-9.602356,3919
2470974303,-0.0012501436,0.0030458472,0.0066018514,4999,-4999,0.09752691,0.088749,-9.618355,4001
2470978302,0.0088364165,-0.008448013,-0.0026842358,3999,-3999,-0.065288335,0.0044595324,-9.719548,4999
2470982325,0.0066801817,-0.002382263,0.007064649,4023,-4023,0.09896972,-0.04863897,-9.682485,3999
2470986317,-0.0061874967,0.0013054878,-0.004443234,3992,-3992,-0.0030260198,-0.027306838,-9.992838,4023
2470994389,-0.005097171,0.002965465,-0.005669156,3086,-3086,-0.09772954,-0.09816709,-9.824127,4986
2470998304,-0.003438616,-0.0003672907,0.007850964,3915,-3915,-0.09772954,-0.09816709,-9.824127,3086
2471002341,0.0071822833,0.0069452203,-0.00885739,4037,-4037,-0.00963487,-0.07672931,-9.75644,3915
2471007332,-0.008685054,0.00030256945,0.006142901,4991,-4991,0.066731036,0.010483469,-9.7213545,4037
2471010305,-0.009714252,0.005284778,0.0037315297,2973,-2973,0.03427606,0.0027985862,-9.894899,4991
2471014302,-0.0074417945,0.0012603787,-0.0041817334,3997,-3997,0.07772294,0.035836704,-9.609837,2973
2471017329,0.009149541,-0.0072635305,0.0048194523,3027,-3027,0.08943734,-0.092511974,-9.7463255,3997
2471022365,-0.003654748,0.0018442814,0.00053471414,5036,-5036,-0.0062092445,-0.0623159,-9.984465,3027
2471026296,-0.005347492,-0.0031618604,0.006941009,3931,-3931,0.04123179,0.056656945,-9.725611,5036
2471035297,0.0046967315,-0.0013868577,-0.0024607289,9001,-9001,-0.017316908,0.033282626,-9.960324,3931
2471042341,0.0085068885,-0.0058068284,0.009059809,2031,-2031,0.0027196803,-0.09980651,-9.655777,5013
2471047323,0.009534927,0.006524049,0.002307375,4982,-4982,-0.09033374,-0.04795574,-9.8657255,2031
2471052350,-0.006474381,0.009698354,5.1390234e-05,5027,-5027,-0.015045429,0.045899767,-9.849135,4982
2471055314,0.0050823833,0.00023702557,0.0037156853,2964,-2964,-0.068520196,0.03741736,-9.652429,5027
2471058301,0.0094383415,-0.0038177955,0.009119794,2987,-2987,-0.018955309,0.07355846,-10.000514,2964
2471064302,0.0094383415,-0.0038177955,0.009119794,6001,-6001,-0.08208686,0.06710791,-9.854254,2987
2471080306,-0.0062288158,-0.000565339,-0.0028370365,16004,-16004,-0.08208686,0.06710791,-9.854254,6001
2471092351,-0.003948749,-0.0030357165,0.00038613688,12045,-12045,-0.06782949,0.059738852,-9.688479,16004
2471097326,-0.003380729,0.009158581,0.009470407,4975,-4975,0.016820699,0.09244024,-9.8804035,12045
