timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
2470523324,0.0,0.0,0.0,1
2470631366,0.0,0.0,0.0,1
2470723299,0.0,0.0,0.0,1
2470824303,0.0,0.0,0.0,1
2470921302,0.0,0.0,0.0,1
2471017329,0.0,0.0,0.0,1
2471120303,0.0,0.0,0.0,1
2471219296,0.0,0.0,0.0,1
2471323296,0.0,0.0,0.0,1
2471420318,0.0,0.0,0.0,1
2471519304,0.0,0.0,0.0,1
2471622338,0.0,0.0,0.0,1
2471719299,0.0,0.0,0.0,1
2471824296,0.0,0.0,0.0,1
2471922322,0.0,0.0,0.0,1
2472018308,0.0,0.0,0.0,1
2472117386,0.0,0.0,0.0,1
2472217326,0.0,0.0,0.0,1
2472324303,0.0,0.0,0.0,1
2472418299,0.0,0.0,0.0,1
2472525296,0.0,0.0,0.0,1
2472620303,0.0,0.0,0.0,1
2472719302,0.0,0.0,0.0,1
2472818307,0.0,0.0,0.0,1
2472918299,0.0,0.0,0.0,1
2473021304,0.0,0.0,0.0,1
2473122323,0.0,0.0,0.0,1
2473219273,0.0,0.0,0.0,1
2473323317,0.0,0.0,0.0,1
2473422346,0.0,0.0,0.0,1
2473518305,0.0,0.0,0.0,1
2473623302,0.0,0.0,0.0,1
2473718299,0.0,0.0,0.0,1
2473818309,0.0,0.0,0.0,1
2473918302,0.0,0.0,0.0,1
2474022329,0.0,0.0,0.0,1
2474125312,0.0,0.0,0.0,1
2474223302,0.0,0.0,0.0,1
2474319392,0.0,0.0,0.0,1
2474420302,0.0,0.0,0.0,1
2474524310,0.0,0.0,0.0,1
2474618315,0.0,0.0,0.0,1
2474723315,0.0,0.0,0.0,1
2474823302,0.0,0.0,0.0,1
2474916504,0.0,0.0,0.0,1
2475023316,0.0,0.0,0.0,1
2475117582,0.0,0.0,0.0,1
2475218303,0.0,0.0,0.0,1
2475323296,0.0,0.0,0.0,1
2475417361,0.0,0.0,0.0,1
2475523302,0.0,0.0,0.0,1
2475618836,0.0,0.0,0.0,1
2475718385,0.0,0.0,0.0,1
2475821302,0.0,0.0,0.0,1
2475922346,0.0,0.0,0.0,1
2476020303,0.0,0.0,0.0,1
2476120296,0.0,0.0,0.0,1
2476221310,0.0,0.0,0.0,1
2476319311,0.0,0.0,0.0,1
2476424302,0.0,0.0,0.0,1
2476522339,0.0,0.0,0.0,1
2476617326,0.0,0.0,0.0,1
2476724303,0.0,0.0,0.0,1
2476817326,0.0,0.0,0.0,1
2476920318,0.0,0.0,0.0,1
2478017605,0.0,0.0,0.0,1
2478123110,0.0,0.0,0.0,1
2478220335,0.0,0.0,0.0,1
2478321305,0.0,0.0,0.0,1
2478418314,0.0,0.0,0.0,1
2478519303,0.0,0.0,0.0,1
2478618315,0.0,0.0,0.0,1
2478717325,0.0,0.0,0.0,1
2478818300,0.0,0.0,0.0,1
2478918303,0.0,0.0,0.0,1
2479022343,0.0,0.0,0.0,1
2479122332,0.0,0.0,0.0,1
2479218379,0.0,0.0,0.0,1
2479322334,0.0,0.0,0.0,1
2479425297,0.0,0.0,0.0,1
2479523302,0.0,0.0,0.0,1
2479622348,0.0,0.0,0.0,1
2479722340,0.0,0.0,0.0,1
2479818299,0.0,0.0,0.0,1
2502581702,0.0,0.0,0.0,1
2502688185,0.0,0.0,0.0,1
2502793783,0.0,0.0,0.0,1
2502899506,0.0,0.0,0.0,1
2503007207,0.0,0.0,0.0,1
2503114353,0.0,0.0,0.0,1
2503221833,0.0,0.0,0.0,1
