timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
28693302,0,32767,32767,32767,-69,-69,32767
28711505,0,32767,32767,32767,-222,-222,32767
28714840,0,32767,32767,32767,-13,-13,32767
28717326,0,32767,32767,32767,-32,-32,32767
28721454,0,32767,32767,32767,-66,-66,32767
28725337,0,32767,32767,32767,-80,-80,32767
28729109,0,32767,-2,32767,-77,-77,32767
28733303,0,32767,32767,32767,-80,-80,32767
28737303,0,32767,32767,32767,-82,-82,32767
28741470,0,32767,32767,32767,-81,-81,32767
28746324,0,32767,32767,32767,-90,-90,32767
28749362,0,32767,32767,32767,-79,-79,32767
28754390,0,32767,32767,32767,-80,-80,32767
28760475,0,32767,32767,32767,-61,-61,32767
28765342,0,32767,32767,32767,-81,-81,32767
28769383,0,32767,32767,32767,-89,-89,32767
28773312,0,32767,32767,32767,-80,-80,32767
28777310,0,32767,32767,32767,-80,-80,32767
28781416,0,32767,32767,32767,-81,-81,32767
28790473,0,32767,32767,32767,-90,-90,32767
28808298,0,32767,32767,32767,-189,-189,32767
28811427,0,32767,32767,32767,-210,-210,32767
28816303,0,32767,32767,32767,-81,-81,32767
28822300,0,32767,32767,32767,-109,-109,32767
28836815,0,32767,-2,32767,-205,-205,32767
28841514,0,32767,32767,32767,-192,-192,32767
28845316,0,32767,32767,32767,-85,-85,32767
28849334,0,32767,32767,32767,-78,-78,32767
28854332,0,32767,32767,32767,-90,-90,32767
28858302,0,32767,32767,32767,-90,-90,32767
28863296,0,32767,32767,32767,-89,-89,32767
28867305,0,32767,32767,32767,-90,-90,32767
28871412,0,32767,32767,32767,-82,-82,32767
28875338,0,32767,32767,32767,-80,-80,32767
28879375,0,32767,32767,32767,-79,-79,32767
28882770,0,32767,32767,32767,-74,-74,32767
28887302,0,32767,32767,32767,-80,-80,32767
28891410,0,32767,32767,32767,-87,-87,32767
28895307,0,32767,32767,32767,-80,-80,32767
28900314,0,32767,32767,32767,-89,-89,32767
28907299,0,32767,32767,32767,-69,-69,32767
28911550,0,32767,32767,32767,-71,-71,32767
28916302,0,32767,32767,32767,-91,-91,32767
28920338,0,32767,32767,32767,-88,-88,32767
28923339,0,32767,32767,32767,-70,-70,32767
28927303,0,32767,32767,32767,-70,-70,32767
28935331,0,32767,-3,32767,-80,-80,32767
28940304,0,32767,32767,32767,-80,-80,32767
28944005,0,32767,32767,32767,-87,-87,32767
28949348,0,32767,32767,32767,-90,-90,32767
28954323,0,32767,32767,32767,-103,-103,32767
28957311,0,32767,32767,32767,-80,-80,32767
28962310,0,32767,32767,32767,-80,-80,32767
28965296,0,32767,32767,32767,-79,-79,32767
28969328,0,32767,32767,32767,-70,-70,32767
28973303,0,32767,32767,32767,-81,-81,32767
28976303,0,32767,32767,32767,-70,-70,32767
28980302,0,32767,32767,32767,-70,-70,32767
28986338,0,32767,32767,32767,-100,-100,32767
28989460,0,32767,32767,32767,-91,-91,32767
29010299,0,32767,32767,32767,-239,-239,32767
29013303,0,32767,32767,32767,-239,-239,32767
29016302,0,32767,32767,32767,-61,-61,32767
29021454,0,32767,32767,32767,-81,-81,32767
29026306,0,32767,32767,32767,-100,-100,32767
29029348,0,32767,32767,32767,-79,-79,32767
29033340,0,32767,32767,32767,-70,-70,32767
29036682,0,32767,-2,32767,-73,-73,32767
29052341,0,32767,32767,32767,-190,-190,32767
29055341,0,32767,32767,32767,-187,-187,32767
29068306,0,32767,32767,32767,-160,-160,32767
29071483,0,32767,32767,32767,-161,-161,32767
29074375,0,32767,32767,32767,-60,-60,32767
29079411,0,32767,32767,32767,-80,-80,32767
29084382,0,32767,32767,32767,-100,-100,32767
29087315,0,32767,32767,32767,-79,-79,32767
29092307,0,32767,32767,32767,-80,-80,32767
29095325,0,32767,32767,32767,-80,-80,32767
29099395,0,32767,32767,32767,-70,-70,32767
29103303,0,32767,32767,32767,-80,-80,32767
29113310,0,32767,32767,32767,-140,-140,32767
29117312,0,32767,32767,32767,-140,-140,32767
29119326,0,32767,32767,32767,-60,-60,32767
29124380,0,32767,32767,32767,-70,-70,32767
29129378,0,32767,32767,32767,-100,-100,32767
29132388,0,32767,32767,32767,-80,-80,32767
29136296,0,32767,32767,32767,-69,-69,32767
29140339,0,32767,-31,32767,-80,-80,32767
29145315,0,32767,32767,32767,-91,-91,32767
29148322,0,32767,32767,32767,-80,-80,32767
29156005,0,32767,32767,32767,-77,-77,32767
29161413,0,32767,32767,32767,-70,-70,32767
29166309,0,32767,32767,32767,-103,-103,32767
29169322,0,32767,32767,32767,-79,-79,32767
29171655,0,32767,32767,32767,-53,-53,32767
29178296,0,32767,32767,32767,-89,-89,32767
29181434,0,32767,32767,32767,-98,-98,32767
29185302,0,32767,32767,32767,-71,-71,32767
29190469,0,32767,32767,32767,-90,-90,32767
29195338,0,32767,32767,32767,-100,-100,32767
29199328,0,32767,32767,32767,-89,-89,32767
29202376,0,32767,32767,32767,-70,-70,32767
29207305,0,32767,32767,32767,-80,-80,32767
29211302,0,32767,32767,32767,-90,-90,32767
29215297,0,32767,32767,32767,-79,-79,32767
29217553,0,32767,32767,32767,-62,-62,32767
29223411,0,32767,32767,32767,-82,-82,32767
29227305,0,32767,32767,32767,-98,-98,32767
29231355,0,32767,32767,32767,-79,-79,32767
29236324,0,32767,32767,32767,-90,-90,32767
29237929,0,32767,-2,32767,-66,-66,32767
29243411,0,32767,32767,32767,-71,-71,32767
29247305,0,32767,32767,32767,-94,-94,32767
29253466,0,32767,32767,32767,-100,-100,32767
29256311,0,32767,32767,32767,-90,-90,32767
29259357,0,32767,32767,32767,-59,-59,32767
29263412,0,32767,32767,32767,-71,-71,32767
29267317,0,32767,32767,32767,-80,-80,32767
29271301,0,32767,32767,32767,-79,-79,32767
29278047,0,32767,32767,32767,-67,-67,32767
29283452,0,32767,32767,32767,-72,-72,32767
29287296,0,32767,32767,32767,-92,-92,32767
29291302,0,32767,32767,32767,-79,-79,32767
29294063,0,32767,32767,32767,-68,-68,32767
29299370,0,32767,32767,32767,-80,-80,32767
29303508,0,32767,32767,32767,-95,-95,32767
29307303,0,32767,32767,32767,-80,-80,32767
29313450,0,32767,32767,32767,-99,-99,32767
29316356,0,32767,32767,32767,-90,-90,32767
29319403,0,32767,32767,32767,-60,-60,32767
29323481,0,32767,32767,32767,-71,-71,32767
29327341,0,32767,32767,32767,-79,-79,32767
29332304,0,32767,32767,32767,-89,-89,32767
29335302,0,32767,32767,32767,-80,-80,32767
29340315,0,32767,-32,32767,-80,-80,32767
29343479,0,32767,32767,32767,-81,-81,32767
29347299,0,32767,32767,32767,-69,-69,32767
29351303,0,32767,32767,32767,-79,-79,32767
29355303,0,32767,32767,32767,-81,-81,32767
29360343,0,32767,32767,32767,-90,-90,32767
29363452,0,32767,32767,32767,-81,-81,32767
29367302,0,32767,32767,32767,-70,-70,32767
29371339,0,32767,32767,32767,-79,-79,32767
29376296,0,32767,32767,32767,-89,-89,32767
29379359,0,32767,32767,32767,-80,-80,32767
29383416,0,32767,32767,32767,-72,-72,32767
29385553,0,32767,32767,32767,-62,-62,32767
29391296,0,32767,32767,32767,-78,-78,32767
29395302,0,32767,32767,32767,-98,-98,32767
29399329,0,32767,32767,32767,-81,-81,32767
29403414,0,32767,32767,32767,-81,-81,32767
29406301,0,32767,32767,32767,-70,-70,32767
29411296,0,32767,32767,32767,-78,-78,32767
29415437,0,32767,32767,32767,-91,-91,32767
29420302,0,32767,32767,32767,-91,-91,32767
29423412,0,32767,32767,32767,-80,-80,32767
29426340,0,32767,32767,32767,-60,-60,32767
29430302,0,32767,32767,32767,-69,-69,32767
29439330,0,32767,-20,32767,-90,-90,32767
29446300,0,32767,32767,32767,-70,-70,32767
29452304,0,32767,32767,32767,-87,-87,32767
29455296,0,32767,32767,32767,-89,-89,32767
29459388,0,32767,32767,32767,-70,-70,32767
29464424,0,32767,32767,32767,-92,-92,32767
29468296,0,32767,32767,32767,-89,-89,32767
29471299,0,32767,32767,32767,-68,-68,32767
29475303,0,32767,32767,32767,-71,-71,32767
29478638,0,32767,32767,32767,-74,-74,32767
29483418,0,32767,32767,32767,-81,-81,32767
29487296,0,32767,32767,32767,-86,-86,32767
29491303,0,32767,32767,32767,-79,-79,32767
29494170,0,32767,32767,32767,-69,-69,32767
29499408,0,32767,32767,32767,-81,-81,32767
29503493,0,32767,32767,32767,-93,-93,32767
29506452,0,32767,32767,32767,-70,-70,32767
29512298,0,32767,32767,32767,-88,-88,32767
29516302,0,32767,32767,32767,-99,-99,32767
29520483,0,32767,32767,32767,-82,-82,32767
29530315,0,32767,32767,32767,-99,-99,32767
29534468,0,32767,32767,32767,-71,-71,32767
29540059,0,32767,-2,32767,-97,-97,32767
29544323,0,32767,32767,32767,-99,-99,32767
29548302,0,32767,32767,32767,-83,-83,32767
29552305,0,32767,32767,32767,-80,-80,32767
29556428,0,32767,32767,32767,-81,-81,32767
29561339,0,32767,32767,32767,-90,-90,32767
29564343,0,32767,32767,32767,-79,-79,32767
29568302,0,32767,32767,32767,-70,-70,32767
29571322,0,32767,32767,32767,-70,-70,32767
29576302,0,32767,32767,32767,-80,-80,32767
29580337,0,32767,32767,32767,-90,-90,32767
29584323,0,32767,32767,32767,-80,-80,32767
29589348,0,32767,32767,32767,-90,-90,32767
29593411,0,32767,32767,32767,-91,-91,32767
