timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
28689325,0.2762508,-0.037430722,0.47419432
28693302,0.2757094,-0.035018668,0.47143176
28714148,0.27892363,-0.037205633,0.47465062
28714840,0.27715832,-0.034095008,0.47155407
28717326,0.2792745,-0.033796083,0.4675155
28721454,0.28096142,-0.036480557,0.4722091
28725337,0.27806485,-0.03173495,0.46856236
28729109,0.27564484,-0.031560715,0.47521222
28733303,0.27451926,-0.031947896,0.4700539
28737303,0.27702248,-0.035275593,0.47023413
28741470,0.27614045,-0.035896152,0.47541985
28746324,0.28003007,-0.030577758,0.4719559
28749362,0.2808769,-0.03139889,0.4690911
28757296,0.2811472,-0.034901086,0.4705573
28760475,0.2805723,-0.03757524,0.474827
28765342,0.27801841,-0.03639047,0.47287834
28769383,0.27916592,-0.03761287,0.468544
28773312,0.27728686,-0.030506307,0.4692573
28777310,0.2797687,-0.030521039,0.47365266
28789328,0.27899352,-0.037335556,0.46847224
28790473,0.27899352,-0.037335556,0.46847224
28808298,0.2763633,-0.03718107,0.4721111
28811427,0.27769092,-0.037218966,0.46983415
28816303,0.28015077,-0.035942897,0.47237352
28822300,0.28015077,-0.035942897,0.47237352
28836815,0.27959737,-0.030211098,0.4685449
28841514,0.28031963,-0.03694954,0.4686796
28845316,0.27531642,-0.033965826,0.46875647
28849334,0.27695775,-0.030393133,0.4701629
28854332,0.27695775,-0.030393133,0.4701629
28858302,0.27390206,-0.03264579,0.4717688
28863296,0.27919844,-0.036246333,0.46815175
28867305,0.27815464,-0.03413054,0.47243664
28871412,0.28034186,-0.031016493,0.46915406
28875338,0.27335578,-0.037202273,0.4744595
28879375,0.27959234,-0.031237463,0.46825227
28882770,0.27580297,-0.03103356,0.47036615
28887302,0.27600378,-0.036056675,0.47038648
28891410,0.27652913,-0.03716573,0.47356805
28895307,0.27652913,-0.03716573,0.47356805
28904418,0.27827558,-0.03436443,0.47114274
28907299,0.28094578,-0.033975873,0.47435826
28911550,0.27895907,-0.031479865,0.46961868
28916302,0.27673048,-0.034025203,0.47296306
28920338,0.2804299,-0.036592152,0.46849802
28923339,0.28075364,-0.03531132,0.47282997
28932308,0.2797349,-0.03686953,0.46996748
28935331,0.28012416,-0.033196736,0.47398546
28940304,0.275758,-0.03762,0.47282618
28944005,0.280347,-0.030344363,0.47197798
28949348,0.27373862,-0.037289754,0.4725086
28954323,0.27646998,-0.031871073,0.47061336
28957311,0.27834323,-0.03215833,0.47301692
28962310,0.2752532,-0.034816757,0.47051445
28965296,0.27603653,-0.03626873,0.4748466
28969328,0.27962217,-0.031607844,0.47188178
28973303,0.27962217,-0.031607844,0.47188178
28976303,0.27798152,-0.0328028,0.47425175
28980302,0.2748948,-0.035685692,0.47172877
28986338,0.27351862,-0.03544267,0.47231516
28989460,0.27494708,-0.03591686,0.47535756
29010299,0.27656838,-0.036396466,0.47252044
29013303,0.27609444,-0.034435228,0.46955
29016302,0.27847126,-0.03185598,0.47353697
29021454,0.2768394,-0.036893323,0.471811
29026306,0.27947986,-0.03308695,0.4736524
29029348,0.2776339,-0.032902833,0.472067
29033340,0.28070304,-0.036911022,0.47232687
29036682,0.2796676,-0.034568124,0.47199497
29052341,0.27480993,-0.03266115,0.46923622
29055341,0.28054994,-0.031715263,0.47366992
29068306,0.28054994,-0.031715263,0.47366992
29071483,0.27766362,-0.03527299,0.472678
29074375,0.27766362,-0.03527299,0.472678
29079411,0.27720553,-0.03061194,0.4707921
29084382,0.2807723,-0.02986729,0.4692092
29087315,0.27584347,-0.03303477,0.47040734
29092307,0.27688745,-0.030439686,0.4742893
29095325,0.27892154,-0.0308017,0.47072035
29099395,0.2772719,-0.036750138,0.4706459
29103303,0.2762851,-0.034600057,0.4681945
29113310,0.27536678,-0.03417519,0.46771297
29117312,0.2739443,-0.031171095,0.4713136
29119326,0.27711332,-0.035602823,0.47386292
29124380,0.27485955,-0.0316304,0.47224757
29129378,0.28117213,-0.03202572,0.47476113
29132388,0.2756281,-0.03128673,0.47279808
29136296,0.28087562,-0.03511245,0.4715548
29140339,0.27419084,-0.035723157,0.47040012
29145315,0.27713037,-0.030107656,0.47303087
29154411,0.27324226,-0.03201526,0.47464946
29156005,0.2735257,-0.029817684,0.47051138
29161413,0.27432138,-0.03282607,0.47091872
29166309,0.27892634,-0.035178963,0.46861386
29169322,0.27466732,-0.035814147,0.46762928
29171655,0.2774142,-0.03137777,0.47189367
29178296,0.27842534,-0.03622331,0.47121128
29181434,0.27804548,-0.03619437,0.47434965
29185302,0.27805084,-0.029784644,0.4691392
29190469,0.2787986,-0.034117095,0.47335213
29195338,0.27830192,-0.037574142,0.46996698
29199328,0.2760897,-0.03562042,0.4735063
29202376,0.27676237,-0.03326748,0.46797526
29207305,0.28046983,-0.03756354,0.47075588
29211302,0.27980098,-0.033395212,0.46813303
29215297,0.2787818,-0.032326985,0.47437447
29217553,0.27763146,-0.033299323,0.47355175
29223411,0.27961373,-0.03675797,0.47460502
29227305,0.2755476,-0.030152246,0.47275347
29231355,0.27571326,-0.030420912,0.47344577
29236324,0.2804019,-0.035285693,0.46937808
29237929,0.27730578,-0.033100612,0.47348866
29243411,0.27796578,-0.03302963,0.47030172
29247305,0.2743381,-0.032037884,0.47525162
29253466,0.27942234,-0.031362727,0.4717742
29256311,0.27479243,-0.032346927,0.4713646
29259357,0.27609703,-0.029803922,0.47492367
29263412,0.2742113,-0.033543274,0.46829525
29267317,0.2758641,-0.03417726,0.4728412
29276299,0.27673447,-0.03709568,0.47405165
29278047,0.27565414,-0.03414472,0.46850187
29283452,0.2787972,-0.037301764,0.4731187
29287296,0.2759315,-0.031817395,0.47278208
29291302,0.27647892,-0.033967666,0.47460356
29294063,0.27642092,-0.03754781,0.47239402
29299370,0.2743735,-0.033737153,0.47499254
29303508,0.27493587,-0.03532873,0.47401547
29307303,0.2787289,-0.032994892,0.4685132
29313450,0.27595913,-0.032148726,0.4714004
29316356,0.27462116,-0.03423761,0.47439763
29319403,0.27756065,-0.03047153,0.4675614
29323481,0.28054038,-0.030870285,0.46881843
29327341,0.2734339,-0.035892375,0.47385392
29332304,0.27485391,-0.03415308,0.47327477
29335302,0.27736115,-0.03386066,0.47538146
29340315,0.27630302,-0.035475787,0.47500044
29343479,0.28036788,-0.032561366,0.47063243
29347299,0.27427936,-0.032705173,0.4709572
29351303,0.27642423,-0.034861017,0.46799126
29355303,0.27743882,-0.036114223,0.46756566
29360343,0.27364105,-0.034765754,0.4744503
29363452,0.28038085,-0.032015625,0.47541294
29367302,0.2805563,-0.037600715,0.47536963
29371339,0.2786196,-0.03721071,0.4751323
29376296,0.27891243,-0.03144488,0.4708214
29379359,0.28039104,-0.03714781,0.4737222
29383416,0.27579945,-0.030215722,0.47517323
29385553,0.2786387,-0.03635224,0.46940684
29391296,0.28022093,-0.03506789,0.4751357
29395302,0.28072044,-0.033047453,0.47246882
29399329,0.27829817,-0.034602918,0.47481063
29403414,0.27672592,-0.034236174,0.47249168
