timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
28629337,1689690100743000,401540307,1162593682,963,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.01,0.02,0.0,0,nan,nan,3,1,15
28728901,1689690100843000,401540307,1162593687,1139,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.02,0.0,0.0,0,nan,nan,3,1,15
28836668,1689690100951000,401540302,1162593687,1034,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.04,-0.07,0.0,0,nan,nan,3,1,15
28935096,1689690101051000,401540306,1162593689,918,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.03,0.099999994,0.0,0,nan,nan,3,1,15
29036475,1689690101151000,401540307,1162593681,1013,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,-0.049999997,0.02,0.0,0,nan,nan,3,1,15
29137291,1689690101252000,401540302,1162593685,1102,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,-0.04,0.03,0.0,0,nan,nan,3,1,15
29237790,1689690101352000,401540298,1162593680,1121,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.02,0.01,0.0,0,nan,nan,3,1,15
29337102,1689690101452000,401540301,1162593682,981,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.02,0.03,0.0,0,nan,nan,3,1,15
29437340,1689690101552000,401540305,1162593685,1089,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.0,-0.049999997,0.0,0,nan,nan,3,1,15
29539863,1689690101654000,401540306,1162593688,999,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,-0.03,0.0,0,nan,nan,3,1,15
29639828,1689690101754000,401540298,1162593679,1058,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.02,0.049999997,0.0,0,nan,nan,3,1,15
29740245,1689690101854000,401540299,1162593683,1121,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.02,-0.04,0.0,0,nan,nan,3,1,15
29839020,1689690101954000,401540300,1162593676,1094,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.01,0.0,0.0,0,nan,nan,3,1,15
29939441,1689690102054000,401540304,1162593684,1131,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,-0.02,-0.04,0.0,0,nan,nan,3,1,15
30039785,1689690102154000,401540298,1162593686,1024,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.03,0.02,0.0,0,nan,nan,3,1,15
30140893,1689690102254000,401540304,1162593685,980,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,-0.04,0.0,0,nan,nan,3,1,15
30240404,1689690102354000,401540298,1162593680,1134,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,0.03,0.03,0.0,0,nan,nan,3,1,15
30338993,1689690102454000,401540302,1162593688,1046,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.03,-0.08,0.0,0,nan,nan,3,1,15
30444798,1689690102557000,401540303,1162593687,1112,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,0.03,-0.089999996,0.0,0,nan,nan,3,1,15
30542036,1689690102657000,401540300,1162593685,960,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,0.03,0.01,0.0,0,nan,nan,3,1,15
30642435,1689690102757000,401540307,1162593678,1102,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,-0.04,-0.099999994,0.0,0,nan,nan,3,1,15
30742201,1689690102857000,401540301,1162593687,919,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.0,-0.06,0.0,0,nan,nan,3,1,15
30842295,1689690102957000,401540301,1162593682,1056,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,0.06,0.0,0,nan,nan,3,1,15
30942431,1689690103057000,401540302,1162593677,1115,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,-0.07,0.0,0,nan,nan,3,1,15
31042001,1689690103157000,401540305,1162593676,996,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.0,-0.049999997,0.049999997,0.0,0,nan,nan,3,1,15
31142040,1689690103257000,401540307,1162593687,1101,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.02,0.02,0.0,0,nan,nan,3,1,15
31242010,1689690103357000,401540304,1162593680,962,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.02,-0.03,0.0,0,nan,nan,3,1,15
31342410,1689690103457000,401540306,1162593688,1117,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.02,0.0,0,nan,nan,3,1,15
31442405,1689690103557000,401540298,1162593680,1002,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,0.049999997,0.0,0,nan,nan,3,1,15
