timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
28022401,0,20000.0,0.974169,0.0,1.4928219,0.0,0,0,0,0,0,0,0,0,0,0,35
28093188,28090307,800000.0,1.0,18.887915,23.492945,0.0,255,190,6,4,4,5,0,0,1,1,46
28109535,0,1200.0,0.18796422,0.0,0.6189672,0.0,0,0,0,0,0,0,0,1,0,1,36
29023932,0,20000.0,0.91766685,0.0,6.821256,0.0,0,0,0,0,0,0,0,0,0,0,35
29094094,29090302,800000.0,1.0,22.269625,29.408014,0.0,255,190,6,4,4,5,0,0,1,1,46
29111775,0,1200.0,0.18796422,0.0,0.5796974,0.0,0,0,0,0,0,0,0,1,0,1,36
30024945,0,20000.0,0.91766685,0.0,15.876405,0.0,0,0,0,0,0,0,0,0,0,0,35
30091811,30089383,800000.0,1.0,23.96183,38.93361,0.0,255,190,6,4,4,5,0,0,1,1,46
30113581,0,1200.0,0.15552334,0.0,0.5121447,0.0,0,0,0,0,0,0,0,1,0,1,36
31025476,0,20000.0,0.91766685,0.0,15.205114,0.0,0,0,0,0,0,0,0,0,0,0,35
31094496,31094348,800000.0,1.0,23.198393,37.958828,0.0,255,190,6,4,4,5,0,0,1,1,46
31116464,0,1200.0,0.15552334,0.0,0.3798585,0.0,0,0,0,0,0,0,0,1,0,1,36
32025905,0,20000.0,0.91766685,0.0,16.675013,0.0,0,0,0,0,0,0,0,0,0,0,35
32089852,32088788,800000.0,1.0,24.855839,39.80431,0.0,255,190,6,4,4,5,0,0,1,1,46
32117529,0,1200.0,0.15552334,0.0,0.7023033,0.0,0,0,0,0,0,0,0,1,0,1,36
33026507,0,20000.0,0.91766685,0.0,16.79027,0.0,0,0,0,0,0,0,0,0,0,0,35
33087378,33086975,800000.0,1.0,24.972624,40.166023,0.0,255,190,6,4,4,5,0,0,1,1,46
33119404,0,1200.0,0.15552334,0.0,0.41216248,0.0,0,0,0,0,0,0,0,1,0,1,36
