timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
28693361,0.0,0.0,0.0,0.0
28907357,0.0,0.0,0.0,0.0
29113368,0.0,0.0,0.0,0.0
29316415,0.0,0.0,0.0,0.0
29516361,0.0,0.0,0.0,0.0
29719389,0.0,0.0,0.0,0.0
29923514,0.0,0.0,0.0,0.0
30126389,0.0,0.0,0.0,0.0
30331399,0.0,0.0,0.0,0.0
30535370,0.0,0.0,0.0,0.0
30736524,0.0,0.0,0.0,0.0
30937395,0.0,0.0,0.0,0.0
31140359,0.0,0.0,0.0,0.0
31347371,0.0,0.0,0.0,0.0
31548353,0.0,0.0,0.0,0.0
31750355,0.0,0.0,0.0,0.0
31956371,0.0,0.0,0.0,0.0
32157526,0.0,0.0,0.0,0.0
32360361,0.0,0.0,0.0,0.0
32564419,0.0,0.0,0.0,0.0
32768363,0.0,0.0,0.0,0.0
32970399,0.0,0.0,0.0,0.0
33171353,0.0,0.0,0.0,0.0
33374382,0.0,0.0,0.0,0.0
33577405,0.0,0.0,0.0,0.0
33780472,0.0,0.0,0.0,0.0
33985353,0.0,0.0,0.0,0.0
34188357,0.0,0.0,0.0,0.0
34390353,0.0,0.0,0.0,0.0
34593363,0.0,0.0,0.0,0.0
34794380,0.0,0.0,0.0,0.0
34995444,0.0,0.0,0.0,0.0
35198402,0.0,0.0,0.0,0.0
35392760,0.0,0.0,0.0,0.0
35606619,0.0,0.0,0.0,0.0
35806371,0.0,0.0,0.0,0.0
36002587,0.0,0.0,0.0,0.0
36201001,0.0,0.0,0.0,0.0
36412567,0.0,0.0,0.0,0.0
36611123,0.0,0.0,0.0,0.0
36824262,0.0,0.0,0.0,0.0
37020782,0.0,0.0,0.0,0.0
37219583,0.0,0.0,0.0,0.0
37432711,0.0,0.0,0.0,0.0
37632474,0.0,0.0,0.0,0.0
37830366,0.0,0.0,0.0,0.0
38028364,0.0,0.0,0.0,0.0
38239431,0.003452427,-0.00037796015,7.389642e-05,0.0
38439878,0.00585161,9.211358e-05,0.00011316848,0.0
38650942,0.0063641584,0.0005608508,0.00014073559,0.0
38850389,0.0059393104,0.0014542061,0.00023542863,0.0
39047623,0.005431707,0.0023141757,0.0003154217,0.0
39246460,0.0050768377,0.0027200717,0.00041409064,0.0
39459209,0.0043051974,0.0026231352,0.0003829827,0.0
39658305,0.0033208898,0.0019781694,0.0003617739,0.0
39856365,0.0024396183,0.0014025639,0.0003308276,0.0
40068720,0.0017362324,0.0011204436,0.00032874334,0.0
40267237,0.0013613899,0.000801577,0.00025434952,0.0
40464879,0.00097205164,0.0006012574,0.00023074409,0.0
40674524,0.0006432174,0.00051519746,0.00027598138,0.0
40874480,0.0006033564,0.00046610594,0.00019787619,0.0
41074386,0.00037573182,0.0004082278,0.00023775245,0.0
41289572,0.00035945725,0.00017560663,0.00034293925,0.0
41487401,0.00024313538,2.4885945e-05,0.00025921554,0.0
41684123,0.00013161152,8.371454e-05,9.249653e-05,0.0
41897074,7.923654e-05,8.914313e-05,4.3170774e-05,0.0
42096366,0.00010275815,7.160449e-05,3.1066527e-05,0.0
42294821,5.197757e-05,4.878939e-05,5.9232087e-05,0.0
42495238,0.00016671432,0.00015653478,7.734275e-05,0.0
42707092,0.00018139934,5.8628462e-05,9.7540156e-05,0.0
42905995,3.928711e-05,-2.7280754e-05,2.55882e-05,0.0
43117116,6.498268e-05,0.000115649775,-1.0636218e-05,0.0
43317479,4.9552666e-05,0.0001602129,-7.208992e-06,0.0
43516360,7.775314e-05,2.5685964e-05,-2.8522676e-05,0.0
43715367,7.162793e-05,-1.7369233e-05,-5.6947087e-05,0.0
43928683,-6.099953e-05,2.1518425e-05,1.548302e-05,0.0
44126299,4.9006958e-05,4.1892312e-05,1.3302185e-05,0.0
44326624,0.00011475368,4.2517324e-05,4.7110603e-05,0.0
44537368,3.7069778e-05,4.6662084e-05,5.437869e-05,0.0
44733863,-5.6279976e-05,9.444511e-05,4.919162e-05,0.0
44931881,7.0223345e-05,6.2985666e-05,8.4280786e-05,0.0
45141709,-8.280102e-06,8.487769e-06,0.00010657322,0.0
45338457,-4.6023073e-05,4.4790344e-05,6.187655e-05,0.0
45551529,3.222971e-05,5.017593e-05,-2.9728368e-05,0.0
45748821,-8.877518e-05,2.6273221e-05,-1.2932766e-05,0.0
45948361,2.919387e-05,1.5325546e-05,4.8407837e-05,0.0
46160653,-6.5728125e-07,-1.153138e-05,6.531964e-05,0.0
