timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
24725220,0.0,-0.0,-0.0013525137,0.0,0.99999976,0.0,-0.0,-0.0006762568,0.0,0.0,-0.0,1,0,0,0,0,0
29606792,0.0,0.0,0.0018328425,0.0,0.9999996,0.0,0.0,0.0009164212,0.0,0.0,-0.0,1,0,0,0,0,0
29700503,0.0,0.0,0.0019612927,0.0,0.9999995,0.0,0.0,0.0009806462,0.0,0.0,-0.0,1,0,0,0,0,0
29804395,0.0,0.0,0.0022531322,0.0,0.9999994,0.0,0.0,0.001126566,0.0,0.0,-0.0,1,0,0,0,0,0
29897245,0.0,0.0,0.0023788565,0.0,0.9999993,0.0,0.0,0.0011894279,0.0,0.0,-0.0,1,0,0,0,0,0
30011319,0.0,0.0,0.0023337873,0.0,0.99999934,0.0,0.0,0.0011668935,0.0,0.0,-0.0,1,0,0,0,0,0
30103134,0.0,0.0,0.0022532998,0.0,0.9999994,0.0,0.0,0.0011266498,0.0,0.0,-0.0,1,0,0,0,0,0
30203192,0.0,0.0,0.002000578,0.0,0.9999995,0.0,0.0,0.0010002889,0.0,0.0,-0.0,1,0,0,0,0,0
30296171,0.0,0.0,0.0019921192,0.0,0.9999995,0.0,0.0,0.0009960594,0.0,0.0,-0.0,1,0,0,0,0,0
30405953,0.0,0.0,0.0017406307,0.0,0.99999964,0.0,0.0,0.0008703152,0.0,0.0,-0.0,1,0,0,0,0,0
30512140,0.0,0.0,0.0013330712,0.0,0.99999976,0.0,0.0,0.0006665356,0.0,0.0,-0.0,1,0,0,0,0,0
30606273,0.0,0.0,0.0013198518,0.0,0.9999998,0.0,0.0,0.000659926,0.0,0.0,-0.0,1,0,0,0,0,0
30712509,0.0,0.0,0.001222524,0.0,0.9999998,0.0,0.0,0.00061126205,0.0,0.0,-0.0,1,0,0,0,0,0
30806553,0.0,0.0,0.0011373111,0.0,0.9999998,0.0,0.0,0.00056865555,0.0,0.0,-0.0,1,0,0,0,0,0
30926180,0.0,0.0,0.0011236629,0.0,0.9999999,0.0,0.0,0.00056183146,0.0,0.0,-0.0,1,0,0,0,0,0
31024165,0.0,0.0,0.0009930108,0.0,0.9999999,0.0,0.0,0.0004965054,0.0,0.0,-0.0,1,0,0,0,0,0
31121174,0.0,0.0,0.000925355,0.0,0.9999999,0.0,0.0,0.0004626775,0.0,0.0,-0.0,1,0,0,0,0,0
31220201,0.0,0.0,0.00059103477,0.0,0.99999994,0.0,0.0,0.00029551738,0.0,0.0,-0.0,1,0,0,0,0,0
31312560,0.0,0.0,0.00059040537,0.0,0.99999994,0.0,0.0,0.00029520268,0.0,0.0,-0.0,1,0,0,0,0,0
31434186,0.0,0.0,0.00046468465,0.0,0.99999994,0.0,0.0,0.00023234234,0.0,0.0,-0.0,1,0,0,0,0,0
31528068,0.0,0.0,0.0004738771,0.0,0.99999994,0.0,0.0,0.00023693856,0.0,0.0,-0.0,1,0,0,0,0,0
31622150,0.0,0.0,0.00025039658,0.0,1.0,0.0,0.0,0.0001251983,0.0,0.0,-0.0,1,0,0,0,0,0
31738354,0.0,0.0,3.6096633e-05,0.0,1.0,0.0,0.0,1.8048317e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31832539,-0.0,-0.0,-6.70684e-05,0.0,1.0,-0.0,0.0,-3.35342e-05,0.0,0.0,-0.0,1,0,0,0,0,0
31927166,-0.0,-0.0,-0.00029037887,0.0,1.0,-0.0,0.0,-0.00014518945,0.0,0.0,-0.0,1,0,0,0,0,0
32022502,-0.0,-0.0,-0.0004084743,0.0,1.0,-0.0,0.0,-0.00020423715,0.0,0.0,-0.0,1,0,0,0,0,0
32144485,-0.0,-0.0,-0.0006975569,0.0,0.99999994,-0.0,0.0,-0.00034877844,0.0,0.0,-0.0,1,0,0,0,0,0
32240508,-0.0,-0.0,-0.00077397557,0.0,0.99999994,-0.0,0.0,-0.0003869878,0.0,0.0,-0.0,1,0,0,0,0,0
32341241,-0.0,-0.0,-0.0009193162,0.0,0.9999999,-0.0,0.0,-0.0004596581,0.0,0.0,-0.0,1,0,0,0,0,0
32438595,-0.0,-0.0,-0.00078220334,0.0,0.99999994,-0.0,0.0,-0.0003911017,0.0,0.0,-0.0,1,0,0,0,0,0
32541508,-0.0,-0.0,-0.0010474387,0.0,0.9999999,-0.0,0.0,-0.0005237193,0.0,0.0,-0.0,1,0,0,0,0,0
32636276,-0.0,-0.0,-0.0009475836,0.0,0.9999999,-0.0,0.0,-0.00047379185,0.0,0.0,-0.0,1,0,0,0,0,0
32753577,-0.0,-0.0,-0.0010706272,0.0,0.9999999,-0.0,0.0,-0.0005353136,0.0,0.0,-0.0,1,0,0,0,0,0
32849240,-0.0,-0.0,-0.0011102518,0.0,0.9999998,-0.0,0.0,-0.0005551259,0.0,0.0,-0.0,1,0,0,0,0,0
32948210,-0.0,-0.0,-0.0012982478,0.0,0.99999976,-0.0,0.0,-0.0006491239,0.0,0.0,-0.0,1,0,0,0,0,0
33050444,-0.0,-0.0,-0.0013439525,0.0,0.99999976,-0.0,0.0,-0.00067197625,0.0,0.0,-0.0,1,0,0,0,0,0
