timestamp,load,ram_usage
28490438,0.4252311,0.70972437
29490405,0.567322,0.77205986
30490423,0.50977546,0.77469176
31490544,0.5470587,0.77469176
32490408,0.5421938,0.77469176
33490408,0.53484654,0.77469176
34490599,0.54176366,0.77469176
35490408,0.5172638,0.77469176
36490555,0.33649755,0.77469176
37490409,0.33718854,0.77469176
38490406,0.337431,0.77469176
39490408,0.33184934,0.77469176
40490408,0.33593798,0.77469176
41490582,0.33456516,0.77469176
42490406,0.33526397,0.77469176
43490441,0.33708233,0.77469176
44490475,0.3357085,0.77469176
45490408,0.33796698,0.77469176
46490407,0.33775765,0.77469176
47490406,0.33893865,0.77469176
48490474,0.33666313,0.77469176
49490442,0.33526576,0.77469176
50490447,0.3360383,0.77469176
51490406,0.33738673,0.77469176
52490408,0.33771533,0.77469176
53490409,0.33624667,0.77469176
54490442,0.33853698,0.77469176
55490484,0.33588284,0.77469176
56490406,0.33667123,0.77469176
57490409,0.335707,0.77469176
58490408,0.35402638,0.77469176
59490408,0.35252,0.77469176
60490438,0.35477495,0.77469176
61490423,0.34494293,0.77469176
62490482,0.33752006,0.77469176
63490406,0.3538559,0.77469176
64490406,0.355812,0.77469176
65490418,0.35379714,0.77469176
66490410,0.3469388,0.77469176
67490447,0.33783662,0.77469176
68490406,0.334314,0.77469176
69490503,0.3379442,0.77469176
70490406,0.33961797,0.77469176
71490406,0.356982,0.77469176
72490413,0.35859847,0.77469176
73490408,0.35175014,0.77469176
