timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
43238599,0.0,0.0,0.0,1
43346581,0.0,0.0,0.0,1
43451481,0.0,0.0,0.0,1
43558385,0.0,0.0,0.0,1
43666519,0.0,0.0,0.0,1
43773341,0.0,0.0,0.0,1
43880095,0.0,0.0,0.0,1
43985469,0.0,0.0,0.0,1
44095475,0.0,0.0,0.0,1
44203038,0.0,0.0,0.0,1
44308153,0.0,0.0,0.0,1
44414519,0.0,0.0,0.0,1
44521762,0.0,0.0,0.0,1
44625981,0.0,0.0,0.0,1
44732339,0.0,0.0,0.0,1
44838425,0.0,0.0,0.0,1
44945710,0.0,0.0,0.0,1
45051138,0.0,0.0,0.0,1
45156040,0.0,0.0,0.0,1
45262536,0.0,0.0,0.0,1
45369446,0.0,0.0,0.0,1
45476493,0.0,0.0,0.0,1
45583345,0.0,0.0,0.0,1
45689835,0.0,0.0,0.0,1
45797798,0.0,0.0,0.0,1
45902781,0.0,0.0,0.0,1
46011070,0.0,0.0,0.0,1
46119740,0.0,0.0,0.0,1
46225607,0.0,0.0,0.0,1
46332189,0.0,0.0,0.0,1
46441862,0.0,0.0,0.0,1
46547820,0.0,0.0,0.0,1
46654973,0.0,0.0,0.0,1
46762533,0.0,0.0,0.0,1
46870759,0.0,0.0,0.0,1
46975975,0.0,0.0,0.0,1
47083675,0.0,0.0,0.0,1
47191652,0.0,0.0,0.0,1
47297765,0.0,0.0,0.0,1
47405009,0.0,0.0,0.0,1
47511020,0.0,0.0,0.0,1
47618375,0.0,0.0,0.0,1
47725914,0.0,0.0,0.0,1
47832580,0.0,0.0,0.0,1
47940495,0.0,0.0,0.0,1
48046049,0.0,0.0,0.0,1
48152573,0.0,0.0,0.0,1
48260208,0.0,0.0,0.0,1
48365993,0.0,0.0,0.0,1
48472165,0.0,0.0,0.0,1
48580060,0.0,0.0,0.0,1
48685446,0.0,0.0,0.0,1
48791511,0.0,0.0,0.0,1
48898485,0.0,0.0,0.0,1
49003950,0.0,0.0,0.0,1
49112277,0.0,0.0,0.0,1
49217499,0.0,0.0,0.0,1
49323658,0.0,0.0,0.0,1
49428425,0.0,0.0,0.0,1
49534726,0.0,0.0,0.0,1
49641604,0.0,0.0,0.0,1
49747682,0.0,0.0,0.0,1
49853302,0.0,0.0,0.0,1
49961194,0.0,0.0,0.0,1
50067937,0.0,0.0,0.0,1
50174553,0.0,0.0,0.0,1
50282554,0.0,0.0,0.0,1
50388245,0.0,0.0,0.0,1
50495620,0.0,0.0,0.0,1
50602608,0.0,0.0,0.0,1
50709049,0.0,0.0,0.0,1
50815765,0.0,0.0,0.0,1
50924374,0.0,0.0,0.0,1
51030307,0.0,0.0,0.0,1
51137774,0.0,0.0,0.0,1
51245331,0.0,0.0,0.0,1
51352383,0.0,0.0,0.0,1
51461752,0.0,0.0,0.0,1
51566266,0.0,0.0,0.0,1
51673850,0.0,0.0,0.0,1
51780046,0.0,0.0,0.0,1
51886866,0.0,0.0,0.0,1
51991711,0.0,0.0,0.0,1
52099352,0.0,0.0,0.0,1
52205086,0.0,0.0,0.0,1
52311120,0.0,0.0,0.0,1
52418416,0.0,0.0,0.0,1
75669656,0.0,0.0,0.0,1
75776276,0.0,0.0,0.0,1
75883318,0.0,0.0,0.0,1
75989649,0.0,0.0,0.0,1
76095236,0.0,0.0,0.0,1
76201182,0.0,0.0,0.0,1
