timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
43013443,40.15403002632146,116.25936813194774,1.1002107,0.002926812,0.03671029,0.00255891,0.0028821952,1,1,0
75598458,40.154030524276116,116.25936840518095,0.15658742,0.058296844,0.059931777,0.9461822,0.00040745753,1,1,0
