timestamp,load,ram_usage
42488409,0.2689585,0.70646906
43488409,0.35936433,0.77205986
44488410,0.33938134,0.77469176
45488412,0.33661032,0.77469176
46488442,0.33615726,0.77469176
47488410,0.33558273,0.77469176
48488883,0.33764464,0.77469176
49488457,0.33664757,0.77469176
50488412,0.336375,0.77469176
51488413,0.33506697,0.77469176
52488410,0.33712202,0.77469176
53488413,0.33653432,0.77469176
54488543,0.3347938,0.77469176
55488412,0.33376974,0.77469176
56488412,0.33803302,0.77469176
57488410,0.33533168,0.77469176
58489549,0.33388203,0.77469176
59488419,0.334499,0.77469176
60488416,0.334216,0.77469176
61488413,0.33728033,0.77469176
62488412,0.33562034,0.77469176
63488412,0.33507502,0.77469176
64488416,0.33518296,0.77469176
65488413,0.33586502,0.77469176
66488413,0.33408535,0.77469176
67488412,0.3357163,0.77469176
68488417,0.335423,0.77469176
69488410,0.33225697,0.77469176
70488419,0.33467835,0.77469176
71488421,0.332354,0.77469176
72488454,0.3379293,0.77469176
73488557,0.33672422,0.77469176
74488410,0.33621842,0.77469176
75488419,0.33402902,0.77469176
