timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
26500309,0.28012416,-0.033196736,0.47398546
26514942,0.27373862,-0.037289754,0.4725086
26544144,0.27332994,-0.03152452,0.4692986
26547845,0.27332994,-0.03152452,0.4692986
26560801,0.27325833,-0.032471262,0.475346
26576408,0.27609444,-0.034435228,0.46955
26591354,0.27349594,-0.035405837,0.47005734
26607209,0.2802747,-0.03582726,0.47419873
26625882,0.2742884,-0.03739914,0.4688779
26639307,0.27766362,-0.03527299,0.472678
26653423,0.27584347,-0.03303477,0.47040734
26667411,0.2762851,-0.034600057,0.4681945
26683551,0.2739443,-0.031171095,0.4713136
26698217,0.28087562,-0.03511245,0.4715548
26713581,0.27324226,-0.03201526,0.47464946
26729943,0.27892634,-0.035178963,0.46861386
26743646,0.27804548,-0.03619437,0.47434965
26760001,0.27830192,-0.037574142,0.46996698
26775240,0.27980098,-0.033395212,0.46813303
26789658,0.2755476,-0.030152246,0.47275347
26804535,0.27730578,-0.033100612,0.47348866
26822350,0.27479243,-0.032346927,0.4713646
26837046,0.27933714,-0.03219918,0.46825817
26849531,0.28041294,-0.03373361,0.46831143
26864310,0.2743735,-0.033737153,0.47499254
26879159,0.27462116,-0.03423761,0.47439763
26896377,0.27485391,-0.03415308,0.47327477
26909206,0.27847746,-0.0338598,0.47360104
26924873,0.27640107,-0.035025466,0.4725822
26940332,0.27891243,-0.03144488,0.4708214
26955468,0.28022093,-0.03506789,0.4751357
26972001,0.27899766,-0.030347701,0.47495872
26987409,0.27454168,-0.030175941,0.4705964
27002398,0.2734144,-0.03414096,0.47139353
27017054,0.27390546,-0.03164018,0.46897686
27034303,0.28044528,-0.032399796,0.4707784
27047565,0.27818292,-0.03509057,0.47436166
27065300,0.27859324,-0.0340923,0.46995252
27077356,0.27943406,-0.03480715,0.46864334
27093786,0.2751849,-0.034566678,0.4748938
27110054,0.27752632,-0.03758258,0.46804935
27123554,0.27397105,-0.03151415,0.46873537
27138084,0.2796418,-0.0341764,0.47117493
27154054,0.27869272,-0.036212325,0.46825707
27168556,0.2793605,-0.030991992,0.47426838
27183834,0.27450076,-0.03473416,0.4751767
27203307,0.27996156,-0.037454497,0.47445735
27216306,0.28119624,-0.030027134,0.47524258
27230206,0.2746063,-0.03312256,0.4715251
27246049,0.27603683,-0.031168032,0.46881548
27260224,0.27603683,-0.031168032,0.46881548
27275432,0.27536127,-0.030117312,0.47027627
27291134,0.2762902,-0.036940772,0.47262776
27305994,0.2747831,-0.031797472,0.4724724
27322309,0.2762678,-0.031849988,0.47333276
27337693,0.27480146,-0.035954084,0.47041932
27351581,0.27525228,-0.037585482,0.47258347
27369304,0.28115696,-0.035324693,0.473999
27382345,0.27458143,-0.035145365,0.4749378
27396427,0.280477,-0.031191131,0.47506723
27413771,0.27376723,-0.036144383,0.47177014
27427097,0.27901927,-0.03453166,0.472278
27442392,0.27383596,-0.031699643,0.4750845
27457232,0.27617788,-0.034402724,0.46881366
27472566,0.27414867,-0.03340011,0.46925372
27488326,0.27414867,-0.03340011,0.46925372
27503298,0.27978438,-0.034752462,0.47329623
27517559,0.28000042,-0.03258504,0.47025716
27534206,0.27419785,-0.036416482,0.47463745
27547658,0.2802903,-0.0331843,0.47057918
27564305,0.27398998,-0.030000871,0.46936834
27578268,0.27335936,-0.03472831,0.4699587
27594425,0.27431527,-0.03595252,0.47419938
27610391,0.27922228,-0.031534586,0.47122484
27627117,0.27922228,-0.031534586,0.47122484
27640596,0.27819672,-0.037370946,0.47355014
27656155,0.2756593,-0.030231077,0.47389758
27672768,0.27394512,-0.036644194,0.46945357
27685800,0.27394512,-0.036644194,0.46945357
27703297,0.27761889,-0.03279577,0.47034198
27718297,0.276382,-0.030607201,0.47001794
27732998,0.27867258,-0.03461778,0.4709463
27746487,0.27844083,-0.036732916,0.47183493
27762460,0.2800548,-0.034869377,0.47308078
27777726,0.27816957,-0.037474725,0.4697383
27796298,0.2781017,-0.037546683,0.4753024
27809928,0.27554137,-0.036939897,0.4748767
27824677,0.277739,-0.0318383,0.47432435
27840184,0.2804475,-0.03551008,0.47490352
27855025,0.28016487,-0.03744094,0.47447446
27869750,0.27767074,-0.033482704,0.47023523
27885099,0.27973136,-0.030322501,0.46788204
27900946,0.27446374,-0.034229867,0.4713581
27915047,0.2755044,-0.03358039,0.47172102
27930367,0.2734528,-0.032539625,0.47130445
27946168,0.27339795,-0.037297364,0.47398886
27961005,0.27339795,-0.037297364,0.47398886
27977108,0.27546906,-0.032467224,0.4713698
27993357,0.2800955,-0.029960958,0.4744241
28005915,0.2747608,-0.031547375,0.47462314
28023363,0.27791566,-0.034176942,0.4746897
28036482,0.27565688,-0.03582247,0.47019476
28052407,0.27703965,-0.032861467,0.47291523
28067119,0.27622563,-0.03711349,0.47273505
28082190,0.2795393,-0.03663161,0.4681223
28097089,0.27442837,-0.034737967,0.474069
28113759,0.2772489,-0.036008876,0.4717804
28126727,0.28093576,-0.031707875,0.47236988
28141653,0.27588734,-0.033393137,0.47342128
28157171,0.27972195,-0.031294398,0.47482035
28172726,0.2789412,-0.034206968,0.47331536
28188712,0.27576655,-0.033747558,0.46761304
28203344,0.2746993,-0.034283858,0.46762392
28219390,0.2796493,-0.034716718,0.47060156
28234146,0.27844858,-0.034890898,0.4707411
28250296,0.2781917,-0.033399694,0.47116822
28267342,0.2808965,-0.031361308,0.47191522
28282402,0.27802378,-0.03376431,0.47218332
28294301,0.275062,-0.033532664,0.47371823
28309854,0.27759916,-0.031340327,0.470695
28327359,0.27572462,-0.034221545,0.4707444
28341303,0.2751523,-0.03554253,0.47534335
28356339,0.27462694,-0.037086863,0.46997282
28371945,0.2767857,-0.03679279,0.47484446
28385651,0.2811491,-0.03362446,0.4704383
28400521,0.2744462,-0.035015605,0.46874252
28416857,0.2744462,-0.035015605,0.46874252
28433326,0.27717966,-0.033853073,0.47464237
28447890,0.27717966,-0.033853073,0.47464237
28462830,0.276578,-0.031096613,0.4706846
28477445,0.27673247,-0.0352263,0.47095785
28492536,0.2779192,-0.035064988,0.4720139
28508093,0.2733189,-0.035021544,0.4722783
28522875,0.27326745,-0.030315664,0.47206894
28538002,0.2771509,-0.034940884,0.46929163
28555784,0.2792061,-0.037382383,0.4712513
28567903,0.2809182,-0.034921374,0.47266996
28582941,0.2809182,-0.034921374,0.47266996
28600383,0.28037295,-0.03424746,0.47470474
28614395,0.27372283,-0.030965878,0.47214633
28630297,0.27663907,-0.03649644,0.4688329
28643808,0.2772514,-0.037121937,0.47266412
28660356,0.27459267,-0.03163773,0.46930814
28674627,0.27734354,-0.03238013,0.47246137
28689600,0.27908972,-0.029908223,0.46933737
28704820,0.27667773,-0.03380276,0.46954352
28720035,0.2787257,-0.036738124,0.4693822
28736303,0.2734866,-0.035420038,0.4701136
28750859,0.27440608,-0.031470463,0.47264284
28765420,0.27440608,-0.031470463,0.47264284
28780134,0.2800122,-0.0346821,0.4689976
28795140,0.27891618,-0.03357265,0.46836486
28810350,0.27854654,-0.036404915,0.46858904
28825344,0.27517134,-0.036103476,0.46998933
28839640,0.27864978,-0.031725205,0.4678387
28854610,0.28007144,-0.03690384,0.47284293
28870146,0.27690503,-0.036993094,0.4745809
28886618,0.27731487,-0.033818968,0.46860242
28901296,0.27731487,-0.033818968,0.46860242
28915497,0.2767235,-0.034811556,0.46787786
28931903,0.2743531,-0.031232301,0.46992844
28946500,0.27681124,-0.031243507,0.46956602
28962463,0.27460486,-0.03161742,0.46980706
28978218,0.27629116,-0.030330598,0.4688867
28993156,0.27990985,-0.032266952,0.47172818
29008933,0.28026822,-0.03479563,0.4691702
29024021,0.27604824,-0.034192044,0.46947694
29038823,0.27935207,-0.030352348,0.47225097
29054112,0.27485222,-0.034525186,0.47074935
29070057,0.27485222,-0.034525186,0.47074935
29084492,0.27977002,-0.03470234,0.47269034
29100044,0.27792782,-0.0338289,0.47471812
29115666,0.27792782,-0.0338289,0.47471812
29131036,0.27558723,-0.034145392,0.47011048
29147052,0.2762834,-0.03634214,0.47235507
29162236,0.2794953,-0.035430957,0.47514287
29177513,0.27958328,-0.030206908,0.47068223
29193296,0.28006682,-0.03662287,0.4754338
