timestamp,load,ram_usage
26493392,0.3066827,0.77205986
27487429,0.36827338,0.77469176
28487431,0.34089231,0.77469176
29487465,0.33849698,0.77469176
30487503,0.33795053,0.77469176
31487429,0.33767152,0.77469176
32487453,0.3386652,0.77469176
33487433,0.33655173,0.77469176
34487429,0.33818668,0.77469176
35487435,0.3373143,0.77469176
36487431,0.333731,0.77469176
37487513,0.33571446,0.77469176
38487440,0.3362689,0.77469176
39487463,0.3374346,0.77469176
40487431,0.3350234,0.77469176
41487441,0.33697963,0.77469176
42487480,0.3365656,0.77469176
43487429,0.33492905,0.77469176
44487528,0.3360207,0.77469176
45487461,0.33894712,0.77469176
46487431,0.3378541,0.77469176
47487478,0.33798057,0.77469176
48487434,0.33647174,0.77469176
49487429,0.33480465,0.77469176
50487431,0.33614933,0.77469176
51487500,0.3409055,0.77469176
52487443,0.33640915,0.77469176
53487462,0.33793294,0.77469176
54487435,0.33596307,0.77469176
55487431,0.33818734,0.77469176
56487471,0.3412829,0.77469176
57487429,0.33679706,0.77469176
58487478,0.33817744,0.77469176
59487435,0.33770186,0.77469176
60487434,0.33746833,0.77469176
61487431,0.33754402,0.77469176
62487439,0.33826566,0.77469176
63487439,0.33705533,0.77469176
64487434,0.3356017,0.77469176
65487494,0.33708113,0.77469176
66488002,0.3421272,0.77469176
