timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
26514942,19654095,40.1540302,116.25936829999999,0.001414777,0.04955747,-0.019894842,-0.0008403059,-0.00029856642,0.0,-0.008977335,0.03816515,-0.0015163837,-0.017447982,-0.0147254355,-0.047644965,-0.087697,-0.07163761,-0.08679238,-0.1036442,0.0062482078,1.1107539,0.14140706,0.0015163837,0.21571065,0.21369325,0.18603896,0.07412873,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
26639307,19654095,40.1540302,116.25936829999999,-0.00048520064,0.047058858,-0.021214673,-0.0008403059,-0.00029856642,0.0,-0.009211705,0.03423132,0.0060325107,-0.009155337,-0.0147254355,-0.047644965,-0.087697,0.05629661,0.05877382,0.19047156,0.006092624,1.1107539,0.14272688,-0.0060325107,0.21540909,0.21296367,0.18459193,0.074166305,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
26743646,19654095,40.1540302,116.25936829999999,-0.00052390347,0.043654896,-0.022396633,-0.0008403059,-0.00029856642,0.0,-0.003911374,0.032267977,-0.00028880214,-0.01462217,-0.0147254355,-0.047644965,-0.087697,0.031737655,-0.028417973,0.14554046,0.006120457,1.1107539,0.14390884,0.00028880214,0.21508095,0.21233577,0.18311918,0.07422412,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
26837046,19654095,40.1540302,116.25936829999999,0.0012120791,0.040260628,-0.021554967,-0.0008403059,-0.00029856642,0.0,-0.00013819768,0.026773771,0.00032899808,-0.011566328,-0.0147254355,-0.047644965,-0.087697,0.033053696,0.09615888,-0.1005396,0.0060545322,1.1107539,0.14306718,-0.00032899808,0.21185029,0.21196596,0.18134634,0.07398317,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
26940332,19654095,40.1540302,116.25936829999999,0.004549013,0.034604143,-0.020596663,-0.0008403059,-0.00029856642,0.0,0.002364182,0.022836462,0.0081709735,-0.0013608858,-0.0147254355,-0.047644965,-0.087697,0.07532725,0.04803485,0.12925905,0.005927903,1.1107539,0.14210887,-0.0081709735,0.21254185,0.21155488,0.18063463,0.073595986,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
27047565,19654095,40.1540302,116.25936829999999,0.007135561,0.029262058,-0.019112295,-0.0008403059,-0.00029856642,0.0,0.0055626575,0.01705617,0.0042325724,-0.002963117,-0.0147254355,-0.047644965,-0.087697,0.057807885,0.05879659,0.10431099,0.0057481234,1.1107539,0.14062451,-0.0042325724,0.21248505,0.21210389,0.18016216,0.073220946,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
27138084,19654095,40.1540302,116.25936829999999,0.0089774765,0.02476727,-0.01700228,-0.0008403059,-0.00029856642,0.0,0.0075819246,0.01253085,0.012788393,0.0076796254,-0.0147254355,-0.047644965,-0.087697,-0.020009654,-0.09327279,-0.002263009,0.0053123417,1.1107539,0.13851449,-0.012788393,0.21068572,0.21211858,0.17888924,0.07272789,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
27246049,19654095,40.1540302,116.25936829999999,0.009901895,0.019832259,-0.01428401,-0.0008403059,-0.00029856642,0.0,0.005362728,0.0051069264,0.019519137,0.015674079,-0.0147254355,-0.047644965,-0.087697,-0.08469334,0.055760115,-0.046557453,0.0056466004,1.1107539,0.13579622,-0.019519137,0.21030085,0.21022412,0.17987911,0.07215666,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
27351581,19654095,40.1540302,116.25936829999999,0.009238264,0.015846046,-0.011642845,-0.0008403059,-0.00029856642,0.0,0.0056642415,0.0034158365,0.025503106,0.022034809,-0.0147254355,-0.047644965,-0.087697,-0.009217371,0.030696891,-0.02703732,0.0059170853,1.1107539,0.13315506,-0.025503106,0.21065123,0.21096303,0.18210673,0.072034515,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
27442392,19654095,40.1540302,116.25936829999999,0.009125393,0.012185923,-0.0091046225,-0.0008403059,-0.00029856642,0.0,0.005355627,0.0036345397,0.025491215,0.022626601,-0.0147254355,-0.047644965,-0.087697,0.031975213,0.025825676,0.15422593,0.006060896,1.1107539,0.13061683,-0.025491215,0.2084408,0.21087776,0.18276279,0.07161362,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
