timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
26414410,40.15403023925262,116.25936889424187,1.1297814,0.004364691,0.05050331,-0.019027432,0.0060019107,1,1,0
66476325,40.154029941384515,116.25936804057878,16.089457,-0.02875673,-0.022047637,-14.978703,-0.00025251717,1,1,0
66952414,40.15403048756936,116.25936807242317,15.637454,0.031976253,-0.01934125,-14.5267,0.00050593365,1,1,0
