timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
26514942,0.99999475,0.0008965915,0.00012644476,0.0031239865,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26591354,0.99999475,0.00085030013,0.00025040135,0.003127573,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26639307,0.99999493,0.00091249344,0.00032735753,0.0030459755,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26698217,0.99999493,0.0007080615,0.00041886556,0.003077259,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26743646,0.99999505,0.00057423854,0.0004917139,0.0030598897,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26804535,0.999995,0.0005528318,0.00048090445,0.0030751047,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26849531,0.99999535,0.0005304827,0.00040225097,0.0029879021,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26909206,0.99999547,0.00041996932,0.00040690353,0.0029687295,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
26955468,0.99999535,0.00029367657,0.00052630866,0.0030024282,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27002398,0.9999958,0.00024270303,0.00039895216,0.002843565,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27065300,0.99999595,0.00030551973,0.00033465034,0.002795739,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27110054,0.9999965,0.0002391648,0.00030030133,0.0026511578,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27168556,0.9999965,9.890418e-05,0.00018064183,0.0026674708,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27216306,0.9999964,-4.7588073e-05,0.000105415646,0.0026955917,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27275432,0.9999957,1.8858387e-05,9.673588e-05,0.0029391397,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27322309,0.9999955,1.3624434e-05,0.00010455296,0.0029985146,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27382345,0.99999565,-7.431356e-05,0.0001821706,0.0029394983,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27427097,0.99999565,-4.6266545e-05,0.00021728179,0.0029637401,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27472566,0.9999956,-0.00013209198,0.00020655454,0.0029522376,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27534206,0.9999959,-0.00020181315,0.00013790111,0.0028554688,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27578268,0.99999595,-0.00021468443,0.0002032293,0.0028321778,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27640596,0.99999595,-0.0004522942,-1.3603943e-05,0.0028139718,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27685800,0.99999595,-0.00054302777,-6.2139596e-05,0.0028188727,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27746487,0.9999957,-0.0006108663,-1.1389097e-06,0.002897804,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27796298,0.9999962,-0.0005767137,0.000105736966,0.0027243425,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27855025,0.9999956,-0.0007235914,0.0001375217,0.0029046028,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27900946,0.9999956,-0.000805918,0.00022966358,0.0028823204,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
27946168,0.9999959,-0.00083326217,0.00018377743,0.0027218785,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28005915,0.9999966,-0.00084219355,3.196972e-05,0.0024647193,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28052407,0.99999696,-0.00082679396,-7.2155424e-05,0.0023421396,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28113759,0.9999971,-0.0009061946,-0.00013083106,0.0022424706,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28157171,0.9999973,-0.0009298162,-0.00016350651,0.0021630237,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28219390,0.99999744,-0.0009193681,-0.00015668981,0.0020926045,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28267342,0.9999976,-0.0007395547,-0.00020931174,0.002072673,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
28327359,0.99999774,-0.00064066506,-0.00027134296,0.0020402377,0.99999523,3.1700788e-11,2.1415867e-11,0.0030918138,3
