timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
37035318,0.0,0.0,0.0,1
37135302,0.0,0.0,0.0,1
37233336,0.0,0.0,0.0,1
37335381,0.0,0.0,0.0,1
37432298,0.0,0.0,0.0,1
37532305,0.0,0.0,0.0,1
37637302,0.0,0.0,0.0,1
37736321,0.0,0.0,0.0,1
37832302,0.0,0.0,0.0,1
37933347,0.0,0.0,0.0,1
38032299,0.0,0.0,0.0,1
38128751,0.0,0.0,0.0,1
38234296,0.0,0.0,0.0,1
38334303,0.0,0.0,0.0,1
38434296,0.0,0.0,0.0,1
38707089,0.0,0.0,0.0,1
38808343,0.0,0.0,0.0,1
38908327,0.0,0.0,0.0,1
39005305,0.0,0.0,0.0,1
39105318,0.0,0.0,0.0,1
39203353,0.0,0.0,0.0,1
39304302,0.0,0.0,0.0,1
39400958,0.0,0.0,0.0,1
39500662,0.0,0.0,0.0,1
39607296,0.0,0.0,0.0,1
39708335,0.0,0.0,0.0,1
39805296,0.0,0.0,0.0,1
39907299,0.0,0.0,0.0,1
40006299,0.0,0.0,0.0,1
40100877,0.0,0.0,0.0,1
40200790,0.0,0.0,0.0,1
40308350,0.0,0.0,0.0,1
40404296,0.0,0.0,0.0,1
40510303,0.0,0.0,0.0,1
40607339,0.0,0.0,0.0,1
40707303,0.0,0.0,0.0,1
40800936,0.0,0.0,0.0,1
40908400,0.0,0.0,0.0,1
41003391,0.0,0.0,0.0,1
41106355,0.0,0.0,0.0,1
41200852,0.0,0.0,0.0,1
41304341,0.0,0.0,0.0,1
41406299,0.0,0.0,0.0,1
41509338,0.0,0.0,0.0,1
41605312,0.0,0.0,0.0,1
41700977,0.0,0.0,0.0,1
41810342,0.0,0.0,0.0,1
41910296,0.0,0.0,0.0,1
42001033,0.0,0.0,0.0,1
42107342,0.0,0.0,0.0,1
42206337,0.0,0.0,0.0,1
42309304,0.0,0.0,0.0,1
42407305,0.0,0.0,0.0,1
42505305,0.0,0.0,0.0,1
42608352,0.0,0.0,0.0,1
42704317,0.0,0.0,0.0,1
42809338,0.0,0.0,0.0,1
42904305,0.0,0.0,0.0,1
43011299,0.0,0.0,0.0,1
43106302,0.0,0.0,0.0,1
43200527,0.0,0.0,0.0,1
43300798,0.0,0.0,0.0,1
43401615,0.0,0.0,0.0,1
43506586,0.0,0.0,0.0,1
43600546,0.0,0.0,0.0,1
43706305,0.0,0.0,0.0,1
43808344,0.0,0.0,0.0,1
43907305,0.0,0.0,0.0,1
44006296,0.0,0.0,0.0,1
44100995,0.0,0.0,0.0,1
44200920,0.0,0.0,0.0,1
44301859,0.0,0.0,0.0,1
44407597,0.0,0.0,0.0,1
44511259,0.0,0.0,0.0,1
44616307,0.0,0.0,0.0,1
44714046,0.0,0.0,0.0,1
44812696,0.0,0.0,0.0,1
44913425,0.0,0.0,0.0,1
45018346,0.0,0.0,0.0,1
45115303,0.0,0.0,0.0,1
45213050,0.0,0.0,0.0,1
45349299,0.0,0.0,0.0,1
45449322,0.0,0.0,0.0,1
45551302,0.0,0.0,0.0,1
45652347,0.0,0.0,0.0,1
45752343,0.0,0.0,0.0,1
45847552,0.0,0.0,0.0,1
45945959,0.0,0.0,0.0,1
46048383,0.0,0.0,0.0,1
72027960,0.0,0.0,0.0,1
72133505,0.0,0.0,0.0,1
72239248,0.0,0.0,0.0,1
72346452,0.0,0.0,0.0,1
72455626,0.0,0.0,0.0,1
72559818,0.0,0.0,0.0,1
