timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
37035318,1.0754241,24.993435,101312.09,1.2037553
37057288,0.9538774,24.993435,101313.555,1.2037727
37060440,1.0569278,24.993435,101312.31,1.2037579
37062307,1.0569278,24.993435,101312.31,1.2037579
37068325,0.9538774,24.993435,101313.55,1.2037725
37073329,0.9538774,24.993435,101313.55,1.2037725
37076311,0.9538774,24.993435,101313.55,1.2037725
37080296,1.0410739,24.993435,101312.5,1.2037601
37085303,1.0410739,24.993435,101312.5,1.2037601
37088338,1.1282704,24.993435,101311.45,1.2037476
37092302,1.1282704,24.993435,101311.45,1.2037476
37094663,1.1282704,24.993435,101311.45,1.2037476
37099302,1.0965626,24.993435,101311.81,1.2037519
37104386,1.0965626,24.993435,101311.81,1.2037519
37107296,1.1256281,24.993435,101311.484,1.203748
37113349,1.1256281,24.993435,101311.484,1.203748
37116302,1.1256281,24.993435,101311.484,1.203748
37120296,0.9327388,24.993435,101313.78,1.2037753
37124302,0.9327388,24.993435,101313.78,1.2037753
37128353,0.97501594,24.993435,101313.3,1.2037696
37132302,0.97501594,24.993435,101313.3,1.2037696
37135302,0.97501594,24.993435,101313.3,1.2037696
37139303,1.1018473,24.993435,101311.766,1.2037513
37145299,1.1018473,24.993435,101311.766,1.2037513
37148414,0.98822755,24.993435,101313.125,1.2037675
37152303,0.98822755,24.993435,101313.125,1.2037675
37156305,0.98822755,24.993435,101313.125,1.2037675
37161304,1.0992049,24.993435,101311.8,1.2037517
37171317,1.033147,24.993435,101312.61,1.2037613
37174300,1.033147,24.993435,101312.61,1.2037613
37177310,1.0199354,24.993435,101312.75,1.203763
37181383,1.0199354,24.993435,101312.75,1.203763
37192402,0.96180433,24.993435,101313.44,1.2037712
37195297,0.96180433,24.993435,101313.44,1.2037712
37198367,1.0146507,24.993435,101312.82,1.2037638
37202303,1.0146507,24.993435,101312.82,1.2037638
37206303,1.0146507,24.993435,101312.82,1.2037638
37210302,0.9406658,24.993435,101313.69,1.2037742
37213323,0.9406658,24.993435,101313.69,1.2037742
37218323,0.9168849,24.993435,101313.99,1.2037778
37221315,0.9168849,24.993435,101313.99,1.2037778
37226303,0.9168849,24.993435,101313.99,1.2037778
37229250,1.0067238,24.993435,101312.91,1.2037649
37233336,1.0067238,24.993435,101312.91,1.2037649
37238348,1.0490009,24.993435,101312.41,1.203759
37242299,1.0490009,24.993435,101312.41,1.203759
37246306,1.0490009,24.993435,101312.41,1.203759
37251300,1.1150589,24.993435,101311.61,1.2037495
37254319,1.1150589,24.993435,101311.61,1.2037495
37257315,1.0067238,24.993435,101312.91,1.2037649
37261513,1.0067238,24.993435,101312.91,1.2037649
37265314,1.0067238,24.993435,101312.91,1.2037649
37270309,0.9908699,24.993435,101313.09,1.2037672
37274300,0.9908699,24.993435,101313.09,1.2037672
37278345,0.9697313,24.993435,101313.35,1.2037702
37282303,0.9697313,24.993435,101313.35,1.2037702
37286314,0.9697313,24.993435,101313.35,1.2037702
37290302,1.0569278,24.993435,101312.3,1.2037576
37295296,1.0569278,24.993435,101312.3,1.2037576
37299302,1.0463586,24.993435,101312.445,1.2037594
37302379,1.0463586,24.993435,101312.445,1.2037594
37306796,1.0569278,24.993435,101312.32,1.203758
37312306,1.0569278,24.993435,101312.32,1.203758
37315311,1.0569278,24.993435,101312.32,1.203758
37319302,0.90631557,24.993435,101314.1,1.2037791
37322313,0.90631557,24.993435,101314.1,1.2037791
37327306,0.98030055,24.993435,101313.234,1.2037688
37335381,0.98030055,24.993435,101313.234,1.2037688
37338506,1.0490009,24.993435,101312.39,1.2037588
37343365,1.0490009,24.993435,101312.39,1.2037588
37347314,1.1124165,24.993435,101311.625,1.2037497
37351302,1.1124165,24.993435,101311.625,1.2037497
37356297,1.1124165,24.993435,101311.625,1.2037497
37360318,0.9036733,24.993435,101314.14,1.2037796
37364302,0.9036733,24.993435,101314.14,1.2037796
37369315,0.95123506,24.993435,101313.58,1.2037729
37372301,0.95123506,24.993435,101313.58,1.2037729
37376296,0.95123506,24.993435,101313.58,1.2037729
37380299,0.9406658,24.993435,101313.7,1.2037743
37384302,0.9406658,24.993435,101313.7,1.2037743
37388324,1.1282704,24.993435,101311.445,1.2037475
37392305,1.1282704,24.993435,101311.445,1.2037475
37396305,1.1282704,24.993435,101311.445,1.2037475
37399303,1.0357893,24.993435,101312.56,1.2037609
37404296,1.0357893,24.993435,101312.56,1.2037609
37407312,1.0727818,24.993435,101312.1,1.2037554
37411302,1.0727818,24.993435,101312.1,1.2037554
37417299,1.0727818,24.993435,101312.1,1.2037554
37421305,0.92216957,24.993435,101313.94,1.2037772
37424309,0.92216957,24.993435,101313.94,1.2037772
37427001,0.96444666,24.993435,101313.414,1.203771
37432298,0.96444666,24.993435,101313.414,1.203771
37436302,0.96444666,24.993435,101313.414,1.203771
37440303,0.94330806,24.993435,101313.66,1.2037739
37443555,0.94330806,24.993435,101313.66,1.2037739
37448348,0.90631557,24.993435,101314.12,1.2037793
37452302,0.90631557,24.993435,101314.12,1.2037793
37455296,0.90631557,24.993435,101314.12,1.2037793
37460306,1.0410739,24.993435,101312.49,1.20376
37464302,1.0410739,24.993435,101312.49,1.20376
37468322,0.9116003,24.993435,101314.055,1.2037786
37473365,0.9116003,24.993435,101314.055,1.2037786
37478439,1.0648547,24.993435,101312.195,1.2037565
37481296,1.0648547,24.993435,101312.195,1.2037565
37485300,1.0648547,24.993435,101312.195,1.2037565
37489391,1.1256281,24.993435,101311.47,1.2037479
37499305,1.1256281,24.993435,101311.47,1.2037479
37500774,1.1256281,24.993435,101311.47,1.2037479
37503379,0.94330806,24.993435,101313.68,1.2037741
37508324,0.96444666,24.993435,101313.42,1.203771
37511296,0.96444666,24.993435,101313.42,1.203771
37515304,0.95123506,24.993435,101313.58,1.2037729
37519302,0.95123506,24.993435,101313.58,1.2037729
37523470,0.95123506,24.993435,101313.58,1.2037729
37528371,1.0648547,24.993435,101312.195,1.2037565
37532305,1.0648547,24.993435,101312.195,1.2037565
37536306,1.1044896,24.993435,101311.74,1.2037511
37539320,1.1044896,24.993435,101311.74,1.2037511
37543354,1.1044896,24.993435,101311.74,1.2037511
37548322,0.89574635,24.993435,101314.25,1.2037809
37553345,0.89574635,24.993435,101314.25,1.2037809
37556429,0.89574635,24.993435,101314.25,1.2037809
37560304,0.92216957,24.993435,101313.93,1.2037771
37564304,0.92216957,24.993435,101313.93,1.2037771
37568350,1.0622125,24.993435,101312.25,1.2037572
37572304,1.0622125,24.993435,101312.25,1.2037572
37576302,1.0622125,24.993435,101312.25,1.2037572
37579354,1.0859933,24.993435,101311.945,1.2037535
37585296,1.0859933,24.993435,101311.945,1.2037535
37588322,0.9274542,24.993435,101313.86,1.2037762
37592306,0.9274542,24.993435,101313.86,1.2037762
37594523,0.92216957,24.993435,101313.914,1.203777
37599303,0.92216957,24.993435,101313.914,1.203777
37603323,0.92216957,24.993435,101313.914,1.203777
37608348,0.9538774,24.993435,101313.53,1.2037723
37614299,0.9538774,24.993435,101313.53,1.2037723
37617296,0.9538774,24.993435,101313.53,1.2037723
37620298,0.8983887,24.993435,101314.22,1.2037805
37624305,0.8983887,24.993435,101314.22,1.2037805
37627519,0.97501594,24.993435,101313.3,1.2037696
37632302,0.97501594,24.993435,101313.3,1.2037696
37637302,0.97501594,24.993435,101313.3,1.2037696
37640296,1.1203434,24.993435,101311.555,1.2037488
37644383,1.1203434,24.993435,101311.555,1.2037488
37648349,0.98558515,24.993435,101313.17,1.2037681
37652320,0.98558515,24.993435,101313.17,1.2037681
37655380,0.98558515,24.993435,101313.17,1.2037681
37660302,1.1150589,24.993435,101311.61,1.2037495
37664302,1.1150589,24.993435,101311.61,1.2037495
37667302,1.0648547,24.993435,101312.195,1.2037565
37671516,1.0648547,24.993435,101312.195,1.2037565
37676312,1.0939202,24.993435,101311.84,1.2037523
37680296,1.0939202,24.993435,101311.84,1.2037523
37684302,1.0939202,24.993435,101311.84,1.2037523
37687402,0.96444666,24.993435,101313.414,1.203771
37691302,0.96444666,24.993435,101313.414,1.203771
37696296,0.96444666,24.993435,101313.414,1.203771
37699421,1.1071318,24.993435,101311.7,1.2037506
37705325,1.1071318,24.993435,101311.7,1.2037506
37708322,0.9036733,24.993435,101314.15,1.2037797
37712299,0.9036733,24.993435,101314.15,1.2037797
37716304,0.9036733,24.993435,101314.15,1.2037797
37721433,0.93802345,24.993435,101313.74,1.2037748
37724296,0.93802345,24.993435,101313.74,1.2037748
37728376,0.89574635,24.993435,101314.24,1.2037808
37731972,0.89574635,24.993435,101314.24,1.2037808
37736321,0.89574635,24.993435,101314.24,1.2037808
37739296,1.0172931,24.993435,101312.77,1.2037634
37743503,1.0172931,24.993435,101312.77,1.2037634
37749313,1.1018473,24.993435,101311.76,1.2037513
37752333,1.1018473,24.993435,101311.76,1.2037513
37756302,1.1018473,24.993435,101311.76,1.2037513
37760306,0.91424257,24.993435,101314.016,1.2037781
37764307,0.91424257,24.993435,101314.016,1.2037781
37768349,1.0648547,24.993435,101312.21,1.2037567
37776380,0.95123506,24.993435,101313.586,1.203773
37778720,0.95123506,24.993435,101313.586,1.203773
37784322,0.95123506,24.993435,101313.586,1.203773
37788323,1.0146507,24.993435,101312.8,1.2037636
37792318,1.0146507,24.993435,101312.8,1.2037636
37795512,1.0146507,24.993435,101312.8,1.2037636
37800302,0.89310396,24.993435,101314.29,1.2037814
37803322,0.89310396,24.993435,101314.29,1.2037814
37808349,1.0252199,24.993435,101312.69,1.2037623
37813323,1.0252199,24.993435,101312.69,1.2037623
37816302,0.99879676,24.993435,101313.016,1.2037662
37819299,0.99879676,24.993435,101313.016,1.2037662
37829305,0.92216957,24.993435,101313.94,1.2037772
37836296,0.92216957,24.993435,101313.94,1.2037772
37838614,0.92216957,24.993435,101313.93,1.2037771
37845298,0.92216957,24.993435,101313.93,1.2037771
37848351,0.92216957,24.993435,101313.93,1.2037771
37852302,0.92216957,24.993435,101313.93,1.2037771
37856306,0.92216957,24.993435,101313.93,1.2037771
37859304,1.0754241,24.993435,101312.07,1.203755
37864378,1.0754241,24.993435,101312.07,1.203755
37868326,0.9697313,24.993435,101313.35,1.2037702
