timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
36569380,36566308,800000.0,1.0,18.915583,23.464483,0.0,255,190,6,4,4,5,0,0,1,1,46
36909737,0,20000.0,0.91766685,0.0,1.4517522,0.0,0,0,0,0,0,0,0,0,0,0,35
37031373,0,1200.0,0.15552334,0.0,0.4826427,0.0,0,0,0,0,0,0,0,1,0,1,36
37559003,37558348,800000.0,1.0,18.430363,23.866789,0.0,255,190,6,4,4,5,0,0,1,1,46
37910366,0,20000.0,0.91766685,0.0,1.548277,0.0,0,0,0,0,0,0,0,0,0,0,35
38040532,0,1200.0,0.15552334,0.0,0.5351207,0.0,0,0,0,0,0,0,0,1,0,1,36
38560719,37558348,800000.0,1.0,24.91114,38.619503,0.0,255,190,6,4,4,5,0,0,1,1,46
38716757,38713209,800000.0,1.0,24.91114,38.619503,0.0,255,190,6,4,4,5,0,0,1,1,46
38912444,0,20000.0,0.91766685,0.0,16.07519,0.0,0,0,0,0,0,0,0,0,0,0,35
39047445,0,1200.0,0.15552334,0.0,0.42305803,0.0,0,0,0,0,0,0,0,1,0,1,36
39563746,39560308,800000.0,1.0,20.742107,32.897583,0.0,255,190,6,4,4,5,0,0,1,1,46
39912462,0,20000.0,0.91766685,0.0,12.981649,0.0,0,0,0,0,0,0,0,0,0,0,35
40055010,0,1200.0,0.15552334,0.0,0.64918435,0.0,0,0,0,0,0,0,0,1,0,1,36
40565453,39560308,800000.0,1.0,24.836386,39.608746,0.0,255,190,6,4,4,5,0,0,1,1,46
40571539,40570308,800000.0,1.0,24.836386,39.608746,0.0,255,190,6,4,4,5,0,0,1,1,46
40913171,0,20000.0,0.91766685,0.0,17.009485,0.0,0,0,0,0,0,0,0,0,0,0,35
41062966,0,1200.0,0.15552334,0.0,0.5187977,0.0,0,0,0,0,0,0,0,1,0,1,36
41562121,41560526,800000.0,1.0,24.987629,39.77249,0.0,255,190,6,4,4,5,0,0,1,1,46
41915366,0,20000.0,0.91766685,0.0,16.775427,0.0,0,0,0,0,0,0,0,0,0,0,35
42071372,0,1200.0,0.15552334,0.0,0.471039,0.0,0,0,0,0,0,0,0,1,0,1,36
42562355,41560526,800000.0,1.0,24.839474,39.83721,0.0,255,190,6,4,4,5,0,0,1,1,46
42565595,42565282,800000.0,1.0,24.839474,39.83721,0.0,255,190,6,4,4,5,0,0,1,1,46
42918025,0,20000.0,0.91766685,0.0,17.075224,0.0,0,0,0,0,0,0,0,0,0,0,35
43080562,0,1200.0,0.15552334,0.0,0.62140423,0.0,0,0,0,0,0,0,0,1,0,1,36
43558808,43557661,800000.0,1.0,25.158524,39.659935,0.0,255,190,6,4,4,5,0,0,1,1,46
43919643,0,20000.0,0.91766685,0.0,16.803434,0.0,0,0,0,0,0,0,0,0,0,0,35
44088383,0,1200.0,0.15552334,0.0,0.26492825,0.0,0,0,0,0,0,0,0,1,0,1,36
44560147,43557661,800000.0,1.0,24.967022,39.872543,0.0,255,190,6,4,4,5,0,0,1,1,46
44566528,44564818,800000.0,1.0,24.967022,39.872543,0.0,255,190,6,4,4,5,0,0,1,1,46
44919792,0,20000.0,0.91766685,0.0,17.029257,0.0,0,0,0,0,0,0,0,0,0,0,35
45094426,0,1200.0,0.15552334,0.0,0.51978564,0.0,0,0,0,0,0,0,0,1,0,1,36
45558616,45558336,800000.0,1.0,21.550394,37.341953,0.0,255,190,6,4,4,5,0,0,1,1,46
45920544,0,20000.0,0.91766685,0.0,14.64621,0.0,0,0,0,0,0,0,0,0,0,0,35
46095722,0,1200.0,0.15552334,0.0,0.774994,0.0,0,0,0,0,0,0,0,1,0,1,36
46558938,45558336,800000.0,1.0,23.14157,37.173077,0.0,255,190,6,4,4,5,0,0,1,1,46
46567684,46565377,800000.0,1.0,23.14157,37.173077,0.0,255,190,6,4,4,5,0,0,1,1,46
