timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
37038373,-0.8687936,-0.88385314,0.0,0.0
37058968,-0.29307836,-0.29816008,0.0,0.0
37062307,-0.6090329,-0.6195936,0.0,0.0
37068325,-0.66265535,-0.6741417,0.0,0.0
37076311,-0.66265535,-0.6741417,0.0,0.0
37080296,-0.63499105,-0.6460012,0.0,0.0
37085303,-0.63499105,-0.6460012,0.0,0.0
37088338,0.40911838,0.4162143,0.0,0.0
37092302,0.40911838,0.4162143,0.0,0.0
37094663,0.40911838,0.4162143,0.0,0.0
37099302,0.9352918,0.9515122,0.0,0.0
37104386,0.9352918,0.9515122,0.0,0.0
37107296,0.2628298,0.2673884,0.0,0.0
37113349,0.2628298,0.2673884,0.0,0.0
37116302,0.2628298,0.2673884,0.0,0.0
37120296,0.19954962,0.20300834,0.0,0.0
37124302,0.19954962,0.20300834,0.0,0.0
37128353,0.8271332,0.8414717,0.0,0.0
37132302,0.8271332,0.8414717,0.0,0.0
37135302,0.8271332,0.8414717,0.0,0.0
37139303,-0.9652687,-0.9820091,0.0,0.0
37145299,-0.9652687,-0.9820091,0.0,0.0
37148414,-0.6214764,-0.6322503,0.0,0.0
37152303,-0.6214764,-0.6322503,0.0,0.0
37156305,-0.6214764,-0.6322503,0.0,0.0
37161304,-0.9842337,-1.001303,0.0,0.0
37165310,0.3112193,0.31661543,0.0,0.0
37174300,0.3112193,0.31661543,0.0,0.0
37177310,-0.18716694,-0.19041203,0.0,0.0
37181383,-0.18716694,-0.19041203,0.0,0.0
37186020,-0.18716694,-0.19041203,0.0,0.0
37195297,-0.92492306,-0.9409561,0.0,0.0
37198367,-0.7925624,-0.8063035,0.0,0.0
37202303,-0.7925624,-0.8063035,0.0,0.0
37206303,-0.7925624,-0.8063035,0.0,0.0
37210302,-0.58644587,-0.59661084,0.0,0.0
37213323,-0.58644587,-0.59661084,0.0,0.0
37218323,-0.9022062,-0.917843,0.0,0.0
37221315,-0.9022062,-0.917843,0.0,0.0
37226303,-0.9022062,-0.917843,0.0,0.0
37229250,0.9007428,0.91635907,0.0,0.0
37233336,0.9007428,0.91635907,0.0,0.0
37238348,-0.7631916,-0.776425,0.0,0.0
37242299,-0.7631916,-0.776425,0.0,0.0
37246306,-0.7631916,-0.776425,0.0,0.0
37251300,-0.8323675,-0.8468038,0.0,0.0
37254319,-0.8323675,-0.8468038,0.0,0.0
37257315,-0.85663515,-0.8714867,0.0,0.0
37261513,-0.85663515,-0.8714867,0.0,0.0
37265314,-0.85663515,-0.8714867,0.0,0.0
37270309,0.41687614,0.42410317,0.0,0.0
37274300,0.41687614,0.42410317,0.0,0.0
37278345,0.5718485,0.5817615,0.0,0.0
37282303,0.5718485,0.5817615,0.0,0.0
37286314,0.5718485,0.5817615,0.0,0.0
37290302,1.0242797,1.042041,0.0,0.0
37295296,1.0242797,1.042041,0.0,0.0
37299302,-0.507652,-0.51645434,0.0,0.0
37302379,-0.507652,-0.51645434,0.0,0.0
37306796,0.75988966,0.7730662,0.0,0.0
37312306,0.75988966,0.7730662,0.0,0.0
37315311,0.75988966,0.7730662,0.0,0.0
37319302,-1.0270534,-1.0448533,0.0,0.0
37322313,-1.0270534,-1.0448533,0.0,0.0
37327306,0.38096005,0.38756418,0.0,0.0
37331305,0.38096005,0.38756418,0.0,0.0
37335381,0.38096005,0.38756418,0.0,0.0
37338506,0.7179381,0.730387,0.0,0.0
37343365,0.7179381,0.730387,0.0,0.0
37347314,-0.95820934,-0.97482806,0.0,0.0
37351302,-0.95820934,-0.97482806,0.0,0.0
37356297,-0.95820934,-0.97482806,0.0,0.0
37360318,0.851604,0.8663631,0.0,0.0
37364302,0.851604,0.8663631,0.0,0.0
37369315,-0.54260856,-0.552014,0.0,0.0
37372301,-0.54260856,-0.552014,0.0,0.0
37376296,-0.54260856,-0.552014,0.0,0.0
37380299,-0.9779919,-0.99494356,0.0,0.0
37384302,-0.9779919,-0.99494356,0.0,0.0
37388324,0.26038164,0.26489782,0.0,0.0
37392305,0.26038164,0.26489782,0.0,0.0
37396305,0.26038164,0.26489782,0.0,0.0
37399303,-0.51397246,-0.5228842,0.0,0.0
37404296,-0.51397246,-0.5228842,0.0,0.0
37407312,0.5445175,0.5539601,0.0,0.0
37411302,0.5445175,0.5539601,0.0,0.0
37417299,0.5445175,0.5539601,0.0,0.0
37421305,-0.4960391,-0.5046364,0.0,0.0
37424309,-0.4960391,-0.5046364,0.0,0.0
37427001,-0.95505345,-0.9716089,0.0,0.0
