timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
36903466,40.154030122479575,116.25936831029397,1.1479734,-0.041978355,-0.016122699,-0.035315998,0.003425243,1,1,0
71919386,40.15400004599627,116.25932705608234,1.4172134,-3.38633,-3.522229,-0.30455595,1.2817312e-05,1,1,0
