timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
37038373,0.0057352837,0.009455872,0.0061027645,3055,-3055,0.09850406,0.08521043,-9.891441,6022
37058380,-0.005660444,-0.0017647679,0.0050218794,1092,-1092,0.07778504,-0.07997792,-9.674709,18915
37062307,0.005594665,0.0013221434,0.0051001366,1867,-1867,0.010055771,-0.02913241,-9.614544,602
37068325,0.009538193,0.0012630243,-0.0020063235,6018,-6018,0.05914135,-0.024926282,-9.761383,1867
37073329,0.008409129,0.007649097,-0.00028096754,5004,-5004,-0.011345315,0.06396336,-9.993653,6018
37076311,0.0077204555,0.002361268,0.0025317578,2982,-2982,-0.08070034,0.032262683,-9.75917,5004
37080296,-0.0023005267,0.0058326363,-0.008745901,3985,-3985,0.042813245,0.04391306,-9.723546,2982
37085303,-0.0042804037,0.0039085597,-0.0082202125,5007,-5007,-0.03781173,0.04679676,-9.664999,3985
37088338,-0.0007487558,-0.008841107,0.002886232,3035,-3035,-0.04940543,-0.04204828,-9.666894,5007
37092302,-0.004338683,0.007526499,0.008901447,3964,-3964,0.04292467,0.094556354,-9.908076,3035
37094663,-0.008922699,0.0049428805,0.0070689004,2361,-2361,0.034921035,0.0086288825,-9.8668375,3964
37099302,-0.0038046006,-0.005009415,0.007011987,4639,-4639,-0.029883992,0.08534218,-9.690975,2361
37104386,-0.0039213304,0.006758679,-0.0095367255,5084,-5084,-0.060258027,-0.053963907,-9.850625,4639
37107296,-0.009242952,-0.005231435,0.001717421,2910,-2910,0.043325208,0.028597135,-9.886655,5084
37113349,-0.0062989597,-0.0047241095,0.004694571,6053,-6053,0.04110689,0.03729931,-9.622128,2910
37116302,-0.006616939,0.0018905995,0.0016513363,2953,-2953,0.083517805,0.08947367,-9.931998,6053
37120296,0.001214231,-0.0048600174,0.0017397915,3994,-3994,0.08379582,-0.016038187,-9.919899,2953
37124302,0.0075814645,-0.002316037,0.0006746022,4006,-4006,-0.06428095,0.0034477084,-9.624776,3994
37128353,0.0016708457,-0.0056331283,-0.0019602198,4051,-4051,0.030108089,-0.054365773,-9.632383,4006
37132302,-0.005826651,0.0034127429,0.007461415,3949,-3949,0.026640318,0.07448116,-9.890388,4051
37135302,-0.008522502,-0.00202976,0.004002641,3000,-3000,-0.09693932,-0.02660733,-9.727366,3949
37139303,0.0023128502,0.005821781,-0.0076155486,4001,-4001,-0.059129708,0.010604419,-9.876336,3000
37145299,-0.0097098155,0.0044683428,-0.0029218763,5996,-5996,0.0070092417,0.028464746,-9.614478,4001
37148414,0.0071253474,-0.0005605427,-0.007973543,3115,-3115,-0.08294843,-0.05571339,-9.694341,5996
37152303,-0.004283045,-0.0010409108,0.008656312,3889,-3889,0.08567492,0.025073398,-9.607445,3115
37156305,-0.0051342873,0.0054114875,0.0066378713,4002,-4002,-0.061592624,0.008585474,-9.946555,3889
37161304,-0.002242874,-0.0018301326,-0.001622411,4999,-4999,0.012803774,0.09607156,-9.786082,4002
37165310,0.0040172087,0.0009626467,-0.007860729,4006,-4006,-0.017197277,0.055789575,-9.818184,4999
37174300,-0.0011344332,0.0058716414,0.00047488237,2983,-2983,-0.01879045,-0.08733384,-9.868563,6007
37177310,-0.006419453,0.004680629,0.0013480409,3010,-3010,-0.011093191,-0.019896388,-9.760102,2983
37181383,0.00825617,0.007333597,-0.0034761103,4073,-4073,-0.04325984,0.0014019093,-9.661036,3010
37186020,0.0055316496,0.0010838268,-0.008539685,4637,-4637,-0.0681538,-0.038110368,-9.852798,4073
37195297,-0.0064481464,0.0026799338,-0.0053995466,2895,-2895,-0.09709731,-0.024189258,-9.666166,6382
37198367,-0.003939109,-0.005766631,-0.0057558413,3070,-3070,0.085599214,0.051136788,-9.678267,2895
37202303,-0.0046014315,0.00023466746,0.0015735215,3936,-3936,-0.026787288,-0.046337456,-9.658112,3070
37206303,0.0037433547,0.0040559783,0.0061763246,4000,-4000,-0.013966419,0.0063746884,-9.914987,3936
37210302,0.00924539,0.0089590745,0.0025917725,3999,-3999,0.06639673,-0.06061671,-9.602328,4000
37213323,0.0072681247,-0.0048333993,-7.842241e-05,3021,-3021,0.072953604,-0.051006187,-9.964786,3999
37218323,-0.004631201,0.005057074,0.0019545006,5000,-5000,-0.06872967,-0.06100386,-9.774777,3021
37221315,0.0021503565,0.0070072394,0.005424611,2992,-2992,0.060396306,-0.09190747,-9.909508,5000
37226303,0.0010422514,-0.009324212,-0.00856984,4988,-4988,0.09511351,-0.015114068,-9.863317,2992
37229250,-0.0028806229,0.007970021,0.006695265,2947,-2947,-0.027228303,-0.022139547,-9.994061,4988
37233336,-0.00030807545,0.004194651,0.006195395,4086,-4086,-0.026082823,-0.09938807,-9.814389,2947
37238348,0.002175919,-0.0005039095,0.0059971972,5012,-5012,0.09951068,-0.045372587,-9.999247,4086
37242299,-0.009328895,-0.009207116,-0.0051088887,3951,-3951,0.07597292,0.022954589,-9.769732,5012
37246306,0.009757662,-0.0014544552,-0.0008468331,4007,-4007,0.07684128,-0.0022289467,-9.928963,3951
37251300,-0.0029701325,-0.0050288024,0.0072761197,4994,-4994,-0.04512648,-0.08878502,-9.708407,4007
37254319,0.0009843495,0.00091859535,0.009740672,3019,-3019,-0.040745083,-0.009880848,-9.633357,4994
37257315,0.0053498866,0.00991432,0.0005997617,2996,-2996,-0.0025854206,-0.06742331,-9.85634,3019
37261513,-0.004455263,0.00997044,0.00019526093,4198,-4198,0.066867605,0.012511687,-9.982526,2996
37265314,0.00040012464,-0.0068202685,0.0017505751,3801,-3801,0.04378283,0.08393649,-9.943246,4198
