timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
37038427,37038373,-0.0020870166,-0.009467735,-0.0034328697,-0.0,0.0,0.0,0.0,-1.0
37156360,37156305,0.00060620933,-0.006573502,-0.0036227019,-0.0,0.0,0.0,0.0,-1.0
37257368,37257315,-0.005857546,-0.011413479,-0.0024214115,-0.0,0.0,0.0,0.0,-1.0
37356351,37356297,-0.00758487,0.006559701,-0.00024024249,-0.0,0.0,0.0,0.0,-1.0
37460360,37460306,0.0055160294,-0.0006136167,-0.0022253543,-0.0,0.0,0.0,0.0,-1.0
37560357,37560304,-0.013856719,-0.007982001,-0.0021010544,-0.0,0.0,0.0,0.0,-1.0
37664356,37664302,-0.008295739,-0.01247265,-0.0020582795,-0.0,0.0,0.0,0.0,-1.0
37764360,37764307,-0.00253614,-0.0033412871,-0.0030730148,-0.0,0.0,0.0,0.0,-1.0
37864433,37864378,-0.0038895872,0.007083091,-0.0019224443,-0.0,0.0,0.0,0.0,-1.0
37968403,37968349,-0.0032995646,0.005092622,0.00024205055,0.0,0.0,0.0,0.0,-1.0
38070350,38070296,0.0123787485,-0.010281337,-0.0014433808,0.0,0.0,0.0,0.0,-1.0
38170357,38170303,-0.0044428417,0.0040190555,-0.0010206251,0.0,0.0,0.0,0.0,-1.0
38273402,38273349,0.013600481,0.0012076455,0.00013826793,0.0,0.0,0.0,0.0,-1.0
38374354,38374302,0.00027248776,-0.005051611,0.0010045472,0.0,0.0,0.0,0.0,-1.0
38466357,38466305,-0.010047709,0.004149924,0.0016634247,0.0,0.0,0.0,0.0,-1.0
38707169,38707089,0.0023719491,-0.004503868,0.0013524679,0.0,0.0,0.0,0.0,-1.0
38808396,38808343,0.008142264,-0.0064519574,0.00081488857,0.0,0.0,0.0,0.0,-1.0
38910248,38910171,0.010292996,-0.009099043,0.0010131563,0.0,0.0,0.0,0.0,-1.0
39009350,39009296,0.003698776,0.009336079,0.0015639939,0.0,0.0,0.0,0.0,-1.0
39110359,39110305,0.008367654,-0.00033197086,-0.0017437419,0.0,0.0,0.0,0.0,-1.0
39213690,39213635,0.008268262,-0.0042877235,0.0010886636,0.0,0.0,0.0,0.0,-1.0
39316353,39316299,-0.0027295013,-0.011799099,-0.00014891612,0.0,0.0,0.0,0.0,-1.0
39413565,39413512,0.013629702,0.004188793,0.0013094458,0.0,0.0,0.0,0.0,-1.0
39517364,39517309,-0.0008550553,-0.0038215877,-0.0020253225,0.0,0.0,0.0,0.0,-1.0
39620356,39620302,0.005630913,-0.008260086,-0.001474426,0.0,0.0,0.0,0.0,-1.0
39721362,39721307,0.008994307,0.0074007628,0.00029421144,0.0,0.0,0.0,0.0,-1.0
39822348,39822296,-0.00052473776,-0.0074055055,0.0006790258,0.0,0.0,0.0,0.0,-1.0
39923403,39923350,-0.0074613816,-0.004134806,0.0017084638,0.0,0.0,0.0,0.0,-1.0
40024500,40024426,-0.010119938,-0.0124937575,-0.0017940131,0.0,0.0,0.0,0.0,-1.0
40127360,40127306,0.0074539976,-0.0017993182,-0.00020163986,0.0,0.0,0.0,0.0,-1.0
40229111,40229058,-0.0048362403,-0.02100214,-0.0016175903,0.0,0.0,0.0,0.0,-1.0
40330366,40330312,0.008079198,-0.0048780814,0.0011813845,0.0,0.0,0.0,0.0,-1.0
40432353,40432299,-0.0005631949,-0.007896857,-0.0017477678,0.0,0.0,0.0,0.0,-1.0
40533389,40533337,0.0064698127,-0.0102543235,0.0011767464,0.0,0.0,0.0,0.0,-1.0
40634387,40634309,-0.019101664,0.0062658656,0.0013475277,0.0,0.0,0.0,0.0,-1.0
40734326,40734272,0.0044460846,-0.008833321,-0.001708744,0.0,0.0,0.0,0.0,-1.0
40835356,40835302,0.0008128885,-0.008462808,-0.0007380407,0.0,0.0,0.0,0.0,-1.0
40940355,40940302,0.014155639,-0.009440024,0.0011724877,0.0,0.0,0.0,0.0,-1.0
41041355,41041302,0.0010894546,0.00808553,0.0018257266,0.0,0.0,0.0,0.0,-1.0
41142350,41142296,-0.0031305382,-0.0072281305,0.0011968721,0.0,0.0,0.0,0.0,-1.0
41243378,41243324,0.0015209299,-0.0014613249,0.00018217762,0.0,0.0,0.0,0.0,-1.0
41343606,41343554,0.013854959,0.010358751,-0.00087279687,0.0,0.0,0.0,0.0,-1.0
41444356,41444303,0.0018375448,0.0032604528,0.0008429965,0.0,0.0,0.0,0.0,-1.0
41549355,41549302,0.010742522,-0.0086417515,0.0018483095,0.0,0.0,0.0,0.0,-1.0
41646355,41646302,-0.003863424,-0.0015677012,-0.0010259482,0.0,0.0,0.0,0.0,-1.0
41750358,41750302,-0.007508781,0.006219833,0.0018968635,0.0,0.0,0.0,0.0,-1.0
41850396,41850344,-0.003487139,-0.010028617,0.00046408633,0.0,0.0,0.0,0.0,-1.0
41955378,41955324,-0.00056499656,-0.001689662,0.0009186362,0.0,0.0,0.0,0.0,-1.0
42054357,42054303,-0.0025333571,0.0006872607,-0.00071710214,0.0,0.0,0.0,0.0,-1.0
42158401,42158347,-0.009540598,-0.000687458,0.00169018,0.0,0.0,0.0,0.0,-1.0
42259401,42259347,-0.009103706,-0.009292112,-0.001225713,0.0,0.0,0.0,0.0,-1.0
42358450,42358397,-0.0057704006,0.011219055,0.0018425552,0.0,0.0,0.0,0.0,-1.0
42461359,42461305,-0.0014713433,0.002044589,-0.000603628,0.0,0.0,0.0,0.0,-1.0
42564383,42564329,-0.00957468,-0.0036737449,-0.00030646764,0.0,0.0,0.0,0.0,-1.0
42664355,42664302,0.006709988,0.014619663,0.001310601,0.0,0.0,0.0,0.0,-1.0
42764355,42764301,-0.011622155,-0.0037050713,-0.0015730638,0.0,0.0,0.0,0.0,-1.0
42864393,42864340,0.0085329255,-0.0064317114,-0.00024640776,0.0,0.0,0.0,0.0,-1.0
42968407,42968354,-0.0026700688,-0.0019493664,-0.0019642562,0.0,0.0,0.0,0.0,-1.0
43071360,43071306,0.010341994,-0.00049059885,-0.0017204772,0.0,0.0,0.0,0.0,-1.0
43173614,43173550,-0.0026995796,0.003422282,0.0017562518,0.0,0.0,0.0,0.0,-1.0
