timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
37029865,1689676145205000,401540299,1162593684,1122,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.03,-0.049999997,0.0,0,nan,nan,3,1,15
37129483,1689676145305000,401540302,1162593687,1119,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,-0.02,0.01,0.0,0,nan,nan,3,1,15
37229082,1689676145405000,401540299,1162593677,1100,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,-0.01,0.0,0,nan,nan,3,1,15
37328474,1689676145505000,401540300,1162593679,931,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.04,-0.049999997,0.0,0,nan,nan,3,1,15
37429413,1689676145605000,401540299,1162593680,1078,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.049999997,0.03,0.089999996,0.0,0,nan,nan,3,1,15
37528940,1689676145705000,401540307,1162593687,1011,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,-0.049999997,0.0,0,nan,nan,3,1,15
37628621,1689676145805000,401540298,1162593682,1008,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,-0.049999997,0.0,0,nan,nan,3,1,15
37729319,1689676145905000,401540302,1162593676,1024,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.02,-0.049999997,0.0,0,nan,nan,3,1,15
37829890,1689676146005000,401540302,1162593678,1028,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,-0.01,0.0,0,nan,nan,3,1,15
37928950,1689676146105000,401540305,1162593680,1085,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.01,0.049999997,-0.07,0.0,0,nan,nan,3,1,15
38029001,1689676146205000,401540298,1162593687,1015,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.02,0.049999997,0.0,0,nan,nan,3,1,15
38128568,1689676146305000,401540305,1162593678,977,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.01,-0.03,0.0,0,nan,nan,3,1,15
38228723,1689676146405000,401540303,1162593678,1031,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,0.049999997,0.0,0,nan,nan,3,1,15
38330417,1689676146505000,401540305,1162593686,931,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.06,0.03,-0.03,0.0,0,nan,nan,3,1,15
38428538,1689676146605000,401540297,1162593678,1003,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.02,0.0,0.0,0,nan,nan,3,1,15
38706893,1689676146877000,401540307,1162593678,1102,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,-0.08,0.0,0,nan,nan,3,1,15
38801259,1689676146977000,401540297,1162593677,924,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.01,0.0,0,nan,nan,3,1,15
38901431,1689676147077000,401540303,1162593683,1088,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.02,0.06,0.0,0,nan,nan,3,1,15
39002055,1689676147177000,401540299,1162593679,1115,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,-0.01,0.0,0,nan,nan,3,1,15
39100227,1689676147277000,401540303,1162593681,1011,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.01,0.0,0,nan,nan,3,1,15
39200250,1689676147377000,401540303,1162593677,1091,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.02,0.01,0.0,0,nan,nan,3,1,15
39300909,1689676147477000,401540305,1162593686,985,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,-0.01,0.08,0.0,0,nan,nan,3,1,15
39400797,1689676147577000,401540300,1162593688,1116,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,0.049999997,-0.01,0.0,0,nan,nan,3,1,15
39500494,1689676147677000,401540297,1162593687,1114,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,0.03,0.01,0.0,0,nan,nan,3,1,15
39601360,1689676147777000,401540306,1162593677,974,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.049999997,-0.12,0.0,0,nan,nan,3,1,15
39701304,1689676147877000,401540304,1162593682,1086,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,0.03,0.049999997,0.0,0,nan,nan,3,1,15
39800286,1689676147977000,401540300,1162593678,987,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.04,0.0,0,nan,nan,3,1,15
39901694,1689676148077000,401540302,1162593678,1004,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,0.03,0.06,0.0,0,nan,nan,3,1,15
40001417,1689676148177000,401540297,1162593687,971,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,-0.099999994,0.0,0,nan,nan,3,1,15
40100558,1689676148277000,401540301,1162593688,990,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.02,0.03,0.0,0,nan,nan,3,1,15
40200622,1689676148377000,401540307,1162593683,1051,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.02,0.04,0.0,0,nan,nan,3,1,15
40301278,1689676148477000,401540307,1162593682,939,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,-0.03,-0.03,0.0,0,nan,nan,3,1,15
40401969,1689676148577000,401540306,1162593685,1007,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,0.02,-0.03,0.0,0,nan,nan,3,1,15
40502726,1689676148677000,401540307,1162593689,923,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.03,0.0,0.0,0,nan,nan,3,1,15
40601402,1689676148777000,401540306,1162593690,979,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.02,0.07,0.0,0,nan,nan,3,1,15
40700651,1689676148877000,401540303,1162593690,997,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.02,0.07,0.0,0,nan,nan,3,1,15
40800794,1689676148977000,401540303,1162593684,1037,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.02,-0.02,0.0,0,nan,nan,3,1,15
40901904,1689676149077000,401540301,1162593687,1080,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,0.04,0.0,0,nan,nan,3,1,15
41000863,1689676149177000,401540297,1162593688,1050,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,-0.01,-0.01,0.0,0,nan,nan,3,1,15
41101404,1689676149277000,401540300,1162593685,1091,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,-0.01,0.0,0,nan,nan,3,1,15
41200685,1689676149377000,401540299,1162593690,998,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.03,-0.049999997,0.0,0,nan,nan,3,1,15
41301857,1689676149477000,401540299,1162593685,1136,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.01,-0.06,0.0,0,nan,nan,3,1,15
41400887,1689676149577000,401540298,1162593687,1037,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,0.01,-0.06,0.0,0,nan,nan,3,1,15
41501333,1689676149677000,401540306,1162593686,1062,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,-0.089999996,0.0,0,nan,nan,3,1,15
41602873,1689676149777000,401540307,1162593677,1021,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,-0.03,0.0,0,nan,nan,3,1,15
41700823,1689676149877000,401540304,1162593683,1073,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,0.049999997,-0.02,0.0,0,nan,nan,3,1,15
41803379,1689676149977000,401540302,1162593681,920,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,0.01,0.0,0,nan,nan,3,1,15
41901795,1689676150077000,401540300,1162593682,923,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,-0.02,0.0,0.0,0,nan,nan,3,1,15
42000882,1689676150177000,401540304,1162593676,1013,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.03,0.0,0,nan,nan,3,1,15
42100888,1689676150277000,401540307,1162593681,1117,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.03,0.049999997,-0.06,0.0,0,nan,nan,3,1,15
42200812,1689676150377000,401540299,1162593676,1099,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.01,-0.04,-0.049999997,0.0,0,nan,nan,3,1,15
42301601,1689676150477000,401540302,1162593681,1126,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,-0.01,-0.03,0.0,0,nan,nan,3,1,15
42400368,1689676150577000,401540301,1162593676,960,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.03,0.0,0.0,0,nan,nan,3,1,15
42500873,1689676150677000,401540303,1162593689,983,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,-0.04,0.03,0.0,0,nan,nan,3,1,15
42601317,1689676150777000,401540300,1162593680,1093,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,-0.049999997,0.0,0,nan,nan,3,1,15
42700885,1689676150877000,401540301,1162593686,1075,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,0.02,-0.04,0.0,0,nan,nan,3,1,15
42801400,1689676150977000,401540307,1162593677,1036,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,0.02,0.03,0.0,0,nan,nan,3,1,15
42901874,1689676151077000,401540306,1162593683,988,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.01,0.0,0.0,0,nan,nan,3,1,15
43002739,1689676151177000,401540300,1162593684,1134,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,0.01,0.0,0,nan,nan,3,1,15
43100758,1689676151277000,401540301,1162593689,1068,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,0.049999997,0.0,0,nan,nan,3,1,15
43200385,1689676151377000,401540299,1162593677,1060,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.01,-0.02,0.0,0.0,0,nan,nan,3,1,15
43300630,1689676151477000,401540302,1162593679,920,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,0.0,-0.03,0.0,0,nan,nan,3,1,15
43401472,1689676151577000,401540304,1162593678,1096,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.0,0.03,-0.07,0.0,0,nan,nan,3,1,15
43501748,1689676151677000,401540298,1162593683,964,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.02,0.0,0.06,0.0,0,nan,nan,3,1,15
43600404,1689676151777000,401540300,1162593682,1126,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,0.02,0.0,0,nan,nan,3,1,15
43700880,1689676151877000,401540305,1162593680,970,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.01,0.04,-0.01,0.0,0,nan,nan,3,1,15
43802444,1689676151977000,401540301,1162593679,1101,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.04,-0.03,0.0,0,nan,nan,3,1,15
43901998,1689676152077000,401540302,1162593676,1131,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,-0.03,-0.01,0.0,0,nan,nan,3,1,15
44000576,1689676152177000,401540299,1162593685,1120,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.02,-0.02,-0.089999996,0.0,0,nan,nan,3,1,15
44100800,1689676152277000,401540303,1162593690,1032,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.01,-0.13,0.0,0,nan,nan,3,1,15
44200752,1689676152377000,401540306,1162593679,965,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.0,0.0,0.0,0,nan,nan,3,1,15
44301716,1689676152477000,401540307,1162593680,931,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.03,0.0,0.0,0,nan,nan,3,1,15
44407394,1689676152583000,401540306,1162593690,945,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,-0.03,-0.04,0.0,0,nan,nan,3,1,15
44511075,1689676152686000,401540298,1162593687,993,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.02,-0.01,0.04,0.0,0,nan,nan,3,1,15
44610421,1689676152786000,401540297,1162593688,982,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.0,0.12,0.0,0,nan,nan,3,1,15
44713851,1689676152889000,401540303,1162593684,970,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.03,0.04,0.01,0.0,0,nan,nan,3,1,15
44812546,1689676152989000,401540297,1162593679,976,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.049999997,0.01,0.01,0.0,0,nan,nan,3,1,15
44913213,1689676153089000,401540299,1162593688,1040,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.04,0.01,0.0,0,nan,nan,3,1,15
45012958,1689676153189000,401540300,1162593687,988,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,-0.01,-0.01,0.0,0,nan,nan,3,1,15
45112368,1689676153289000,401540297,1162593680,956,0,0.1,0.0,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,-0.06,0.0,0,nan,nan,3,1,15
