timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
37038373,0,32767,32767,32767,-91,-91,32767
37058380,0,32767,32767,32767,-200,-200,32767
37062307,0,32767,32767,32767,-25,-25,32767
37068325,0,32767,32767,32767,-79,-79,32767
37073329,0,32767,32767,32767,-110,-110,32767
37076311,0,32767,32767,32767,-80,-80,32767
37080296,0,32767,32767,32767,-69,-69,32767
37085303,0,32767,32767,32767,-90,-90,32767
37088338,0,32767,32767,32767,-81,-81,32767
37092302,0,32767,32767,32767,-70,-70,32767
37094663,0,32767,32767,32767,-63,-63,32767
37099302,0,32767,32767,32767,-70,-70,32767
37104386,0,32767,32767,32767,-97,-97,32767
37107296,0,32767,32767,32767,-79,-79,32767
37113349,0,32767,32767,32767,-90,-90,32767
37116302,0,32767,32767,32767,-91,-91,32767
37120296,0,32767,32767,32767,-69,-69,32767
37124302,0,32767,32767,32767,-80,-80,32767
37128353,0,32767,32767,32767,-81,-81,32767
37132302,0,32767,-29,32767,-80,-80,32767
37135302,0,32767,32767,32767,-70,-70,32767
37139303,0,32767,32767,32767,-70,-70,32767
37145299,0,32767,32767,32767,-99,-99,32767
37148414,0,32767,32767,32767,-91,-91,32767
37152303,0,32767,32767,32767,-71,-71,32767
37156305,0,32767,32767,32767,-79,-79,32767
37161304,0,32767,32767,32767,-90,-90,32767
37165310,0,32767,32767,32767,-90,-90,32767
37174300,0,32767,32767,32767,-90,-90,32767
37177310,0,32767,32767,32767,-60,-60,32767
37181383,0,32767,32767,32767,-70,-70,32767
37186020,0,32767,32767,32767,-87,-87,32767
37195297,0,32767,32767,32767,-92,-92,32767
37198367,0,32767,32767,32767,-59,-59,32767
37202303,0,32767,32767,32767,-71,-71,32767
37206303,0,32767,32767,32767,-80,-80,32767
37210302,0,32767,32767,32767,-80,-80,32767
37213323,0,32767,32767,32767,-70,-70,32767
37218323,0,32767,32767,32767,-80,-80,32767
37221315,0,32767,32767,32767,-80,-80,32767
37226303,0,32767,32767,32767,-80,-80,32767
37229250,0,32767,-2,32767,-79,-79,32767
37233336,0,32767,32767,32767,-70,-70,32767
37238348,0,32767,32767,32767,-91,-91,32767
37242299,0,32767,32767,32767,-89,-89,32767
37246306,0,32767,32767,32767,-80,-80,32767
37251300,0,32767,32767,32767,-91,-91,32767
37254319,0,32767,32767,32767,-80,-80,32767
37257315,0,32767,32767,32767,-60,-60,32767
37261513,0,32767,32767,32767,-72,-72,32767
37265314,0,32767,32767,32767,-80,-80,32767
37270309,0,32767,32767,32767,-88,-88,32767
37274300,0,32767,32767,32767,-90,-90,32767
37278345,0,32767,32767,32767,-80,-80,32767
37282303,0,32767,32767,32767,-80,-80,32767
37286314,0,32767,32767,32767,-80,-80,32767
37290302,0,32767,32767,32767,-80,-80,32767
37295296,0,32767,32767,32767,-89,-89,32767
37299302,0,32767,32767,32767,-90,-90,32767
37302379,0,32767,32767,32767,-71,-71,32767
37306796,0,32767,32767,32767,-74,-74,32767
37312306,0,32767,32767,32767,-100,-100,32767
37315311,0,32767,32767,32767,-86,-86,32767
37319302,0,32767,32767,32767,-70,-70,32767
37322313,0,32767,32767,32767,-70,-70,32767
37327306,0,32767,32767,32767,-80,-80,32767
37331305,0,32767,-29,32767,-90,-90,32767
37338506,0,32767,32767,32767,-72,-72,32767
37343365,0,32767,32767,32767,-80,-80,32767
37347314,0,32767,32767,32767,-88,-88,32767
37351302,0,32767,32767,32767,-80,-80,32767
37356297,0,32767,32767,32767,-89,-89,32767
37360318,0,32767,32767,32767,-90,-90,32767
37364302,0,32767,32767,32767,-81,-81,32767
37369315,0,32767,32767,32767,-90,-90,32767
37372301,0,32767,32767,32767,-80,-80,32767
37376296,0,32767,32767,32767,-69,-69,32767
37380299,0,32767,32767,32767,-79,-79,32767
37384302,0,32767,32767,32767,-81,-81,32767
37388324,0,32767,32767,32767,-81,-81,32767
37392305,0,32767,32767,32767,-80,-80,32767
37396305,0,32767,32767,32767,-80,-80,32767
37399303,0,32767,32767,32767,-70,-70,32767
37404296,0,32767,32767,32767,-79,-79,32767
37407312,0,32767,32767,32767,-80,-80,32767
37411302,0,32767,32767,32767,-71,-71,32767
37417299,0,32767,32767,32767,-99,-99,32767
37421305,0,32767,32767,32767,-100,-100,32767
37424309,0,32767,32767,32767,-71,-71,32767
37427001,0,32767,32767,32767,-57,-57,32767
37432298,0,32767,-28,32767,-79,-79,32767
37436302,0,32767,32767,32767,-93,-93,32767
37440303,0,32767,32767,32767,-81,-81,32767
37443555,0,32767,32767,32767,-72,-72,32767
37448348,0,32767,32767,32767,-80,-80,32767
37452302,0,32767,32767,32767,-88,-88,32767
37455296,0,32767,32767,32767,-69,-69,32767
37460306,0,32767,32767,32767,-80,-80,32767
37464302,0,32767,32767,32767,-91,-91,32767
37468322,0,32767,32767,32767,-80,-80,32767
37473365,0,32767,32767,32767,-90,-90,32767
37478439,0,32767,32767,32767,-101,-101,32767
37481296,0,32767,32767,32767,-79,-79,32767
37485300,0,32767,32767,32767,-69,-69,32767
37489391,0,32767,32767,32767,-81,-81,32767
37499305,0,32767,32767,32767,-140,-140,32767
37500774,0,32767,32767,32767,-114,-114,32767
37503379,0,32767,32767,32767,-40,-40,32767
37508324,0,32767,32767,32767,-76,-76,32767
37511296,0,32767,32767,32767,-79,-79,32767
37515304,0,32767,32767,32767,-70,-70,32767
37519302,0,32767,32767,32767,-81,-81,32767
37523470,0,32767,32767,32767,-81,-81,32767
37528371,0,32767,32767,32767,-90,-90,32767
37532305,0,32767,-34,32767,-89,-89,32767
37536306,0,32767,32767,32767,-80,-80,32767
37539320,0,32767,32767,32767,-70,-70,32767
37543354,0,32767,32767,32767,-70,-70,32767
37548322,0,32767,32767,32767,-90,-90,32767
37553345,0,32767,32767,32767,-100,-100,32767
37556429,0,32767,32767,32767,-81,-81,32767
37560304,0,32767,32767,32767,-70,-70,32767
37564304,0,32767,32767,32767,-79,-79,32767
37568350,0,32767,32767,32767,-80,-80,32767
37572304,0,32767,32767,32767,-80,-80,32767
37576302,0,32767,32767,32767,-80,-80,32767
37579354,0,32767,32767,32767,-70,-70,32767
37585296,0,32767,32767,32767,-89,-89,32767
37588322,0,32767,32767,32767,-90,-90,32767
37592306,0,32767,32767,32767,-71,-71,32767
37594523,0,32767,32767,32767,-62,-62,32767
37599303,0,32767,32767,32767,-70,-70,32767
37603323,0,32767,32767,32767,-88,-88,32767
37608348,0,32767,32767,32767,-90,-90,32767
37614299,0,32767,32767,32767,-109,-109,32767
37617296,0,32767,32767,32767,-89,-89,32767
37620298,0,32767,32767,32767,-60,-60,32767
37624305,0,32767,32767,32767,-71,-71,32767
37627519,0,32767,32767,32767,-73,-73,32767
37632302,0,32767,-37,32767,-80,-80,32767
37637302,0,32767,32767,32767,-98,-98,32767
37640296,0,32767,32767,32767,-79,-79,32767
37644383,0,32767,32767,32767,-70,-70,32767
37648349,0,32767,32767,32767,-81,-81,32767
37652320,0,32767,32767,32767,-80,-80,32767
37655380,0,32767,32767,32767,-70,-70,32767
37660302,0,32767,32767,32767,-80,-80,32767
37664302,0,32767,32767,32767,-90,-90,32767
37667302,0,32767,32767,32767,-70,-70,32767
37671516,0,32767,32767,32767,-72,-72,32767
37676312,0,32767,32767,32767,-90,-90,32767
37680296,0,32767,32767,32767,-87,-87,32767
37684302,0,32767,32767,32767,-80,-80,32767
37687402,0,32767,32767,32767,-72,-72,32767
37691302,0,32767,32767,32767,-70,-70,32767
37696296,0,32767,32767,32767,-88,-88,32767
37699421,0,32767,32767,32767,-81,-81,32767
37705325,0,32767,32767,32767,-91,-91,32767
37708322,0,32767,32767,32767,-89,-89,32767
37712299,0,32767,32767,32767,-69,-69,32767
37716304,0,32767,32767,32767,-80,-80,32767
37721433,0,32767,32767,32767,-92,-92,32767
37724296,0,32767,32767,32767,-79,-79,32767
37728376,0,32767,32767,32767,-69,-69,32767
37731972,0,32767,-26,32767,-77,-77,32767
37736321,0,32767,32767,32767,-80,-80,32767
37739296,0,32767,32767,32767,-73,-73,32767
37743503,0,32767,32767,32767,-72,-72,32767
37749313,0,32767,32767,32767,-101,-101,32767
37752333,0,32767,32767,32767,-88,-88,32767
37756302,0,32767,32767,32767,-70,-70,32767
37760306,0,32767,32767,32767,-80,-80,32767
37764307,0,32767,32767,32767,-80,-80,32767
37768349,0,32767,32767,32767,-80,-80,32767
37772317,0,32767,32767,32767,-80,-80,32767
37778720,0,32767,32767,32767,-64,-64,32767
37784322,0,32767,32767,32767,-80,-80,32767
37788323,0,32767,32767,32767,-96,-96,32767
37792318,0,32767,32767,32767,-80,-80,32767
37795512,0,32767,32767,32767,-72,-72,32767
37800302,0,32767,32767,32767,-80,-80,32767
37803322,0,32767,32767,32767,-78,-78,32767
37808349,0,32767,32767,32767,-80,-80,32767
37813323,0,32767,32767,32767,-100,-100,32767
37816302,0,32767,32767,32767,-80,-80,32767
37819299,0,32767,32767,32767,-59,-59,32767
37824317,0,32767,32767,32767,-80,-80,32767
37832302,0,32767,-25,32767,-80,-80,32767
37838614,0,32767,32767,32767,-63,-63,32767
37845298,0,32767,32767,32767,-90,-90,32767
37848351,0,32767,32767,32767,-97,-97,32767
37852302,0,32767,32767,32767,-71,-71,32767
37856306,0,32767,32767,32767,-80,-80,32767
37859304,0,32767,32767,32767,-70,-70,32767
37864378,0,32767,32767,32767,-80,-80,32767
37868326,0,32767,32767,32767,-90,-90,32767
37873379,0,32767,32767,32767,-90,-90,32767
37875384,0,32767,32767,32767,-70,-70,32767
37880302,0,32767,32767,32767,-70,-70,32767
37884302,0,32767,32767,32767,-90,-90,32767
37889314,0,32767,32767,32767,-90,-90,32767
37892302,0,32767,32767,32767,-80,-80,32767
37896302,0,32767,32767,32767,-70,-70,32767
37899313,0,32767,32767,32767,-70,-70,32767
37905299,0,32767,32767,32767,-89,-89,32767
37908474,0,32767,32767,32767,-91,-91,32767
37911296,0,32767,32767,32767,-60,-60,32767
37917296,0,32767,32767,32767,-88,-88,32767
37920316,0,32767,32767,32767,-91,-91,32767
37924304,0,32767,32767,32767,-71,-71,32767
37928350,0,32767,32767,32767,-80,-80,32767
37933347,0,32767,-44,32767,-90,-90,32767
37936310,0,32767,32767,32767,-80,-80,32767
37940301,0,32767,32767,32767,-70,-70,32767
37944303,0,32767,32767,32767,-80,-80,32767
37948323,0,32767,32767,32767,-80,-80,32767
37953354,0,32767,32767,32767,-90,-90,32767
37956311,0,32767,32767,32767,-80,-80,32767
37960302,0,32767,32767,32767,-70,-70,32767
37964303,0,32767,32767,32767,-80,-80,32767
37968349,0,32767,32767,32767,-80,-80,32767
37972302,0,32767,32767,32767,-80,-80,32767
37975312,0,32767,32767,32767,-70,-70,32767
37980306,0,32767,32767,32767,-80,-80,32767
37984296,0,32767,32767,32767,-89,-89,32767
37988324,0,32767,32767,32767,-80,-80,32767
37992302,0,32767,32767,32767,-81,-81,32767
37996383,0,32767,32767,32767,-80,-80,32767
38000307,0,32767,32767,32767,-80,-80,32767
38006875,0,32767,32767,32767,-65,-65,32767
