timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
37035318,30497075,40.1540305,116.25936850000001,-0.03794868,-0.018976554,-0.03346322,-0.0011859572,-0.0020373773,0.0,0.0071238196,0.0062213084,-0.028328815,-0.020929217,-0.043060753,0.041890707,0.0827898,0.073579594,-0.03073127,0.1339823,0.0037142676,1.1126574,0.16650529,0.028328815,0.2126108,0.18099514,0.24204274,0.070066884,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37152303,30497075,40.1540305,116.25936850000001,-0.03399401,-0.021697704,-0.031164834,-0.0011859572,-0.0020373773,0.0,0.01258087,0.002011309,-0.02338885,-0.012281577,-0.043060753,0.041890707,0.0827898,0.09180696,0.016843002,0.17941284,0.0039274637,1.1126574,0.1642069,0.02338885,0.21832733,0.18128432,0.24888135,0.06976549,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37257315,30497075,40.1540305,116.25936850000001,-0.029652365,-0.022690345,-0.029476518,-0.0011859572,-0.0020373773,0.0,0.017153734,-0.0023104474,-0.024105888,-0.011057845,-0.043060753,0.041890707,0.0827898,0.004061416,-0.076805234,-0.069203205,0.0039378665,1.1126574,0.16251859,0.024105888,0.21950753,0.18019596,0.24936913,0.068632275,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37351302,30497075,40.1540305,116.25936850000001,-0.028493412,-0.024536153,-0.029147826,-0.0011859572,-0.0020373773,0.0,0.018738342,-0.003166634,-0.024111766,-0.010407743,-0.043060753,0.041890707,0.0827898,-0.03117673,0.09152142,-0.20843567,0.0037468434,1.1126574,0.1621899,0.024111766,0.21913442,0.18015149,0.24555169,0.06773952,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37455296,30497075,40.1540305,116.25936850000001,-0.028517177,-0.025930664,-0.029559262,-0.0011859572,-0.0020373773,0.0,0.018740147,-0.0046091075,-0.018933304,-0.005422712,-0.043060753,0.041890707,0.0827898,0.09009662,-0.09798706,0.04488362,0.0035852573,1.1126574,0.16260132,0.018933304,0.21840638,0.18001634,0.2412405,0.06682516,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37560304,30497075,40.1540305,116.25936850000001,-0.030574977,-0.026715636,-0.028598078,-0.0011859572,-0.0020373773,0.0,0.012263799,-0.002937634,-0.01898455,-0.0044538467,-0.043060753,0.041890707,0.0827898,-0.062119678,0.042919908,0.10236848,0.003671908,1.1126574,0.16164014,0.01898455,0.21920745,0.17958072,0.23903339,0.0660098,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37660302,30497075,40.1540305,116.25936850000001,-0.031066908,-0.025110856,-0.028511241,-0.0011859572,-0.0020373773,0.0,0.010047218,0.00041185503,-0.016873857,-0.0024205132,-0.043060753,0.041890707,0.0827898,-0.060539335,0.07826229,0.1775162,0.0036571738,1.1126574,0.16155331,0.016873857,0.22080022,0.17935312,0.23825958,0.06547998,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37764307,30497075,40.1540305,116.25936850000001,-0.03275842,-0.024085687,-0.028905068,-0.0011859572,-0.0020373773,0.0,0.006400322,0.0023525918,-0.014587912,-0.0010102608,-0.043060753,0.041890707,0.0827898,-0.013630479,0.03845023,-0.02629863,0.003742071,1.1126574,0.16194713,0.014587912,0.22270098,0.17920376,0.24065903,0.06507761,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37859304,30497075,40.1540305,116.25936850000001,-0.03594889,-0.02551548,-0.02960005,-0.0011859572,-0.0020373773,0.0,-0.0005836849,-0.00052695826,-0.016814055,-0.0042308248,-0.043060753,0.041890707,0.0827898,-0.05563686,-0.026974348,-0.0755936,0.0035905698,1.1126574,0.16264212,0.016814055,0.22244985,0.1792601,0.24056406,0.064797476,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
37964303,30497075,40.1540305,116.25936850000001,-0.03880305,-0.028385635,-0.030182067,-0.0011859572,-0.0020373773,0.0,-0.0041646343,-0.0014021415,-0.0196534,-0.0076346183,-0.043060753,0.041890707,0.0827898,0.06726303,0.09424606,-0.19747394,0.0035619368,1.1126574,0.16322413,0.0196534,0.22314714,0.1788515,0.24234469,0.06462564,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
