timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
37035318,0.2789717,-0.031453695,0.47071588
37057288,0.27980098,-0.033395212,0.46813303
37060440,0.2755476,-0.030152246,0.47275347
37062307,0.27571326,-0.030420912,0.47344577
37068325,0.2804019,-0.035285693,0.46937808
37073329,0.27394906,-0.037648723,0.47188428
37076311,0.27796578,-0.03302963,0.47030172
37080296,0.2743381,-0.032037884,0.47525162
37085303,0.27942234,-0.031362727,0.4717742
37088338,0.27479243,-0.032346927,0.4713646
37092302,0.27609703,-0.029803922,0.47492367
37094663,0.27642936,-0.032797474,0.47238404
37099302,0.2758641,-0.03417726,0.4728412
37104386,0.27933714,-0.03219918,0.46825817
37107296,0.27673447,-0.03709568,0.47405165
37113349,0.27565414,-0.03414472,0.46850187
37116302,0.2787972,-0.037301764,0.4731187
37120296,0.2759315,-0.031817395,0.47278208
37124302,0.27647892,-0.033967666,0.47460356
37128353,0.27642092,-0.03754781,0.47239402
37132302,0.2743735,-0.033737153,0.47499254
37135302,0.27493587,-0.03532873,0.47401547
37139303,0.2787289,-0.032994892,0.4685132
37145299,0.27654353,-0.034628622,0.46887463
37148414,0.27462116,-0.03423761,0.47439763
37152303,0.27756065,-0.03047153,0.4675614
37156305,0.2736151,-0.029998444,0.47482944
37161304,0.27485391,-0.03415308,0.47327477
37171317,0.27630302,-0.035475787,0.47500044
37174300,0.28036788,-0.032561366,0.47063243
37177310,0.27847746,-0.0338598,0.47360104
37181383,0.27427936,-0.032705173,0.4709572
37192402,0.27364105,-0.034765754,0.4744503
37195297,0.27640107,-0.035025466,0.4725822
37198367,0.2805563,-0.037600715,0.47536963
37202303,0.27728775,-0.034235626,0.46771088
37206303,0.2786196,-0.03721071,0.4751323
37210302,0.28039104,-0.03714781,0.4737222
37213323,0.27579945,-0.030215722,0.47517323
37218323,0.2809229,-0.03463684,0.47101915
37221315,0.28022093,-0.03506789,0.4751357
37226303,0.28072044,-0.033047453,0.47246882
37229250,0.2761049,-0.035523985,0.4737098
37233336,0.27672592,-0.034236174,0.47249168
37238348,0.27578363,-0.030386347,0.47406203
37242299,0.27899766,-0.030347701,0.47495872
37246306,0.2779556,-0.03163039,0.47401038
37251300,0.27916914,-0.03494598,0.47084236
37254319,0.27524215,-0.03210229,0.47394705
37257315,0.27748716,-0.030041508,0.46791676
37261513,0.27840102,-0.034630187,0.47122523
37265314,0.27763894,-0.036554117,0.46898553
37270309,0.2734144,-0.03414096,0.47139353
37274300,0.27550438,-0.030119484,0.47336042
37278345,0.27364385,-0.033169933,0.47515517
37282303,0.28006393,-0.03145265,0.4710039
37286314,0.27390546,-0.03164018,0.46897686
37290302,0.28069803,-0.031529456,0.47234404
37295296,0.2774905,-0.032469455,0.46884453
37299302,0.27847165,-0.033110574,0.47247103
37302379,0.27535897,-0.030357046,0.4712335
37306796,0.27772754,-0.033865903,0.4714052
37312306,0.2784787,-0.031232364,0.46953928
37315311,0.27818292,-0.03509057,0.47436166
37319302,0.2761323,-0.03023158,0.47100154
37322313,0.27473173,-0.037175428,0.4693946
