timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
28955308,0.9999984,0.0010460383,8.720063e-05,0.0015305962,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29018346,0.99999845,0.0010325945,0.00022278275,0.0014034163,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29062280,0.9999985,0.0010723497,8.683538e-05,0.0013514211,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29123425,0.9999984,0.0011169115,0.00020022124,0.0014211116,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29168957,0.99999845,0.0010051001,0.00023015808,0.0014764578,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29229318,0.9999984,0.0009399945,0.00017853864,0.0015178884,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29274749,0.9999984,0.0009688188,0.000149501,0.0015355935,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29334754,0.999998,0.0011231161,0.0003596384,0.0016600228,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29379625,0.999998,0.0010283842,0.00046349506,0.0016414652,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29440430,0.9999978,0.0008738065,0.0006635196,0.0018403755,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29487283,0.9999978,0.0008889926,0.000747284,0.0017865147,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29547081,0.9999977,0.000981956,0.00080577366,0.0017502349,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29594235,0.99999785,0.0010681688,0.0008170102,0.0016331425,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29653467,0.99999744,0.0011890878,0.0009935783,0.00164296,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29699324,0.9999975,0.0011563601,0.001081519,0.0016367609,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29745226,0.9999975,0.0010782407,0.0008924993,0.0017733409,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29806208,0.9999976,0.00088993675,0.0009110879,0.0018252155,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29851966,0.99999774,0.0009464359,0.0010778154,0.0016363795,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29897639,0.9999979,0.00089996663,0.001128754,0.0014752118,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
29961296,0.99999785,0.00082296226,0.0011646028,0.0015196329,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30021391,0.99999785,0.0008359136,0.0010483644,0.0016190393,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30066655,0.99999774,0.0007439532,0.0011403143,0.0016778756,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30113358,0.9999979,0.00062422076,0.0010329487,0.0016616922,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30173001,0.9999983,0.0007888519,0.0010309822,0.0013988396,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30218520,0.99999803,0.00082546467,0.0010387814,0.001492166,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30279199,0.99999815,0.0007415138,0.0011190779,0.0013682529,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30324501,0.9999985,0.0006573687,0.0009614433,0.0012580198,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30386510,0.9999986,0.0007099862,0.0009048036,0.0012678487,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30432598,0.9999988,0.0007011337,0.00073839095,0.0012148644,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30493096,0.9999987,0.0007537952,0.00060561486,0.0012706592,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30538519,0.99999905,0.0005969959,0.00065993477,0.001156231,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30585112,0.99999887,0.00057931914,0.0007644864,0.0011628488,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30648322,0.999999,0.000467052,0.00049467955,0.0012694218,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30691709,0.99999887,0.00040523915,0.00050465215,0.001368576,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30753324,0.999999,0.00035830823,0.00034635345,0.001375896,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30797317,0.999999,0.00023310781,0.0001682096,0.0014572673,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30859280,0.9999991,0.00016742163,0.00020088424,0.0013421156,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30903177,0.99999905,0.0001506777,0.00017268182,0.0013891658,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
30965305,0.9999989,0.00013348956,0.00026570368,0.0014368397,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31008594,0.99999887,0.00018753592,0.00020966919,0.0014571791,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31069560,0.9999987,2.709601e-05,0.00040355866,0.0015472013,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31114692,0.999999,-1.5009876e-05,0.00046687337,0.001390896,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31175399,0.9999988,-0.00015660362,0.00067203114,0.0013619886,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31221281,0.999999,-0.00012732841,0.00056860544,0.001367146,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31281448,0.99999887,-0.00036517117,0.00048785363,0.0014262468,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31327374,0.99999875,-0.000404738,0.00047221108,0.0014669559,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31372840,0.9999987,-0.0004768863,0.00063264684,0.0013966126,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31433642,0.99999833,-0.0006899697,0.00077110325,0.0015590352,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31479606,0.9999984,-0.00062514585,0.0006287555,0.0015405506,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31539935,0.9999985,-0.00066012813,0.0006614863,0.001457414,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31587302,0.99999857,-0.0005953533,0.00079309894,0.0014130445,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31648312,0.9999985,-0.00061218126,0.0009950388,0.0013253646,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31694120,0.9999985,-0.0005540828,0.0009967696,0.0013562809,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31753803,0.9999984,-0.0005631773,0.001048563,0.0013510875,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31801302,0.99999815,-0.0005294769,0.0012264807,0.0013812075,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31845796,0.9999985,-0.00034241448,0.0011373926,0.0012615845,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
31908331,0.99999845,-0.0002743814,0.0011996294,0.0013099108,0.9999839,-5.4730633e-11,4.2344902e-11,0.0056841187,3
