timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
28955308,0,32767,32767,32767,-303,-303,32767
28972381,0,32767,32767,32767,-319,-319,32767
28986467,0,32767,-2,32767,-311,-311,32767
29003350,0,32767,32767,32767,-310,-310,32767
29018346,0,32767,32767,32767,-319,-319,32767
29031302,0,32767,32767,32767,-280,-280,32767
29048325,0,32767,32767,32767,-300,-300,32767
29062280,0,32767,32767,32767,-309,-309,32767
29077746,0,32767,32767,32767,-294,-294,32767
29092553,0,32767,-2,32767,-303,-303,32767
29108547,0,32767,32767,32767,-308,-308,32767
29123425,0,32767,32767,32767,-309,-309,32767
29138669,0,32767,32767,32767,-301,-301,32767
29153997,0,32767,32767,32767,-305,-305,32767
29168957,0,32767,32767,32767,-303,-303,32767
29184226,0,32767,32767,32767,-303,-303,32767
29200234,0,32767,-2,32767,-313,-313,32767
29214226,0,32767,32767,32767,-300,-300,32767
29229318,0,32767,32767,32767,-291,-291,32767
29246306,0,32767,32767,32767,-321,-321,32767
29261296,0,32767,32767,32767,-319,-319,32767
29274749,0,32767,32767,32767,-284,-284,32767
29291303,0,32767,32767,32767,-301,-301,32767
29305384,0,32767,-1,32767,-306,-306,32767
29319177,0,32767,32767,32767,-278,-278,32767
29334754,0,32767,32767,32767,-294,-294,32767
29349994,0,32767,32767,32767,-308,-308,32767
29367556,0,32767,32767,32767,-328,-328,32767
29379625,0,32767,32767,32767,-297,-297,32767
29394426,0,32767,32767,32767,-269,-269,32767
29409584,0,32767,-2,32767,-299,-299,32767
29424907,0,32767,32767,32767,-305,-305,32767
29440430,0,32767,32767,32767,-309,-309,32767
29456162,0,32767,32767,32767,-312,-312,32767
29471760,0,32767,32767,32767,-313,-313,32767
29487283,0,32767,32767,32767,-311,-311,32767
29503329,0,32767,32767,32767,-316,-316,32767
29516560,0,32767,-2,32767,-293,-293,32767
29532088,0,32767,32767,32767,-287,-287,32767
29547081,0,32767,32767,32767,-305,-305,32767
29562440,0,32767,32767,32767,-304,-304,32767
29577262,0,32767,32767,32767,-302,-302,32767
29594235,0,32767,32767,32767,-318,-318,32767
29608369,0,32767,32767,32767,-311,-311,32767
