timestamp,load,ram_usage
28491405,0.272471,0.70646906
29491407,0.37245226,0.77205986
30491408,0.338983,0.77469176
31491409,0.33437866,0.77469176
32491406,0.336245,0.77469176
33491408,0.33751833,0.77469176
34491411,0.33688498,0.77469176
35491621,0.3386519,0.77469176
36491408,0.3352604,0.77469176
37491406,0.3388617,0.77469176
38491408,0.33585835,0.77469176
39491408,0.33710235,0.77469176
40491421,0.33759892,0.77469176
41491408,0.33425832,0.77469176
42491406,0.334832,0.77469176
43491408,0.33514434,0.77469176
44491408,0.33499533,0.77469176
45491408,0.33687633,0.77469176
46491408,0.337263,0.77469176
47491406,0.3367427,0.77469176
48491449,0.33647132,0.77469176
49491406,0.33608603,0.77469176
50491409,0.335173,0.77469176
51491408,0.3374583,0.77469176
52491408,0.33855098,0.77469176
53491441,0.33846164,0.77469176
54491408,0.35817486,0.77469176
55491408,0.34791,0.77469176
56491884,0.34490585,0.77469176
57491408,0.35236675,0.77469176
58491428,0.3519416,0.77469176
59491406,0.33600837,0.77469176
60491408,0.3388393,0.77469176
61491408,0.33843702,0.77469176
62491407,0.33906633,0.77469176
63491889,0.33871007,0.77469176
64491408,0.33786184,0.77469176
65491462,0.33656883,0.77469176
66491409,0.33483875,0.77469176
67491408,0.3340513,0.77469176
68491408,0.333683,0.77469176
69491408,0.335662,0.77469176
70491406,0.33527267,0.77469176
71491406,0.338171,0.77469176
72491408,0.33860332,0.77469176
73491719,0.33669728,0.77469176
74491412,0.33895373,0.77469176
