timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
28837409,40.15403028999053,116.259367957108,51.014843,-0.090068944,-0.029141635,-0.025317542,0.002882269,1,1,0
74370323,40.15621678207882,116.25936851708327,66.05435,243.03676,0.018448837,-15.064824,-0.004295468,1,1,0
74414408,40.156220939602434,116.25936851363117,66.010796,243.49905,0.01815546,-15.021269,-0.006875126,1,1,0
74458445,40.15622479454362,116.25936850891411,65.958015,243.9277,0.017754579,-14.968488,-0.011101119,1,1,0
74515876,40.15622979559289,116.25936849569477,65.86762,244.4838,0.016631132,-14.8781,-0.015083527,1,1,0
74581407,40.15623427079374,116.25936847188586,65.756424,244.98141,0.0146077275,-14.766895,-0.014187833,1,1,0
74639322,40.15623872403848,116.25936842541616,65.610054,245.4766,0.010658498,-14.620526,-0.0044006277,1,1,0
74716338,40.156243295159996,116.25936835286296,65.412415,245.98488,0.0044925613,-14.422891,0.009299314,1,1,0
