timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
28955410,-0.012653856,-0.001214435,-0.008609812,0.0,0.0,0.0
28986567,-0.013106386,-0.002271824,-0.00857907,0.0,0.0,0.0
29003450,-0.012324143,-0.0028563892,-0.008268558,0.0,0.0,0.0
29031427,-0.013426036,-0.0028854513,-0.007859132,0.0,0.0,0.0
29048425,-0.013944523,-0.0025626388,-0.007899909,0.0,0.0,0.0
29062380,-0.013091709,-0.0018866246,-0.0079516275,0.0,0.0,0.0
29092653,-0.014741426,-0.0014840984,-0.007886356,0.0,0.0,0.0
29108657,-0.014020581,-0.0022745267,-0.008050699,0.0,0.0,0.0
29138772,-0.014521954,-0.0025911296,-0.007958227,0.0,0.0,0.0
29154097,-0.014162302,-0.0030126565,-0.007715239,0.0,0.0,0.0
29169083,-0.013442581,-0.0031662888,-0.007978147,0.0,0.0,0.0
29200350,-0.012446215,-0.0024498412,-0.008420307,0.0,0.0,0.0
29214342,-0.013120107,-0.0025943138,-0.008579592,0.0,0.0,0.0
29229418,-0.012512459,-0.002525675,-0.008490901,0.0,0.0,0.0
29261397,-0.012805372,-0.0022907765,-0.008624999,0.0,0.0,0.0
29274849,-0.013331683,-0.0022820083,-0.008734403,0.0,0.0,0.0
29305510,-0.01345363,-0.0028765234,-0.008940135,0.0,0.0,0.0
29319302,-0.0141996145,-0.003691794,-0.009232752,0.0,0.0,0.0
29350103,-0.014604921,-0.0046615005,-0.009296129,0.0,0.0,0.0
29367680,-0.014774582,-0.005545696,-0.009545475,0.0,0.0,0.0
29379724,-0.013779901,-0.0066589853,-0.009193538,0.0,0.0,0.0
29409694,-0.01273144,-0.006896721,-0.009585788,0.0,0.0,0.0
29425007,-0.0120707685,-0.0077989674,-0.0099893315,0.0,0.0,0.0
29440530,-0.011890958,-0.0081047835,-0.010290169,0.0,0.0,0.0
29471860,-0.011909295,-0.008317176,-0.010137172,0.0,0.0,0.0
29487422,-0.012165357,-0.0090405345,-0.010321754,0.0,0.0,0.0
29516660,-0.011770712,-0.0104937,-0.009811171,0.0,0.0,0.0
29532210,-0.012248789,-0.010538407,-0.009724447,0.0,0.0,0.0
29547181,-0.012942498,-0.010859437,-0.009615131,0.0,0.0,0.0
29577404,-0.0133103505,-0.010401482,-0.009608637,0.0,0.0,0.0
29594348,-0.013871343,-0.010217326,-0.009409119,0.0,0.0,0.0
29608469,-0.013896061,-0.010608218,-0.009145601,0.0,0.0,0.0
29637779,-0.014493874,-0.011958055,-0.009487828,0.0,0.0,0.0
29653612,-0.014899379,-0.012132097,-0.009557432,0.0,0.0,0.0
29685914,-0.016391782,-0.013729568,-0.008977653,0.0,0.0,0.0
29699424,-0.01537561,-0.0147734415,-0.008793459,0.0,0.0,0.0
29714598,-0.015045776,-0.014045735,-0.0091658635,0.0,0.0,0.0
29745337,-0.014804826,-0.012430228,-0.00966264,0.0,0.0,0.0
29760763,-0.014028835,-0.011588335,-0.009930713,0.0,0.0,0.0
29791048,-0.012591962,-0.012628046,-0.009902151,0.0,0.0,0.0
29806317,-0.012128654,-0.012400535,-0.0101750465,0.0,0.0,0.0
29822166,-0.011581478,-0.011832116,-0.010221209,0.0,0.0,0.0
29852065,-0.011918726,-0.013339447,-0.009351374,0.0,0.0,0.0
29871404,-0.012316712,-0.014000134,-0.009163727,0.0,0.0,0.0
29897775,-0.012118736,-0.013761668,0.00038555972,0.0,0.0,-0.0
29917404,-0.011721206,-0.01465652,5.6931663e-06,0.0,0.0,-0.0
29929299,-0.011457801,-0.014367759,-0.00037032392,0.0,0.0,-0.0
29961399,-0.011002107,-0.014862737,0.00045335494,0.0,0.0,-0.0
29975234,-0.010721512,-0.015123558,5.375601e-06,0.0,0.0,-0.0
29991362,-0.010269507,-0.014629708,0.00011098674,0.0,0.0,-0.0
30021489,-0.011091158,-0.014494076,-0.00020026913,0.0,0.0,-0.0
30038441,-0.010888933,-0.013611123,4.910343e-06,0.0,0.0,-0.0
30066795,-0.009705479,-0.014825638,4.768537e-06,0.0,0.0,-0.0
30082223,-0.009696161,-0.014807897,-7.948993e-05,0.0,0.0,-0.0
30097384,-0.0087643135,-0.014626178,4.2476972e-06,0.0,0.0,-0.0
30128038,-0.008137178,-0.013414828,3.6181095e-06,0.0,0.0,-0.0
30144397,-0.008574901,-0.014197414,0.0002751819,0.0,0.0,-0.0
30157721,-0.009233038,-0.014325032,4.383842e-06,0.0,0.0,-0.0
30187880,-0.010273817,-0.013388406,4.5579695e-06,0.0,0.0,-0.0
30204362,-0.010832205,-0.013648108,7.442175e-05,0.0,0.0,-0.0
30234149,-0.010751023,-0.013488258,-0.00015205427,0.0,0.0,-0.0
30249556,-0.010393531,-0.013473404,4.6393366e-06,0.0,0.0,-0.0
30264652,-0.010149979,-0.014113907,0.00033584685,0.0,0.0,-0.0
30295403,-0.009659293,-0.014534999,-0.0002532298,0.0,0.0,-0.0
30309428,-0.009337122,-0.013763366,4.258994e-06,0.0,0.0,-0.0
30339600,-0.008561514,-0.012488002,3.5439712e-06,0.0,0.0,-0.0
30354533,-0.008901728,-0.012116667,0.0001064101,0.0,0.0,-0.0
30370905,-0.00838626,-0.012274981,3.4112568e-06,0.0,0.0,-0.0
30401201,-0.00924473,-0.0117507335,3.6005895e-06,0.0,0.0,-0.0
30416781,-0.00910012,-0.010524875,0.00021216637,0.0,0.0,-0.0
30432710,-0.009665238,-0.010346193,3.3150861e-06,0.0,0.0,-0.0
30462585,-0.009455446,-0.008900709,2.7881674e-06,0.0,0.0,-0.0
30479148,-0.009629174,-0.008827117,-0.00024531386,0.0,0.0,-0.0
30508095,-0.00980921,-0.007860691,-0.00020661311,0.0,0.0,-0.0
30524631,-0.010027797,-0.008484977,2.8191919e-06,0.0,0.0,-0.0
30538631,-0.008851496,-0.00846768,0.0001869557,0.0,0.0,-0.0
30570930,-0.006567479,-0.009485772,0.00016847643,0.0,0.0,-0.0
30585223,-0.007280349,-0.009586827,2.3116993e-06,0.0,0.0,-0.0
30601209,-0.007542416,-0.009929777,-0.00037348428,0.0,0.0,-0.0
30633421,-0.007309338,-0.008643806,-0.00032376868,0.0,0.0,-0.0
30648422,-0.006380634,-0.007622716,1.6113655e-06,0.0,0.0,-0.0
30664405,-0.006079806,-0.0064231493,-5.9171714e-05,0.0,0.0,-0.0
30691809,-0.0054606623,-0.006219664,-0.00033703097,0.0,0.0,-0.0
30706911,-0.005277083,-0.006553262,1.1449026e-06,0.0,0.0,-0.0
30736766,-0.0054666973,-0.0063928873,1.1575478e-06,0.0,0.0,-0.0
30753423,-0.005076192,-0.0054773577,-0.00041651932,0.0,0.0,-0.0
30781624,-0.0038321682,-0.0037974666,-0.00027220804,0.0,0.0,-0.0
30797418,-0.0029843769,-0.0029284148,2.8866248e-07,0.0,0.0,-0.0
30813658,-0.0030336163,-0.0021822625,0.0001872422,0.0,0.0,-0.0
30843113,-0.00279485,-0.0019979244,0.0003636869,0.0,0.0,-0.0
30859381,-0.0029736634,-0.0026496872,2.581202e-07,0.0,0.0,-0.0
30875404,-0.0021800208,-0.0026085412,0.00018191908,0.0,0.0,-0.0
30903298,-0.002072688,-0.0025913094,-0.00027579183,0.0,0.0,-0.0
30919397,-0.001961927,-0.0022421405,1.4478508e-07,0.0,0.0,-0.0
30948431,-0.001285773,-0.003055639,1.2956261e-07,0.0,0.0,-0.0
30965404,-0.0018819754,-0.0025867706,8.5129446e-05,0.0,0.0,-0.0
30978248,-0.0017403258,-0.0034516514,1.9902146e-07,0.0,0.0,-0.0
31008694,-0.002831071,-0.0027870585,2.6307117e-07,0.0,0.0,-0.0
31024083,-0.0024419557,-0.0027221264,9.337284e-05,0.0,0.0,-0.0
31039532,-0.0022649502,-0.0034810724,2.6137306e-07,0.0,0.0,-0.0
31069700,-0.0010808537,-0.0046314676,1.6794944e-07,0.0,0.0,-0.0
31085560,-0.0003602371,-0.005245721,-0.00031629336,0.0,0.0,-0.0
31114792,-0.00085098256,-0.0058911196,0.00024635965,0.0,0.0,-0.0
31131455,0.00018668637,-0.0060696197,-3.9393868e-08,0.0,0.0,-0.0
31145702,0.0009998945,-0.0069451355,-7.771335e-06,0.0,0.0,-0.0
31175499,0.0018700734,-0.008167397,-0.00023151145,0.0,0.0,-0.0
31190745,0.0020239467,-0.00873917,-5.8453116e-07,0.0,0.0,-0.0
31221419,0.0011109838,-0.008219297,-3.0453003e-07,0.0,0.0,-0.0
31235957,0.0016451721,-0.0073941248,-1.767378e-05,0.0,0.0,-0.0
31251036,0.0025763416,-0.007439607,-6.3330936e-07,0.0,0.0,-0.0
31281549,0.0042445045,-0.007120467,-1.0021977e-06,0.0,0.0,-0.0
31296788,0.0047383443,-0.006348736,-0.00034446144,0.0,0.0,-0.0
31327474,0.0047662673,-0.006084263,-7.5267635e-05,0.0,0.0,-0.0
31342174,0.005252584,-0.0061464556,-1.0684337e-06,0.0,0.0,-0.0
31372941,0.005303206,-0.007408783,-1.3035348e-06,0.0,0.0,-0.0
31389299,0.006187931,-0.008233135,0.00015580858,0.0,0.0,-0.0
31402543,0.0073661087,-0.007817954,-1.908347e-06,0.0,0.0,-0.0
31433742,0.0077937273,-0.009401464,-2.4259657e-06,0.0,0.0,-0.0
31450402,0.008954138,-0.010038163,-0.00022077865,0.0,0.0,-0.0
31465405,0.008060768,-0.00927231,-2.4723413e-06,0.0,0.0,-0.0
31494424,0.008114296,-0.00818633,-2.2008226e-06,0.0,0.0,-0.0
31510321,0.00907971,-0.008443097,0.0002137511,0.0,0.0,-0.0
31540034,0.008744561,-0.007827916,6.179945e-05,0.0,0.0,-0.0
31555708,0.008569126,-0.008611819,-2.444616e-06,0.0,0.0,-0.0
31573440,0.008287699,-0.009518254,0.0002662391,0.0,0.0,-0.0
31602371,0.0077247983,-0.010321375,0.0002745996,0.0,0.0,-0.0
31616979,0.008114618,-0.0105192,-2.8289169e-06,0.0,0.0,-0.0
31632648,0.0073308074,-0.011661607,6.993666e-05,0.0,0.0,-0.0
31662475,0.0079409005,-0.012946228,0.00030618714,0.0,0.0,-0.0
31678062,0.008143397,-0.013524021,-3.6506985e-06,0.0,0.0,-0.0
31708303,0.0071854996,-0.012967763,-3.0888064e-06,0.0,0.0,-0.0
31722819,0.0065117874,-0.012921417,0.00020184323,0.0,0.0,-0.0
31738102,0.007199723,-0.012788814,-3.0510043e-06,0.0,0.0,-0.0
31768943,0.0073028845,-0.013641196,-3.301201e-06,0.0,0.0,-0.0
31784370,0.007624724,-0.0142797325,-0.00013938625,0.0,0.0,-0.0
31801403,0.006785174,-0.015432831,-3.4689012e-06,0.0,0.0,-0.0
31830086,0.0058086636,-0.0155374305,-2.9891705e-06,0.0,0.0,-0.0
31845896,0.005158264,-0.015211222,0.00029591718,0.0,0.0,-0.0
31876472,0.0039253216,-0.014572047,-0.0003510857,0.0,0.0,-0.0
31893843,0.0031732544,-0.0143991,-1.5154891e-06,0.0,0.0,-0.0
31908430,0.0034571001,-0.015023473,6.510167e-05,0.0,0.0,-0.0
31937460,0.003982729,-0.016574938,0.00038249895,0.0,0.0,-0.0
31953100,0.0030326548,-0.01751696,-1.7616851e-06,0.0,0.0,-0.0
31968205,0.0019227255,-0.01785956,0.00043631162,0.0,0.0,-0.0
31998201,0.0024438603,-0.019191347,0.00031234417,0.0,0.0,-0.0
32012951,0.0021484776,-0.019573187,-1.3951336e-06,0.0,0.0,-0.0
32042732,0.002563648,-0.018131731,-1.5405551e-06,0.0,0.0,-0.0
32057591,0.0024318746,-0.01754349,0.00014947893,0.0,0.0,-0.0
32073231,0.0023338376,-0.01737007,-1.3464302e-06,0.0,0.0,-0.0
32103039,0.0018242287,-0.017873205,-1.0795134e-06,0.0,0.0,-0.0
32117627,0.0008112407,-0.01800074,0.0002436511,0.0,0.0,-0.0
32149478,0.0013622111,-0.017925981,-0.00035426076,0.0,0.0,-0.0
32164066,0.0011600872,-0.017485784,-6.7189126e-07,0.0,0.0,-0.0
32178796,0.0013698817,-0.017529564,-8.340274e-06,0.0,0.0,-0.0
32210052,0.001309642,-0.016975911,-0.00037227594,0.0,0.0,-0.0
32224386,0.0017046762,-0.016655253,-9.3919607e-07,0.0,0.0,-0.0
32254567,0.0027198978,-0.017754503,-1.6005449e-06,0.0,0.0,-0.0
32269849,0.0026147577,-0.018097142,-0.00015741684,0.0,0.0,-0.0
32284482,0.0022081973,-0.017278468,-1.2650962e-06,0.0,0.0,-0.0
32314291,0.000457029,-0.017523056,-2.6501104e-07,0.0,0.0,-0.0
32329980,-5.296149e-05,-0.017895782,0.00016272937,0.0,0.0,-0.0
32345302,-0.00080237084,-0.018534318,4.934061e-07,0.0,0.0,-0.0
