timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
30544300,-0.028806197,0.0010492401,-0.027999142,0.043572653,-0.039382372,-0.0005362034,0.0,0.0,0.0,0.0009014474,0.0,0.0,0.0,0.0,0.0,0.268604,0.26860392,0.14699282,0.27428845,0.27428842,4.0331116,0.0,0.0,0.0,0.09075675,0.0,0.0,0.0,0.0,0.0,0.0005057458,0.006547527,0.011649619,0.0,0.0,0.0,0.0,0.0,0.0
30760305,0.037587762,-0.015586861,0.07493651,0.0054950733,-0.010469519,-0.040278018,0.0,0.0,0.0,0.0032462168,0.0,0.0,0.0,0.0,0.0,0.26825818,0.26825812,0.14683227,0.27386534,0.2738653,4.0331364,0.0,0.0,0.0,0.09074352,0.0,0.0,0.0,0.0,0.0,0.00053509226,0.0034083226,0.0042922357,0.0,0.0,0.0,0.0,0.0,0.0
30969319,0.001276426,0.013524361,-0.0054543214,0.011687867,0.018052679,0.026634097,0.0,0.0,0.0,0.0010429434,0.0,0.0,0.0,0.0,0.0,0.27158335,0.27158332,0.14614041,0.27407062,0.2740706,4.0330877,0.0,0.0,0.0,0.090742454,0.0,0.0,0.0,0.0,0.0,0.00078657246,0.0078066387,0.011067187,0.0,0.0,0.0,0.0,0.0,0.0
31171306,0.060030658,0.014486123,0.002388794,0.03380865,-0.008444969,0.06863332,0.0,0.0,0.0,-0.007521752,0.0,0.0,0.0,0.0,0.0,0.27277845,0.27277842,0.14594278,0.27409413,0.2740941,4.032916,0.0,0.0,0.0,0.09073852,0.0,0.0,0.0,0.0,0.0,0.0008269787,0.008980042,0.010936723,0.0,0.0,0.0,0.0,0.0,0.0
31371309,-0.012374831,-0.002162572,0.0021902956,0.03867813,-0.034533504,0.012846231,0.0,0.0,0.0,-0.0002464964,0.0,0.0,0.0,0.0,0.0,0.27746844,0.2774684,0.14556274,0.27428862,0.27428862,4.0327644,0.0,0.0,0.0,0.09073226,0.0,0.0,0.0,0.0,0.0,0.00037779642,0.00584631,0.009899056,0.0,0.0,0.0,0.0,0.0,0.0
31570296,0.0037102578,0.01207507,-0.004056463,-0.019902632,0.004631851,0.017142057,0.0,0.0,0.0,-0.00906415,0.0,0.0,0.0,0.0,0.0,0.2791237,0.27912366,0.14549413,0.27442077,0.27442074,4.0327773,0.0,0.0,0.0,0.09072954,0.0,0.0,0.0,0.0,0.0,0.00016085568,0.001970295,0.0057224734,0.0,0.0,0.0,0.0,0.0,0.0
31769306,0.0048855525,-0.020216154,-0.091313004,-0.0041357195,0.06179563,0.0167737,0.0,0.0,0.0,0.00525497,0.0,0.0,0.0,0.0,0.0,0.2822251,0.28222507,0.14537874,0.2749447,0.27494466,4.032699,0.0,0.0,0.0,0.09072437,0.0,0.0,0.0,0.0,0.0,0.00015820123,0.004522201,0.00992207,0.0,0.0,0.0,0.0,0.0,0.0
31972377,-0.016352247,0.0406897,0.076554015,-0.015814582,-0.025178587,-0.017241418,0.0,0.0,0.0,-0.009247675,0.0,0.0,0.0,0.0,0.0,0.2826297,0.28262967,0.1453819,0.27510354,0.27510354,4.0326147,0.0,0.0,0.0,0.09072067,0.0,0.0,0.0,0.0,0.0,0.00032064266,0.003468345,0.00435049,0.0,0.0,0.0,0.0,0.0,0.0
32180387,-0.0019218919,0.0117631145,-0.01980553,0.059283696,0.06936395,-0.04131323,0.0,0.0,0.0,0.004381288,0.0,0.0,0.0,0.0,0.0,0.2822199,0.28221986,0.14543292,0.27548802,0.27548802,4.0325375,0.0,0.0,0.0,0.09071477,0.0,0.0,0.0,0.0,0.0,0.0009182559,0.0153712295,0.016489033,0.0,0.0,0.0,0.0,0.0,0.0
32382347,0.0098315235,-0.009223386,-0.0019543022,0.03507206,0.042139404,0.0155620575,0.0,0.0,0.0,-0.0029938456,0.0,0.0,0.0,0.0,0.0,0.28084874,0.28084868,0.14551708,0.27561992,0.27561992,4.032393,0.0,0.0,0.0,0.090708524,0.0,0.0,0.0,0.0,0.0,0.00070037245,0.0106689995,0.014274258,0.0,0.0,0.0,0.0,0.0,0.0
