timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
30547396,0.0010422514,-0.009324212,-0.00856984,3096,-3096,0.080733925,-0.08883294,-9.917477,4976
30566108,-0.0028806229,0.007970021,0.006695265,18712,-18712,-0.027228303,-0.022139547,-9.994061,3096
30569441,0.009261007,-0.0040091304,-0.0050943564,599,-599,0.07684128,-0.0022289467,-9.928963,751
30571340,-0.0029701325,-0.0050288024,0.0072761197,1899,-1899,0.071384236,-0.061908063,-9.70846,599
30576310,0.0009843495,0.00091859535,0.009740672,4970,-4970,-0.040745083,-0.009880848,-9.633357,1899
30579308,0.003962953,-0.0011679708,-0.008520224,2998,-2998,-0.0025854206,-0.06742331,-9.85634,4970
30583306,-0.004455263,0.00997044,0.00019526093,3998,-3998,-0.053164344,0.016517673,-9.936476,2998
30587363,0.00040012464,-0.0068202685,0.0017505751,4057,-4057,0.04378283,0.08393649,-9.943246,3998
30592350,0.0058468417,-0.0025345373,-0.005646935,4987,-4987,0.05801642,-0.07944983,-9.75454,4057
30596312,0.0078712115,0.00203046,-0.008036403,3962,-3962,-0.017932728,0.027989313,-9.683827,4987
30599296,-0.00854181,0.0059389044,-0.007821518,2984,-2984,0.004651665,0.01638157,-9.711284,3962
30602562,-0.0022095859,-0.004835863,0.0037545634,3266,-3266,-0.019463362,-0.07495761,-9.967974,2984
30608296,-0.0008520167,-0.0058862157,-0.00094813306,5734,-5734,0.079278864,-0.01247619,-9.767694,3266
30612363,0.00015610746,-0.00963143,0.004727594,4067,-4067,0.015717793,-0.08972978,-9.888548,5734
30615302,0.0036981779,0.0045578075,-0.0033227478,2939,-2939,-0.031052535,-0.08841325,-9.650014,4067
30621296,-0.009208757,0.0028762147,0.0017281319,5994,-5994,-0.09996975,0.03848732,-9.8115225,2939
30624296,0.008415284,0.0005391832,0.0047132727,3000,-3000,0.06317999,-0.09110125,-9.621971,5994
