timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
29965544,29965308,800000.0,1.0,18.913414,23.555553,0.0,255,190,6,4,4,5,0,0,1,1,46
30021579,0,20000.0,0.974169,0.0,1.4478163,0.0,0,0,0,0,0,0,0,0,0,0,35
30098457,0,1200.0,0.18796422,0.0,0.55516046,0.0,0,0,0,0,0,0,0,1,0,1,36
30966555,29965308,800000.0,1.0,18.921368,23.41808,0.0,255,190,6,4,4,5,0,0,1,1,46
30976835,30973329,800000.0,1.0,18.921368,23.41808,0.0,255,190,6,4,4,5,0,0,1,1,46
31024365,0,20000.0,0.91766685,0.0,9.448534,0.0,0,0,0,0,0,0,0,0,0,0,35
31108080,0,1200.0,0.15552334,0.0,0.6233864,0.0,0,0,0,0,0,0,0,1,0,1,36
31966609,31965275,800000.0,1.0,23.941727,32.643448,0.0,255,190,6,4,4,5,0,0,1,1,46
32025366,0,20000.0,0.91766685,0.0,16.903028,0.0,0,0,0,0,0,0,0,0,0,0,35
32111405,0,1200.0,0.15552334,0.0,0.5123306,0.0,0,0,0,0,0,0,0,1,0,1,36
32968826,31965275,800000.0,1.0,24.876495,40.03129,0.0,255,190,6,4,4,5,0,0,1,1,46
32971950,32970302,800000.0,1.0,24.876495,40.03129,0.0,255,190,6,4,4,5,0,0,1,1,46
33025699,0,20000.0,0.91766685,0.0,16.865383,0.0,0,0,0,0,0,0,0,0,0,0,35
33121850,0,1200.0,0.15552334,0.0,0.4691791,0.0,0,0,0,0,0,0,0,1,0,1,36
33971238,33969096,800000.0,1.0,24.79351,39.702496,0.0,255,190,6,4,4,5,0,0,1,1,46
34025937,0,20000.0,0.91766685,0.0,17.001434,0.0,0,0,0,0,0,0,0,0,0,0,35
34125436,0,1200.0,0.15552334,0.0,0.5579983,0.0,0,0,0,0,0,0,0,1,0,1,36
34972564,34971498,800000.0,1.0,25.053076,39.50865,0.0,255,190,6,4,4,5,0,0,1,1,46
35026027,0,20000.0,0.91766685,0.0,17.14261,0.0,0,0,0,0,0,0,0,0,0,0,35
35135367,0,1200.0,0.15552334,0.0,0.50195354,0.0,0,0,0,0,0,0,0,1,0,1,36
35974613,35973600,800000.0,1.0,24.906664,40.067196,0.0,255,190,6,4,4,5,0,0,1,1,46
36029761,0,20000.0,0.91766685,0.0,16.586864,0.0,0,0,0,0,0,0,0,0,0,0,35
36136370,0,1200.0,0.15552334,0.0,0.5483487,0.0,0,0,0,0,0,0,0,1,0,1,36
36976485,36975302,800000.0,1.0,24.867191,40.145393,0.0,255,190,6,4,4,5,0,0,1,1,46
37032098,0,20000.0,0.91766685,0.0,17.140087,0.0,0,0,0,0,0,0,0,0,0,0,35
37145880,0,1200.0,0.15552334,0.0,0.35247093,0.0,0,0,0,0,0,0,0,1,0,1,36
37971387,37967374,800000.0,1.0,24.775711,40.45323,0.0,255,190,6,4,4,5,0,0,1,1,46
38034794,0,20000.0,0.91766685,0.0,17.010353,0.0,0,0,0,0,0,0,0,0,0,0,35
38155397,0,1200.0,0.15552334,0.0,0.6169435,0.0,0,0,0,0,0,0,0,1,0,1,36
38971043,38968308,800000.0,1.0,24.860363,39.76099,0.0,255,190,6,4,4,5,0,0,1,1,46
39035505,0,20000.0,0.91766685,0.0,16.49704,0.0,0,0,0,0,0,0,0,0,0,0,35
39164461,0,1200.0,0.15552334,0.0,0.5855942,0.0,0,0,0,0,0,0,0,1,0,1,36
39966999,39966610,800000.0,1.0,25.099789,39.970776,0.0,255,190,6,4,4,5,0,0,1,1,46
40037530,0,20000.0,0.91766685,0.0,16.733139,0.0,0,0,0,0,0,0,0,0,0,0,35
40167483,0,1200.0,0.15552334,0.0,0.45831013,0.0,0,0,0,0,0,0,0,1,0,1,36
40967884,39966610,800000.0,1.0,25.01874,40.011993,0.0,255,190,6,4,4,5,0,0,1,1,46
40975010,40974194,800000.0,1.0,25.01874,40.011993,0.0,255,190,6,4,4,5,0,0,1,1,46
41037801,0,20000.0,0.91766685,0.0,17.184742,0.0,0,0,0,0,0,0,0,0,0,0,35
41168418,0,1200.0,0.15552334,0.0,0.717644,0.0,0,0,0,0,0,0,0,1,0,1,36
41976832,40974194,800000.0,1.0,25.114033,40.742996,0.0,255,190,6,4,4,5,0,0,1,1,46
41980997,41977363,800000.0,1.0,25.114033,40.742996,0.0,255,190,6,4,4,5,0,0,1,1,46
42038360,0,20000.0,0.91766685,0.0,16.800238,0.0,0,0,0,0,0,0,0,0,0,0,35
42177594,0,1200.0,0.15552334,0.0,0.4200297,0.0,0,0,0,0,0,0,0,1,0,1,36
42981015,41977363,800000.0,1.0,25.137424,41.25797,0.0,255,190,6,4,4,5,0,0,1,1,46
42983405,42981323,800000.0,1.0,25.137424,41.25797,0.0,255,190,6,4,4,5,0,0,1,1,46
43038510,0,20000.0,0.91766685,0.0,16.81246,0.0,0,0,0,0,0,0,0,0,0,0,35
43182631,0,1200.0,0.15552334,0.0,0.4910836,0.0,0,0,0,0,0,0,0,1,0,1,36
43979296,43976308,800000.0,1.0,25.009167,40.659756,0.0,255,190,6,4,4,5,0,0,1,1,46
44039379,0,20000.0,0.91766685,0.0,17.027542,0.0,0,0,0,0,0,0,0,0,0,0,35
44191439,0,1200.0,0.15552334,0.0,0.47348014,0.0,0,0,0,0,0,0,0,1,0,1,36
44972744,44972330,800000.0,1.0,25.389433,40.311127,0.0,255,190,6,4,4,5,0,0,1,1,46
45039825,0,20000.0,0.91766685,0.0,17.036291,0.0,0,0,0,0,0,0,0,0,0,0,35
45195442,0,1200.0,0.15552334,0.0,0.49105045,0.0,0,0,0,0,0,0,0,1,0,1,36
45974526,45973302,800000.0,1.0,24.886755,41.398335,0.0,255,190,6,4,4,5,0,0,1,1,46
46043541,0,20000.0,0.91766685,0.0,16.834831,0.0,0,0,0,0,0,0,0,0,0,0,35
46201403,0,1200.0,0.15552334,0.0,0.51865566,0.0,0,0,0,0,0,0,0,1,0,1,36
