timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
30544300,23621305,40.1540303,116.2593689,-0.003624104,-0.04145028,-0.019414939,-0.0016089786,-0.0012285272,0.0,0.017786713,0.018387226,-0.019727929,-0.018326234,-0.024056341,0.025510307,0.0445707,0.06427805,-0.08840928,-0.11090661,0.0040577454,0.92513824,0.15703517,0.019727929,0.21243462,0.18121672,0.18606028,0.07865742,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30662331,23621305,40.1540303,116.2593689,-0.00056883064,-0.039815977,-0.019048644,-0.0016089786,-0.0012285272,0.0,0.020669622,0.015186884,-0.018325556,-0.014922215,-0.024056341,0.025510307,0.0445707,-0.081634045,0.015840134,0.06522383,0.004032811,0.92513824,0.15666889,0.018325556,0.21496662,0.18180282,0.18876995,0.078655005,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30768320,23621305,40.1540303,116.2593689,0.0001412222,-0.038057707,-0.021031251,-0.0016089786,-0.0012285272,0.0,0.021352494,0.01580745,-0.018448468,-0.015966948,-0.024056341,0.025510307,0.0445707,0.036976833,0.008923492,-0.094213285,0.003949439,0.92513824,0.15865149,0.018448468,0.20518935,0.18032919,0.18600076,0.0755971,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30869303,23621305,40.1540303,116.2593689,-0.0008674757,-0.036578074,-0.021819174,-0.0016089786,-0.0012285272,0.0,0.018913945,0.017738897,-0.022244077,-0.019261235,-0.024056341,0.025510307,0.0445707,0.068844795,0.04930314,0.045336522,0.0042196447,0.92513824,0.15943941,0.022244077,0.20644645,0.18037866,0.19187304,0.07420227,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
30969319,23621305,40.1540303,116.2593689,-0.0018464674,-0.036132123,-0.021672541,-0.0016089786,-0.0012285272,0.0,0.016890738,0.018980425,-0.022511354,-0.017846452,-0.024056341,0.025510307,0.0445707,0.03669397,-0.07542167,0.005754209,0.004255806,0.92513824,0.15929279,0.022511354,0.20572487,0.17969333,0.19525108,0.072727636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31073302,23621305,40.1540303,116.2593689,-0.0030940748,-0.035890814,-0.0214219,-0.0016089786,-0.0012285272,0.0,0.012641743,0.0201851,-0.019197794,-0.013022925,-0.024056341,0.025510307,0.0445707,0.07472366,-0.016816078,0.082569875,0.0043491037,0.92513824,0.15904213,0.019197794,0.2057468,0.17998338,0.20029007,0.07158218,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31171306,23621305,40.1540303,116.2593689,-0.006199514,-0.035309494,-0.02108313,-0.0016089786,-0.0012285272,0.0,0.0065544555,0.017859057,-0.019869396,-0.012376021,-0.024056341,0.025510307,0.0445707,-0.031933285,-0.08962275,0.070234835,0.004341325,0.92513824,0.15870337,0.019869396,0.2189622,0.18068647,0.21926127,0.07176351,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31272324,23621305,40.1540303,116.2593689,-0.010057435,-0.034908842,-0.021333536,-0.0016089786,-0.0012285272,0.0,0.0012026804,0.017391808,-0.025521975,-0.017225252,-0.024056341,0.025510307,0.0445707,0.012473315,0.042819243,-0.0671099,0.0043862797,0.92513824,0.15895377,0.025521975,0.21952501,0.18104118,0.22705278,0.0709636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31377338,23621305,40.1540303,116.2593689,-0.012779883,-0.03231176,-0.021922225,-0.0016089786,-0.0012285272,0.0,-0.0013083196,0.019561948,-0.027249957,-0.017899571,-0.024056341,0.025510307,0.0445707,0.06347632,-0.093674585,0.18150464,0.0043714284,0.92513824,0.15954247,0.027249957,0.20715521,0.17972863,0.22020797,0.0691456,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31472324,23621305,40.1540303,116.2593689,-0.015536546,-0.029263414,-0.022502104,-0.0016089786,-0.0012285272,0.0,-0.002631269,0.019457351,-0.027612977,-0.017430374,-0.024056341,0.025510307,0.0445707,0.007648759,0.01353094,0.09942274,0.004276104,0.92513824,0.16012235,0.027612977,0.20652352,0.17971203,0.22438656,0.06860155,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31577328,23621305,40.1540303,116.2593689,-0.017425762,-0.026592132,-0.023052055,-0.0016089786,-0.0012285272,0.0,-0.0053074122,0.019157464,-0.024861883,-0.013848129,-0.024056341,0.025510307,0.0445707,-0.11135182,-0.064320944,-0.106916614,0.004105777,0.92513824,0.16067229,0.024861883,0.20701239,0.17931253,0.22932468,0.06818114,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31678302,23621305,40.1540303,116.2593689,-0.017622037,-0.024285976,-0.024571212,-0.0016089786,-0.0012285272,0.0,-0.0052157952,0.01975923,-0.019314716,-0.00900723,-0.024056341,0.025510307,0.0445707,-0.050155215,-0.0359498,-0.0014578112,0.004036831,0.92513824,0.16219145,0.019314716,0.2081599,0.17911342,0.23345602,0.0679436,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31778332,23621305,40.1540303,116.2593689,-0.017951142,-0.021658845,-0.02396623,-0.0016089786,-0.0012285272,0.0,-0.005878487,0.02038131,-0.020206649,-0.0087391855,-0.024056341,0.025510307,0.0445707,0.08263138,0.0835434,-0.13192095,0.0039304085,0.92513824,0.16158646,0.020206649,0.20924042,0.17957349,0.23641151,0.06793455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
31883387,23621305,40.1540303,116.2593689,-0.018212331,-0.020275047,-0.02303975,-0.0016089786,-0.0012285272,0.0,-0.007245761,0.019653345,-0.02000179,-0.0070742453,-0.024056341,0.025510307,0.0445707,-0.022812385,0.051031888,-0.045594502,0.0037313735,0.92513824,0.16066,0.02000179,0.20974061,0.17913824,0.23740935,0.067855455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
