timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
29694269,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
30422557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
30529992,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
34323413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
34338931,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
39351509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
54369399,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
62860619,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
63364833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
