timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
30547455,0.0,0.0,0.0,0.0
30765361,0.0,0.0,0.0,0.0
30969381,0.0,0.0,0.0,0.0
31171364,0.0,0.0,0.0,0.0
31371366,0.0,0.0,0.0,0.0
31573391,0.0,0.0,0.0,0.0
31773439,0.0,0.0,0.0,0.0
31976361,0.0,0.0,0.0,0.0
32180446,0.0,0.0,0.0,0.0
32382405,0.0,0.0,0.0,0.0
32586359,0.0,0.0,0.0,0.0
32785444,0.0,0.0,0.0,0.0
32990367,0.0,0.0,0.0,0.0
33194361,0.0,0.0,0.0,0.0
33398383,0.0,0.0,0.0,0.0
33600999,0.0,0.0,0.0,0.0
33802436,0.0,0.0,0.0,0.0
34002622,0.0,0.0,0.0,0.0
34210353,0.0,0.0,0.0,0.0
34413538,0.0,0.0,0.0,0.0
34616359,0.0,0.0,0.0,0.0
34817880,0.0,0.0,0.0,0.0
35018040,0.0,0.0,0.0,0.0
35225362,0.0,0.0,0.0,0.0
35425361,0.0,0.0,0.0,0.0
35631361,0.0,0.0,0.0,0.0
35834436,0.0,0.0,0.0,0.0
36035580,0.0,0.0,0.0,0.0
36238390,0.0,0.0,0.0,0.0
36441353,0.0,0.0,0.0,0.0
36644361,0.0,0.0,0.0,0.0
36849362,0.0,0.0,0.0,0.0
37051393,0.0,0.0,0.0,0.0
37254436,0.0,0.0,0.0,0.0
37455358,0.0,0.0,0.0,0.0
37660401,0.0,0.0,0.0,0.0
37863361,0.0,0.0,0.0,0.0
38067428,0.0,0.0,0.0,0.0
38268438,0.0,0.0,0.0,0.0
38470372,0.0,0.0,0.0,0.0
38672412,0.0,0.0,0.0,0.0
38875579,0.0,0.0,0.0,0.0
39076542,0.0,0.0,0.0,0.0
39281363,0.0,0.0,0.0,0.0
39481354,0.0,0.0,0.0,0.0
39684358,0.0,0.0,0.0,0.0
39883790,0.0,0.0,0.0,0.0
40087417,0.007215077,-0.002985667,-0.000129259,0.0
40290442,0.015261659,-0.0054829596,-0.000254052,0.0
40493388,0.020639602,-0.0063883266,-0.0003960581,0.0
40696367,0.023491848,-0.006297147,-0.0005385847,0.0
40901359,0.023673298,-0.005820663,-0.0006905235,0.0
41104358,0.020548224,-0.0048965076,-0.0007936182,0.0
41305676,0.016111452,-0.0039948816,-0.00087877415,0.0
41508366,0.01141655,-0.00290301,-0.0008182059,0.0
41713439,0.008935286,-0.0022924426,-0.0006759317,0.0
41914449,0.007106289,-0.0019918429,-0.0005698903,0.0
42120359,0.005354928,-0.0012463459,-0.0004565066,0.0
42321461,0.0040502497,-0.0012851434,-0.00043943152,0.0
42526418,0.0031350662,-0.0010818347,-0.00039603302,0.0
42727423,0.0026004578,-0.0009685722,-0.00042437154,0.0
42930376,0.002416721,-0.000742042,-0.00042103804,0.0
43135355,0.0017677151,-0.00048213854,-0.00031248818,0.0
43338361,0.0011060404,-0.0006878406,-0.00020215174,0.0
43538454,0.00117471,-0.0006010301,-0.00017473729,0.0
43740355,0.0007621032,-7.269527e-05,-0.00017577503,0.0
43944364,0.0005732582,-0.0003351019,-0.00019240285,0.0
44150506,0.0004888053,-0.00020545497,-0.00020076202,0.0
44351366,0.00066675525,8.079844e-05,-0.00019140627,0.0
44555170,1.8781551e-05,0.00029514774,-0.00015575429,0.0
44759365,0.0002879823,0.0008227152,-0.00012049438,0.0
44959476,0.00035225018,0.000538342,-8.8150344e-05,0.0
45164359,0.00052429014,1.6572909e-05,-7.518544e-05,0.0
45366363,0.0004340097,0.00021681513,-8.7055996e-05,0.0
45570427,-0.00010271604,-0.0001840424,-8.426961e-05,0.0
45772396,0.0001680967,-0.00022175044,-6.1380786e-05,0.0
45975361,0.0003077474,-0.0004213025,-7.462122e-05,0.0
46178416,0.0006157794,-1.9170713e-05,-5.9323396e-05,0.0
46382384,0.0004737528,-5.076985e-05,-2.9102808e-05,0.0
46585541,0.00031804634,9.094739e-05,-1.8861507e-05,0.0
46787175,7.976076e-05,-9.121125e-05,-2.2165963e-05,0.0
46992438,9.249078e-06,-0.0003131264,-3.2139986e-05,0.0
47194383,8.379795e-05,-0.00022838342,-6.332387e-05,0.0
47396364,-0.00024474095,-0.00017453257,-3.565206e-05,0.0
47599364,-0.00031514512,-0.00018266776,-4.5691104e-05,0.0
47804401,6.444674e-05,0.0002474351,-4.043084e-05,0.0
48007427,0.00053089147,-0.00030238996,-4.3555945e-05,0.0
48206420,0.0008055529,-0.00026181753,-9.8578e-06,0.0
48411379,0.0005584435,-0.00057532487,-2.4452249e-05,0.0
48615361,0.0004954822,-0.00012620614,-3.24552e-05,0.0
48817393,0.00045704658,-0.00017080143,-2.4377308e-05,0.0
49018549,0.00026663934,-0.00030697318,-1.2726507e-05,0.0
49225397,0.00025598734,-9.036937e-05,-4.601656e-05,0.0
49425716,0.00037726192,-1.1798712e-05,-4.180023e-05,0.0
49630403,0.0006661658,-0.00021423027,-9.665919e-06,0.0
49832462,0.0001642915,-0.0005258358,-2.3237755e-05,0.0
50034435,-0.00019832996,-0.00049759186,2.632573e-06,0.0
50238441,0.00032412627,-0.0002925373,-3.6098934e-06,0.0
50443365,0.0005411298,-0.00026918968,-6.945495e-06,0.0
50644359,0.00022878493,-0.00030328444,-1.756621e-05,0.0
50849363,-4.6632966e-05,-0.00025799952,-4.2177617e-05,0.0
51050356,-0.0001716816,-0.00041660754,-3.6434412e-05,0.0
51254459,-0.00013290868,-0.0009141734,-3.0699644e-05,0.0
51457415,-0.0001778432,-0.0005992532,-1.802994e-05,0.0
51658368,-0.00045360083,-0.00017186024,-3.075567e-05,0.0
51863364,-0.00045231872,-0.00059176784,-3.5762183e-05,0.0
52065375,0.00017085894,-0.00024516357,-1.5771014e-06,0.0
52267586,0.00021054795,0.00036464687,5.993366e-06,0.0
52471363,-4.623626e-05,0.00035200967,-1.4416697e-06,0.0
52670398,-7.544198e-05,-0.00032969215,-1.2693044e-05,0.0
52878358,-6.49454e-05,-5.776956e-05,1.205452e-05,0.0
53079362,0.00013550381,0.000108274835,-2.509271e-07,0.0
53285392,-0.00013607062,0.00021951486,-6.992956e-06,0.0
53487563,-0.00034647022,0.00020609709,7.851102e-06,0.0
53691365,-6.244122e-05,0.00033272002,2.4753404e-05,0.0
53890363,-0.00034462524,0.00041230512,-1.01700525e-05,0.0
54093402,-0.0004896232,0.00029904468,-3.478264e-05,0.0
54293403,-0.00047176002,0.0002224464,-3.1844735e-05,0.0
54496362,0.00047764168,0.0006893193,2.6205222e-05,0.0
54698405,-0.000114160845,0.0011267096,6.329749e-05,0.0
54902416,-0.0005511718,0.0003497955,0.00011146976,0.0
55103401,-0.00026867609,4.1196738e-05,0.000120652825,0.0
55306361,0.0003942965,5.3000385e-05,0.00012679676,0.0
55509384,-0.00040314108,0.0004396366,0.000112742215,0.0
55711395,0.0002212378,9.517241e-05,6.995612e-05,0.0
55915397,0.0009954693,0.00016696779,-1.5879434e-05,0.0
56120359,0.0005587417,0.00016336817,-7.253581e-05,0.0
56323364,0.00017503565,0.00016198074,-0.00013179408,0.0
56522461,-0.00019460861,0.00055820664,-0.00012148958,0.0
56729380,0.0001229983,0.00039744395,-0.0001090557,0.0
56929416,6.019708e-05,-0.00013609628,-7.646377e-05,0.0
57132422,1.4714531e-05,-0.00036073558,-4.4536093e-05,0.0
57334396,-9.999945e-05,-3.590155e-05,-6.174733e-05,0.0
57539355,-0.00023936928,0.00040696157,-4.687668e-05,0.0
