timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
30544300,0.2786387,-0.03635224,0.46940684
30547396,0.28072044,-0.033047453,0.47246882
30568842,0.27899766,-0.030347701,0.47495872
30569441,0.28094095,-0.03682755,0.47332656
30571340,0.27916914,-0.03494598,0.47084236
30576310,0.27524215,-0.03210229,0.47394705
30579308,0.27454168,-0.030175941,0.4705964
30583306,0.27840102,-0.034630187,0.47122523
30587363,0.27763894,-0.036554117,0.46898553
30592350,0.2734144,-0.03414096,0.47139353
30596312,0.27550438,-0.030119484,0.47336042
30599296,0.27364385,-0.033169933,0.47515517
30602562,0.2754981,-0.030051315,0.47115824
30608296,0.27390546,-0.03164018,0.46897686
30612363,0.28069803,-0.031529456,0.47234404
30615302,0.2752038,-0.034550454,0.47280458
30621296,0.27847165,-0.033110574,0.47247103
30624296,0.28044528,-0.032399796,0.4707784
30641265,0.2784787,-0.031232364,0.46953928
30642680,0.27818292,-0.03509057,0.47436166
30652353,0.27880758,-0.03661112,0.4715961
30654296,0.2761201,-0.036289565,0.4704639
30658378,0.27810818,-0.029752916,0.4733077
30662331,0.27541667,-0.03703908,0.46979868
30672323,0.27959105,-0.0347443,0.4749903
30675307,0.27531138,-0.032232985,0.47169018
30679304,0.27784824,-0.03479286,0.4749464
30685302,0.2751849,-0.034566678,0.4748938
30688311,0.27994955,-0.03314617,0.47059685
30691308,0.2784971,-0.030129958,0.47355416
30694334,0.276488,-0.03319656,0.47533062
30700296,0.28011665,-0.03344469,0.46770662
30704298,0.27994633,-0.031909335,0.46761826
30708302,0.27339065,-0.035194367,0.4702854
30713304,0.27397105,-0.03151415,0.46873537
30716299,0.27907982,-0.033312723,0.469897
30720302,0.27814972,-0.029925741,0.47320086
30723302,0.2784121,-0.035171725,0.4705247
30728303,0.2796418,-0.0341764,0.47117493
30732354,0.27526072,-0.033812936,0.4714373
30736384,0.2752621,-0.03752695,0.46748662
30739296,0.27357522,-0.03447982,0.47395524
30749391,0.27624676,-0.03553294,0.47106856
30752322,0.2786353,-0.03313787,0.4754427
30755330,0.27907467,-0.035197712,0.47183484
30760305,0.2753875,-0.033422362,0.4711999
30765302,0.27422246,-0.036438838,0.46827215
30768320,0.28035527,-0.034524884,0.4685572
30777371,0.27463132,-0.035781305,0.47540647
30780380,0.27996927,-0.031377308,0.47082528
30791390,0.27685276,-0.03209558,0.47060487
30793303,0.28114727,-0.032743346,0.47107154
30797351,0.27361062,-0.036430202,0.46995634
30801318,0.27735338,-0.033441655,0.4706024
30806302,0.28119624,-0.030027134,0.47524258
30813380,0.27367505,-0.036080446,0.4680591
30815418,0.28038526,-0.03504362,0.4715724
30826296,0.27522403,-0.033871826,0.46854842
30829309,0.27500063,-0.03410568,0.47361824
30834305,0.27888453,-0.037156433,0.4722667
30837349,0.27603683,-0.031168032,0.46881548
30841306,0.27826366,-0.032115642,0.4718611
30845312,0.2790944,-0.037499648,0.47001824
30850305,0.27502468,-0.031575836,0.47094306
30853296,0.27624413,-0.03669254,0.47140372
30857420,0.27444467,-0.03451913,0.46863607
30861305,0.2792646,-0.03398759,0.4729352
30865301,0.2762902,-0.036940772,0.47262776
30869303,0.28096798,-0.030568121,0.47335583
30873303,0.28076336,-0.030714521,0.47350907
30882323,0.2747831,-0.031797472,0.4724724
30884302,0.27504298,-0.030784106,0.46837017
30888303,0.27897558,-0.035474107,0.4676794
30892231,0.27806565,-0.036291517,0.47415063
30897326,0.2808264,-0.030532192,0.4679175
30901380,0.2751518,-0.03587729,0.474863
30904296,0.2755787,-0.036658484,0.47245225
30907701,0.27483386,-0.030157961,0.46757323
30913301,0.28017607,-0.029763611,0.47435424
30917350,0.27873537,-0.036032893,0.47388288
30921302,0.28080449,-0.034618553,0.47193083
30924386,0.28080449,-0.034618553,0.47193083
30928302,0.27480146,-0.035954084,0.47041932
30932350,0.2759326,-0.031327266,0.46799225
30937321,0.27854988,-0.035452288,0.4687541
30942334,0.27525228,-0.037585482,0.47258347
30945389,0.27651978,-0.034213487,0.47277698
30949302,0.27837586,-0.031885196,0.47485036
30959302,0.28115696,-0.035324693,0.473999
30961305,0.27658787,-0.03711272,0.47130844
30965302,0.2760382,-0.03251251,0.47533777
30969319,0.27458143,-0.035145365,0.4749378
30975306,0.27346572,-0.03118249,0.47403184
30978426,0.2738931,-0.035116643,0.47159028
30980297,0.28040847,-0.036450658,0.4681261
30991305,0.28025225,-0.036333863,0.47312087
30993302,0.27921796,-0.030220514,0.47270006
30997354,0.28096783,-0.030012552,0.46848184
31001307,0.2738151,-0.0359677,0.4726786
31005302,0.27376723,-0.036144383,0.47177014
31009302,0.27840635,-0.03250844,0.47139403
31014302,0.27897814,-0.032393686,0.4738679
31019302,0.27901927,-0.03453166,0.472278
31022487,0.2764751,-0.036651537,0.47470492
31026302,0.27989182,-0.03251936,0.4702346
31030306,0.2775088,-0.03189913,0.47543147
31034305,0.27383596,-0.031699643,0.4750845
31038303,0.28068426,-0.031317554,0.47238892
31042326,0.27599737,-0.03315436,0.47519577
31047346,0.27931008,-0.032326255,0.47346762
31050378,0.27325562,-0.037594315,0.47362944
31054302,0.27841777,-0.030661745,0.46844205
31058302,0.27870005,-0.03494657,0.46782452
31063300,0.2795556,-0.033977415,0.47288266
31066394,0.28006482,-0.034702525,0.46961045
31069296,0.28103304,-0.036359046,0.47306892
31073302,0.27356258,-0.03746787,0.4717378
31080304,0.2804959,-0.033908628,0.4683869
31083310,0.27813378,-0.037326474,0.4685989
31086296,0.2737807,-0.033071704,0.47236133
31090302,0.27662334,-0.037169974,0.46870607
31095302,0.27978438,-0.034752462,0.47329623
31098296,0.2794814,-0.03566001,0.4682313
31102331,0.27796018,-0.033077475,0.4751873
31107360,0.27632537,-0.036101718,0.47524223
31111305,0.28000042,-0.03258504,0.47025716
31114315,0.27797815,-0.034532048,0.47072387
31118299,0.27407998,-0.03516345,0.47418806
31122327,0.27419785,-0.036416482,0.47463745
31131314,0.27640414,-0.031613998,0.47263858
