timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
30547396,0,32767,32767,32767,-80,-80,32767
30566108,0,32767,32767,32767,-218,-218,32767
30569441,0,32767,32767,32767,-14,-14,32767
30571340,0,32767,32767,32767,-25,-25,32767
30576310,0,32767,32767,32767,-69,-69,32767
30579308,0,32767,32767,32767,-80,-80,32767
30583306,0,32767,32767,32767,-70,-70,32767
30587363,0,32767,32767,32767,-80,-80,32767
30592350,0,32767,32767,32767,-90,-90,32767
30596312,0,32767,32767,32767,-90,-90,32767
30599296,0,32767,32767,32767,-69,-69,32767
30602562,0,32767,32767,32767,-62,-62,32767
30608296,0,32767,32767,32767,-90,-90,32767
30612363,0,32767,32767,32767,-98,-98,32767
30615302,0,32767,32767,32767,-71,-71,32767
30621296,0,32767,-38,32767,-89,-89,32767
30624296,0,32767,32767,32767,-89,-89,32767
30627365,0,32767,32767,32767,-61,-61,32767
30642680,0,32767,32767,32767,-153,-153,32767
30647423,0,32767,32767,32767,-62,-62,32767
30654296,0,32767,32767,32767,-68,-68,32767
30658378,0,32767,32767,32767,-60,-60,32767
30662331,0,32767,32767,32767,-81,-81,32767
30667362,0,32767,32767,32767,-90,-90,32767
30675307,0,32767,32767,32767,-80,-80,32767
30679304,0,32767,32767,32767,-70,-70,32767
30685302,0,32767,32767,32767,-100,-100,32767
30688311,0,32767,32767,32767,-90,-90,32767
30691308,0,32767,32767,32767,-60,-60,32767
30694334,0,32767,32767,32767,-60,-60,32767
30700296,0,32767,32767,32767,-89,-89,32767
30704298,0,32767,32767,32767,-99,-99,32767
30708302,0,32767,32767,32767,-81,-81,32767
30713304,0,32767,32767,32767,-91,-91,32767
30716299,0,32767,32767,32767,-79,-79,32767
30720302,0,32767,-30,32767,-70,-70,32767
30723302,0,32767,32767,32767,-71,-71,32767
30728303,0,32767,32767,32767,-80,-80,32767
30732354,0,32767,32767,32767,-90,-90,32767
30736384,0,32767,32767,32767,-80,-80,32767
30739296,0,32767,32767,32767,-69,-69,32767
30746306,0,32767,32767,32767,-100,-100,32767
30752322,0,32767,32767,32767,-60,-60,32767
30755330,0,32767,32767,32767,-60,-60,32767
30760305,0,32767,32767,32767,-80,-80,32767
30765302,0,32767,32767,32767,-100,-100,32767
30768320,0,32767,32767,32767,-80,-80,32767
30774302,0,32767,32767,32767,-90,-90,32767
30780380,0,32767,32767,32767,-60,-60,32767
30786296,0,32767,32767,32767,-89,-89,32767
30793303,0,32767,32767,32767,-71,-71,32767
30797351,0,32767,32767,32767,-60,-60,32767
30801318,0,32767,32767,32767,-80,-80,32767
30806302,0,32767,32767,32767,-90,-90,32767
30809304,0,32767,32767,32767,-80,-80,32767
30815418,0,32767,32767,32767,-61,-61,32767
30821296,0,32767,-28,32767,-79,-79,32767
30829309,0,32767,32767,32767,-81,-81,32767
30834305,0,32767,32767,32767,-81,-81,32767
30837349,0,32767,32767,32767,-80,-80,32767
30841306,0,32767,32767,32767,-70,-70,32767
30845312,0,32767,32767,32767,-80,-80,32767
30850305,0,32767,32767,32767,-90,-90,32767
30853296,0,32767,32767,32767,-79,-79,32767
30857420,0,32767,32767,32767,-71,-71,32767
30861305,0,32767,32767,32767,-81,-81,32767
30865301,0,32767,32767,32767,-79,-79,32767
30869303,0,32767,32767,32767,-80,-80,32767
30873303,0,32767,32767,32767,-80,-80,32767
30877384,0,32767,32767,32767,-80,-80,32767
30884302,0,32767,32767,32767,-70,-70,32767
30888303,0,32767,32767,32767,-60,-60,32767
30892231,0,32767,32767,32767,-79,-79,32767
30897326,0,32767,32767,32767,-90,-90,32767
30901380,0,32767,32767,32767,-91,-91,32767
30904296,0,32767,32767,32767,-69,-69,32767
30907701,0,32767,32767,32767,-64,-64,32767
30913301,0,32767,32767,32767,-91,-91,32767
30917350,0,32767,32767,32767,-96,-96,32767
30921302,0,32767,-34,32767,-80,-80,32767
30924386,0,32767,32767,32767,-70,-70,32767
30928302,0,32767,32767,32767,-70,-70,32767
30932350,0,32767,32767,32767,-80,-80,32767
30937321,0,32767,32767,32767,-90,-90,32767
30942334,0,32767,32767,32767,-100,-100,32767
30945389,0,32767,32767,32767,-80,-80,32767
30949302,0,32767,32767,32767,-70,-70,32767
30954296,0,32767,32767,32767,-89,-89,32767
30961305,0,32767,32767,32767,-71,-71,32767
30965302,0,32767,32767,32767,-60,-60,32767
30969319,0,32767,32767,32767,-80,-80,32767
30975306,0,32767,32767,32767,-100,-100,32767
30978426,0,32767,32767,32767,-91,-91,32767
30980297,0,32767,32767,32767,-49,-49,32767
30986302,0,32767,32767,32767,-79,-79,32767
30993302,0,32767,32767,32767,-70,-70,32767
30997354,0,32767,32767,32767,-60,-60,32767
31001307,0,32767,32767,32767,-80,-80,32767
31005302,0,32767,32767,32767,-80,-80,32767
31009302,0,32767,32767,32767,-80,-80,32767
31014302,0,32767,32767,32767,-90,-90,32767
31019302,0,32767,32767,32767,-100,-100,32767
31022487,0,32767,-17,32767,-81,-81,32767
31026302,0,32767,32767,32767,-70,-70,32767
31030306,0,32767,32767,32767,-79,-79,32767
31034305,0,32767,32767,32767,-80,-80,32767
31038303,0,32767,32767,32767,-80,-80,32767
31042326,0,32767,32767,32767,-80,-80,32767
31047346,0,32767,32767,32767,-90,-90,32767
31050378,0,32767,32767,32767,-80,-80,32767
31054302,0,32767,32767,32767,-70,-70,32767
31058302,0,32767,32767,32767,-80,-80,32767
31063300,0,32767,32767,32767,-90,-90,32767
31066394,0,32767,32767,32767,-80,-80,32767
31069296,0,32767,32767,32767,-59,-59,32767
31073302,0,32767,32767,32767,-70,-70,32767
31080304,0,32767,32767,32767,-111,-111,32767
31083310,0,32767,32767,32767,-100,-100,32767
31086296,0,32767,32767,32767,-59,-59,32767
31090302,0,32767,32767,32767,-70,-70,32767
31095302,0,32767,32767,32767,-91,-91,32767
31098296,0,32767,32767,32767,-79,-79,32767
31102331,0,32767,32767,32767,-70,-70,32767
31107360,0,32767,32767,32767,-91,-91,32767
31111305,0,32767,32767,32767,-90,-90,32767
31114315,0,32767,32767,32767,-70,-70,32767
31118299,0,32767,32767,32767,-69,-69,32767
31122327,0,32767,-31,32767,-80,-80,32767
31128299,0,32767,32767,32767,-100,-100,32767
31133306,0,32767,32767,32767,-51,-51,32767
31138296,0,32767,32767,32767,-69,-69,32767
31143428,0,32767,32767,32767,-101,-101,32767
31146311,0,32767,32767,32767,-81,-81,32767
31150296,0,32767,32767,32767,-68,-68,32767
31156300,0,32767,32767,32767,-100,-100,32767
31159319,0,32767,32767,32767,-91,-91,32767
31162327,0,32767,32767,32767,-60,-60,32767
31167351,0,32767,32767,32767,-80,-80,32767
31171306,0,32767,32767,32767,-90,-90,32767
31175311,0,32767,32767,32767,-80,-80,32767
31179317,0,32767,32767,32767,-80,-80,32767
31183297,0,32767,32767,32767,-79,-79,32767
31187440,0,32767,32767,32767,-81,-81,32767
31192351,0,32767,32767,32767,-91,-91,32767
31195315,0,32767,32767,32767,-79,-79,32767
31200541,0,32767,32767,32767,-82,-82,32767
31205296,0,32767,32767,32767,-99,-99,32767
31208321,0,32767,32767,32767,-78,-78,32767
31212382,0,32767,32767,32767,-71,-71,32767
31216296,0,32767,32767,32767,-79,-79,32767
31218664,0,32767,-1,32767,-63,-63,32767
31224309,0,32767,32767,32767,-81,-81,32767
31228298,0,32767,32767,32767,-96,-96,32767
31232323,0,32767,32767,32767,-80,-80,32767
31236306,0,32767,32767,32767,-81,-81,32767
31240302,0,32767,32767,32767,-80,-80,32767
31245302,0,32767,32767,32767,-90,-90,32767
31249306,0,32767,32767,32767,-90,-90,32767
31253381,0,32767,32767,32767,-80,-80,32767
31257340,0,32767,32767,32767,-80,-80,32767
31262341,0,32767,32767,32767,-90,-90,32767
31265302,0,32767,32767,32767,-80,-80,32767
31268296,0,32767,32767,32767,-59,-59,32767
31272324,0,32767,32767,32767,-70,-70,32767
31277352,0,32767,32767,32767,-91,-91,32767
31281296,0,32767,32767,32767,-89,-89,32767
31285296,0,32767,32767,32767,-79,-79,32767
31289304,0,32767,32767,32767,-81,-81,32767
31294302,0,32767,32767,32767,-91,-91,32767
31297430,0,32767,32767,32767,-81,-81,32767
31301304,0,32767,32767,32767,-70,-70,32767
31305305,0,32767,32767,32767,-79,-79,32767
31310302,0,32767,32767,32767,-90,-90,32767
31313317,0,32767,32767,32767,-80,-80,32767
31317371,0,32767,32767,32767,-70,-70,32767
31319992,0,32767,-20,32767,-66,-66,32767
31325317,0,32767,32767,32767,-80,-80,32767
31329296,0,32767,32767,32767,-93,-93,32767
31334302,0,32767,32767,32767,-90,-90,32767
31338315,0,32767,32767,32767,-91,-91,32767
31342338,0,32767,32767,32767,-80,-80,32767
31346303,0,32767,32767,32767,-80,-80,32767
31350302,0,32767,32767,32767,-80,-80,32767
31354304,0,32767,32767,32767,-80,-80,32767
31358303,0,32767,32767,32767,-80,-80,32767
31362323,0,32767,32767,32767,-80,-80,32767
31365305,0,32767,32767,32767,-70,-70,32767
31371309,0,32767,32767,32767,-90,-90,32767
31374382,0,32767,32767,32767,-90,-90,32767
31377338,0,32767,32767,32767,-60,-60,32767
31384296,0,32767,32767,32767,-99,-99,32767
31387355,0,32767,32767,32767,-100,-100,32767
31390296,0,32767,32767,32767,-60,-60,32767
31394302,0,32767,32767,32767,-70,-70,32767
31403302,0,32767,32767,32767,-90,-90,32767
31406300,0,32767,32767,32767,-60,-60,32767
31410302,0,32767,32767,32767,-70,-70,32767
31414324,0,32767,32767,32767,-80,-80,32767
31418380,0,32767,32767,32767,-80,-80,32767
31422353,0,32767,-34,32767,-80,-80,32767
31425299,0,32767,32767,32767,-69,-69,32767
31430302,0,32767,32767,32767,-80,-80,32767
31435304,0,32767,32767,32767,-101,-101,32767
31439296,0,32767,32767,32767,-89,-89,32767
31443302,0,32767,32767,32767,-80,-80,32767
31447396,0,32767,32767,32767,-81,-81,32767
31451380,0,32767,32767,32767,-80,-80,32767
31456296,0,32767,32767,32767,-89,-89,32767
31460318,0,32767,32767,32767,-90,-90,32767
31464305,0,32767,32767,32767,-81,-81,32767
31468303,0,32767,32767,32767,-80,-80,32767
31472324,0,32767,32767,32767,-80,-80,32767
31475582,0,32767,32767,32767,-72,-72,32767
31481308,0,32767,32767,32767,-90,-90,32767
31484466,0,32767,32767,32767,-89,-89,32767
31487524,0,32767,32767,32767,-62,-62,32767
31492343,0,32767,32767,32767,-79,-79,32767
31496303,0,32767,32767,32767,-88,-88,32767
31500303,0,32767,32767,32767,-80,-80,32767
