timestamp,load,ram_usage
30503481,0.45497698,0.77205986
31487433,0.57334054,0.77469176
32487436,0.5455954,0.77469176
33487433,0.54052365,0.77469176
34487444,0.54266703,0.77469176
35487442,0.5388951,0.77469176
36487433,0.5433239,0.77469176
37487491,0.5415288,0.77469176
38487434,0.5415106,0.77469176
39487443,0.53961134,0.77469176
40487441,0.5416429,0.77469176
41487442,0.54521096,0.77469176
42487440,0.53983307,0.77469176
43487462,0.5437377,0.77469176
44487460,0.5389311,0.77469176
45487479,0.5397514,0.77469176
46487454,0.5430882,0.77469176
47487468,0.5392158,0.77469176
48488377,0.5409392,0.77469176
49487961,0.54003465,0.77469176
50487590,0.5361499,0.77469176
51487455,0.5430093,0.77469176
52487484,0.53802943,0.77469176
53487433,0.5389229,0.77469176
54487511,0.54378736,0.77469176
55487501,0.5380973,0.77469176
56487471,0.5418329,0.77469176
57487468,0.53404474,0.77469176
58488457,0.5445541,0.77469176
59487481,0.49922472,0.77469176
60487434,0.5047617,0.77469176
61487472,0.54275715,0.77469176
62487446,0.53914547,0.77469176
63487433,0.5121356,0.77469176
